#  log(age)     mini          mact           logl     logt  phase
    6.6500    0.6999999881    0.7000000000   -0.7626    3.6739   0.0
    6.6500    0.8000000119    0.8000000000   -0.4851    3.7179   0.0
    6.6500    0.8999999762    0.9000000000   -0.2376    3.7542   0.0
    6.6500    1.0000000000    1.0000000000   -0.0209    3.7797   0.0
    6.6500    1.1000000238    1.1000000000    0.1927    3.8045   0.0
    6.6500    1.2000000477    1.2000000000    0.3756    3.8263   0.0
    6.6500    1.2999999523    1.3000000000    0.5401    3.8496   0.0
    6.6500    1.3999999762    1.4000000000    0.6844    3.8785   0.0
    6.6500    1.5000000000    1.5000000000    0.8180    3.9078   0.0
    6.6500    1.6000000238    1.6000000000    0.9360    3.9350   0.0
    6.6500    1.7000000477    1.7000000000    1.0479    3.9585   0.0
    6.6500    1.7999999523    1.8000000000    1.1448    3.9786   0.0
    6.6500    1.8999999762    1.9000000000    1.2423    3.9990   0.0
    6.6500    2.0000000000    2.0000000000    1.3290    4.0152   0.0
    6.6500    2.2000000477    2.2000000000    1.4862    4.0452   0.0
    6.6500    2.5000000000    2.5000000000    1.6942    4.0838   0.0
    6.6500    3.0000000000    3.0000000000    1.9848    4.1345   0.0
    6.6500    3.5000000000    3.5000000000    2.2219    4.1746   0.0
    6.6500    4.0000000000    4.0000000000    2.4230    4.2079   0.0
    6.6500    4.5000000000    4.5000000000    2.5964    4.2362   0.0
    6.6500    5.0000000000    5.0000000000    2.7516    4.2615   0.0
    6.6500    6.0000000000    6.0000000000    3.0213    4.3024   0.0
    6.6500    7.0000000000    7.0000000000    3.2491    4.3368   0.0
    6.6500    8.1374015808    8.1374000000    3.4697    4.3672   0.0
    6.6500    9.0000000000    9.0000000000    3.6207    4.3887   0.0
    6.6500   12.0000000000   12.0000000000    4.0443    4.4473   0.0
    6.6500   15.0000000000   14.9632000000    4.3660    4.4882   0.0
    6.6500   15.5249586105   15.4836000000    4.4128    4.4937   0.0
    6.6500   20.0000000000   19.9049000000    4.7707    4.5298   0.0
    6.6500   20.9838066101   20.8556000000    4.8298    4.5347   0.0
    6.6500   26.7781200409   26.2986000000    5.1369    4.5478   0.0
    6.6500   30.0000000000   29.1441000000    5.2824    4.5433   0.0
    6.6500   30.9174079895   29.9266000000    5.3150    4.5412   0.0
    6.6500   36.2632598877   34.2183000000    5.4905    4.5039   0.0
    6.6500   40.0000000000   36.7867000000    5.5992    4.4436   0.0
    6.6500   40.5610580444   37.1757000000    5.6127    4.4354   0.0
    6.6500   42.8686752319   38.5699000000    5.6674    4.3753   0.0
    6.6500   44.6057624817   38.5933000000    5.7038    4.2946   0.0
    6.6500   44.7375183105   38.4931000000    5.7066    4.2888   0.0
    6.6500   45.9582290649   36.4453000000    5.7351    4.3485   0.0
    6.6500   46.2669105530   36.2569000000    5.7544    4.3726   0.0
    6.6500   46.3842315674   36.1782000000    5.7717    4.4081   0.0
    6.6500   46.3984146118   36.1735000000    5.7656    4.3956   0.0
    6.6500   46.4025535583   36.1721000000    5.7657    4.3845   0.0
    6.6500   46.4057083130   36.1711000000    5.7683    4.3742   0.0
    6.6500   46.4087600708   36.1701000000    5.7712    4.3618   0.0
    6.6500   46.4119148254   36.1690000000    5.7738    4.3478   0.0
    6.6500   46.4139823914   36.1683000000    5.7752    4.3378   0.0
    6.6500   46.4160499573   36.1676000000    5.7764    4.3277   0.0
    6.6500   46.4181137085   36.1669000000    5.7772    4.3171   0.0
    6.6500   46.4201774597   36.1662000000    5.7779    4.3061   0.0
    6.6500   46.4222450256   36.1656000000    5.7781    4.2945   0.0
    6.6500   46.4243087769   36.1649000000    5.7786    4.2825   0.0
    6.6500   46.4263725281   36.1642000000    5.7787    4.2693   0.0
    6.6500   46.4284324646   36.1384000000    5.7789    4.2553   0.0
    6.6500   46.4304962158   36.1126000000    5.7790    4.2398   0.0
    6.6500   46.4325599670   36.0868000000    5.7790    4.2228   0.0
    6.6500   46.4335365295   36.0746000000    5.7788    4.2132   0.0
    6.6500   46.4346199036   36.0610000000    5.7787    4.2034   0.0
    6.6500   46.4355964661   36.0488000000    5.7786    4.1927   0.0
    6.6500   46.4366836548   36.0352000000    5.7784    4.1813   0.0
    6.6500   46.4376602173   35.9708000000    5.7783    4.1688   0.0
    6.6500   46.4387435913   35.9439000000    5.7782    4.1555   0.0
    6.6500   46.4397201538   35.9197000000    5.7782    4.1399   0.0
    6.6500   46.4408035278   35.8929000000    5.7781    4.1239   0.0
    6.6500   46.4417800903   35.8687000000    5.7781    4.1097   0.0
    6.6500   46.4428634644   35.8418000000    5.7780    4.0970   0.0
    6.6500   46.4438400269   35.8112000000    5.7780    4.0847   0.0
    6.6500   46.4449234009   35.7772000000    5.7778    4.0734   0.0
    6.6500   46.4458961487   35.7466000000    5.7777    4.0632   0.0
    6.6500   46.4469795227   35.7126000000    5.7773    4.0535   0.0
    6.6500   46.4479560852   35.6918000000    5.7768    4.0437   0.0
    6.6500   46.4500160217   35.6480000000    5.7753    4.0283   0.0
    6.6500   46.4531517029   35.5185000000    5.7677    4.0140   0.0
    6.6500   46.4553184509   35.4656000000    5.7614    4.0023   0.0
    6.6500   46.4584579468   35.3889000000    5.7669    3.9921   0.0
    6.6500   46.4635391235   35.2591000000    5.7770    3.9815   0.0
    6.6500   46.4748840332   34.8213000000    5.7922    3.9733   0.0
    6.6500   46.5411148071   32.1999000000    5.8050    3.9571   0.0
    6.6500   46.5609016418   31.3928000000    5.8067    3.9567   0.0
    6.6500   46.5666656494   31.1870000000    5.8061    3.9685   0.0
    6.6500   46.5782928467   30.7035000000    5.8045    3.9697   0.0
    6.6500   46.5804252625   30.5641000000    5.8130    4.0285   0.0
    6.6500   46.5814895630   30.5276000000    5.8106    4.0655   0.0
    6.6500   46.5824470520   30.4947000000    5.8092    4.0816   0.0
    6.6500   46.5844726562   30.4252000000    5.8080    4.1296   0.0
    6.6500   46.5856437683   30.4058000000    5.8086    4.1571   0.0
    6.6500   46.5887336731   30.3502000000    5.8072    4.1639   0.0
    6.6500   46.6122245789   30.0331000000    5.8062    4.1492   0.0
    6.6500   46.7004737854   29.0382000000    5.8069    4.0139   0.0
    6.6500   46.7312774658   28.7367000000    5.8073    4.0101   0.0
    6.6500   46.7948188782   28.1955000000    5.8095    3.9907   0.0
    6.6500   46.8367271423   27.6861000000    5.8102    3.9737   0.0
    6.6500   46.8575439453   27.3946000000    5.8100    3.9635   0.0
    6.6500   46.8783111572   27.0121000000    5.8096    3.9527   0.0
    6.6500   47.0076141357   25.2261000000    5.8067    3.9699   0.0
    6.6500   47.0726509094   24.7947000000    5.8080    3.9918   0.0
    6.6500   47.1447448730   24.4075000000    5.8105    4.0058   0.0
    6.6500   47.2878456116   23.8801000000    5.8084    4.0614   0.0
    6.6500   50.6081161499   20.6915000000    5.8218    4.5473   0.0
    6.6500   50.6392059326   20.6646000000    5.8225    4.5437   0.0
    6.6500   50.6718025208   20.6363000000    5.8230    4.5558   0.0
    6.6500   50.7029724121   20.6091000000    5.8237    4.5515   0.0
    6.6500   50.7356567383   20.5804000000    5.8242    4.5638   0.0
    6.6500   50.7666931152   20.5531000000    5.8250    4.5600   0.0
    6.6500   50.7992515564   20.5243000000    5.8256    4.5701   0.0
    6.6500   51.4536247253   19.9192000000    5.8388    4.6359   0.0
    6.6500   51.5147171021   19.8549000000    5.8400    4.6432   0.0
    6.6500   51.6364746094   19.7259000000    5.8424    4.6602   0.0
    6.6500   51.7563972473   19.6155000000    5.8447    4.6786   0.0
    6.6500   51.8464355469   19.5314000000    5.8464    4.6944   0.0
    6.6500   51.9056053162   19.4755000000    5.8475    4.7064   0.0
    6.6500   51.9644699097   19.4194000000    5.8486    4.7174   0.0
    6.6500   52.0232467651   19.3629000000    5.8497    4.7283   0.0
    6.6500   52.0814857483   19.3065000000    5.8508    4.7389   0.0
    6.6500   52.1394119263   19.2499000000    5.8519    4.7509   0.0
    6.6500   52.1970252991   19.1932000000    5.8529    4.7640   0.0
    6.6500   52.2543106079   19.1382000000    5.8540    4.7770   0.0
    6.6500   52.3115081787   19.0828000000    5.8550    4.7893   0.0
    6.6500   52.3679237366   19.0277000000    5.8560    4.8036   0.0
    6.6500   52.4240112305   18.9724000000    5.8570    4.8178   0.0
    6.6500   52.4709625244   18.9258000000    5.8579    4.8280   0.0
    6.6500   52.5265922546   18.8702000000    5.8588    4.8402   0.0
    6.6500   52.5814323425   18.8150000000    5.8598    4.8516   0.0
    6.6500   52.6361579895   18.7594000000    5.8607    4.8612   0.0
    6.6500   52.6903228760   18.7040000000    5.8617    4.8707   0.0
    6.6500   52.7436790466   18.6490000000    5.8626    4.8801   0.0
    6.6500   52.8232307434   18.5663000000    5.8639    4.8923   0.0
    6.6500   52.9278373718   18.4562000000    5.8657    4.9069   0.0
    6.6500   53.0536308289   18.3218000000    5.8677    4.9238   0.0
    6.6500   53.2018394470   18.1607000000    5.8701    4.9420   0.0
    6.6500   53.4006538391   17.9400000000    5.8733    4.9641   0.0
    6.6500   53.5811500549   17.7352000000    5.8761    4.9832   0.0
    6.6500   53.7401123047   17.5514000000    5.8786    5.0005   0.0
    6.6500   53.9665527344   17.2841000000    5.8821    5.0240   0.0
    6.6500   54.2052383423   16.9957000000    5.8858    5.0476   0.0
    6.6500   54.4037399292   16.7507000000    5.8891    5.0661   0.0
    6.6500   54.4207344055   16.7295000000    5.8902    5.0839   0.0
    6.6500   54.4309310913   16.7168000000    5.8909    5.0933   0.0
    6.6500   54.4370002747   16.7092000000    5.8913    5.0989   0.0
    6.6500   54.4462356567   16.6976000000    5.8920    5.1067   0.0
    6.6500   54.4630050659   16.6767000000    5.8932    5.1182   0.0
    6.6500   54.4695777893   16.6684000000    5.8936    5.1223   0.0
    6.6500   54.4829597473   16.6492000000    5.8944    5.1302   0.0
    6.6500   54.4909858704   16.6376000000    5.8949    5.1350   0.0
    6.6500   54.5029144287   16.6204000000    5.8955    5.1420   0.0
    6.6500   54.5102272034   16.6099000000    5.8958    5.1463   0.0
    6.6500   54.5245971680   16.5891000000    5.8961    5.1542   0.0
    6.6500   54.5333747864   16.5765000000    5.8961    5.1588   0.0
    6.6500   54.5509262085   16.5512000000    5.8955    5.1665   0.0
    6.6500   54.5819244385   16.5065000000    5.8938    5.1747   0.0
    6.6500   54.6344757080   16.4187000000    5.8918    5.1817   0.0
    6.6500   54.6881065369   16.3298000000    5.8925    5.1889   0.0
    6.6500   54.7055168152   16.2941000000    5.8939    5.1930   0.0
    6.6500   54.7234268188   16.2574000000    5.8963    5.1982   0.0
    6.6500   54.7430725098   16.2173000000    5.8991    5.2032   0.0
    6.6500   54.7637100220   16.1813000000    5.9021    5.2081   0.0
    6.6500   54.7863273621   16.1419000000    5.9054    5.2132   0.0
    6.6500   54.8089675903   16.1100000000    5.9088    5.2185   0.0
    6.6500   54.8119239807   16.1058000000    5.9092    5.2192   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.7000    0.1500000060    0.1500000000   -2.4525    3.5402   0.0
    6.7000    0.2000000030    0.2000000000   -2.1755    3.5616   0.0
    6.7000    0.2500000000    0.2500000000   -1.9868    3.5732   0.0
    6.7000    0.3000000119    0.3000000000   -1.8367    3.5824   0.0
    6.7000    0.3499999940    0.3500000000   -1.7107    3.5902   0.0
    6.7000    0.4000000060    0.4000000000   -1.5648    3.5972   0.0
    6.7000    0.4499999881    0.4500000000   -1.4449    3.6061   0.0
    6.7000    0.5000000000    0.5000000000   -1.3139    3.6168   0.0
    6.7000    0.5500000119    0.5500000000   -1.1754    3.6291   0.0
    6.7000    0.6000000238    0.6000000000   -1.0436    3.6410   0.0
    6.7000    0.6999999881    0.7000000000   -0.7626    3.6739   0.0
    6.7000    0.8000000119    0.8000000000   -0.4851    3.7179   0.0
    6.7000    0.8999999762    0.9000000000   -0.2375    3.7542   0.0
    6.7000    1.0000000000    1.0000000000   -0.0208    3.7797   0.0
    6.7000    1.1000000238    1.1000000000    0.1928    3.8045   0.0
    6.7000    1.2000000477    1.2000000000    0.3756    3.8263   0.0
    6.7000    1.2999999523    1.3000000000    0.5402    3.8496   0.0
    6.7000    1.3999999762    1.4000000000    0.6845    3.8785   0.0
    6.7000    1.5000000000    1.5000000000    0.8181    3.9078   0.0
    6.7000    1.6000000238    1.6000000000    0.9361    3.9350   0.0
    6.7000    1.7000000477    1.7000000000    1.0480    3.9585   0.0
    6.7000    1.7999999523    1.8000000000    1.1449    3.9786   0.0
    6.7000    1.8999999762    1.9000000000    1.2424    3.9990   0.0
    6.7000    2.0000000000    2.0000000000    1.3291    4.0152   0.0
    6.7000    2.2000000477    2.2000000000    1.4863    4.0452   0.0
    6.7000    2.5000000000    2.5000000000    1.6944    4.0837   0.0
    6.7000    3.0000000000    3.0000000000    1.9849    4.1343   0.0
    6.7000    3.5000000000    3.5000000000    2.2222    4.1743   0.0
    6.7000    4.0000000000    4.0000000000    2.4235    4.2076   0.0
    6.7000    4.5000000000    4.5000000000    2.5969    4.2358   0.0
    6.7000    5.0000000000    5.0000000000    2.7524    4.2609   0.0
    6.7000    6.0000000000    6.0000000000    3.0229    4.3018   0.0
    6.7000    7.0000000000    7.0000000000    3.2514    4.3358   0.0
    6.7000    7.6632618904    7.6633000000    3.3843    4.3540   0.0
    6.7000    9.0000000000    9.0000000000    3.6260    4.3882   0.0
    6.7000   12.0000000000   12.0000000000    4.0533    4.4466   0.0
    6.7000   14.5779266357   14.5444000000    4.3369    4.4819   0.0
    6.7000   15.0000000000   14.9587000000    4.3804    4.4868   0.0
    6.7000   19.5486888885   19.4467000000    4.7594    4.5231   0.0
    6.7000   20.0000000000   19.8872000000    4.7936    4.5251   0.0
    6.7000   23.9755172729   23.6381000000    5.0244    4.5350   0.0
    6.7000   28.1842689514   27.3789000000    5.2354    4.5258   0.0
    6.7000   30.0000000000   28.8914000000    5.3184    4.5119   0.0
    6.7000   31.4261493683   30.0421000000    5.3703    4.5009   0.0
    6.7000   35.4245872498   32.8919000000    5.5067    4.4302   0.0
    6.7000   37.2050209045   33.9503000000    5.5639    4.3703   0.0
    6.7000   38.4979209900   34.6048000000    5.6067    4.3183   0.0
    6.7000   38.5219306946   34.6128000000    5.6081    4.3196   0.0
    6.7000   38.7316665649   34.6725000000    5.6294    4.3427   0.0
    6.7000   38.7590179443   34.6820000000    5.6428    4.3595   0.0
    6.7000   38.7672576904   34.6848000000    5.6469    4.3665   0.0
    6.7000   38.7826423645   34.6893000000    5.6370    4.3349   0.0
    6.7000   38.7872085571   34.6909000000    5.6435    4.3104   0.0
    6.7000   38.7899513245   34.6919000000    5.6474    4.2921   0.0
    6.7000   38.7926902771   34.6929000000    5.6505    4.2723   0.0
    6.7000   38.7949447632   34.6937000000    5.6525    4.2549   0.0
    6.7000   38.7972526550   34.6945000000    5.6540    4.2362   0.0
    6.7000   38.7990760803   34.6951000000    5.6548    4.2206   0.0
    6.7000   38.8008995056   34.6958000000    5.6553    4.2041   0.0
    6.7000   38.8022422791   34.6962000000    5.6556    4.1914   0.0
    6.7000   38.8036384583   34.6967000000    5.6560    4.1780   0.0
    6.7000   38.8049774170   34.6972000000    5.6562    4.1638   0.0
    6.7000   38.8063697815   34.6866000000    5.6564    4.1486   0.0
    6.7000   38.8077621460   34.6633000000    5.6566    4.1326   0.0
    6.7000   38.8087654114   34.6465000000    5.6567    4.1200   0.0
    6.7000   38.8100128174   34.6257000000    5.6568    4.1039   0.0
    6.7000   38.8118362427   34.5951000000    5.6568    4.0782   0.0
    6.7000   38.8133239746   34.5702000000    5.6565    4.0548   0.0
    6.7000   38.8159103394   34.5116000000    5.6562    4.0090   0.0
    6.7000   38.8194084167   34.3500000000    5.6559    3.9290   0.0
    6.7000   38.8218994141   34.2636000000    5.6558    3.8743   0.0
    6.7000   38.8243370056   34.1582000000    5.6554    3.8294   0.0
    6.7000   38.8266830444   34.0582000000    5.6540    3.7928   0.0
    6.7000   38.8290252686   33.9757000000    5.6503    3.7660   0.0
    6.7000   38.8313713074   33.8390000000    5.6414    3.7482   0.0
    6.7000   38.8339538574   33.7420000000    5.6314    3.7271   0.0
    6.7000   38.8365325928   33.6521000000    5.6384    3.7138   0.0
    6.7000   38.8431739807   33.3851000000    5.6572    3.6957   0.0
    6.7000   38.8527221680   32.8645000000    5.6769    3.6876   0.0
    6.7000   38.8791236877   31.6911000000    5.6830    3.6940   0.0
    6.7000   39.0597190857   25.7403000000    5.6872    4.0901   0.0
    6.7000   39.0625915527   25.7040000000    5.6843    4.0909   0.0
    6.7000   39.1279830933   24.8883000000    5.6781    4.1067   0.0
    6.7000   39.1326446533   24.8397000000    5.6790    4.1218   0.0
    6.7000   39.1329727173   24.8363000000    5.6788    4.1261   0.0
    6.7000   39.1331443787   24.8349000000    5.6787    4.1277   0.0
    6.7000   39.1335144043   24.8318000000    5.6786    4.1297   0.0
    6.7000   39.1345291138   24.8233000000    5.6784    4.1317   0.0
    6.7000   39.1381645203   24.7929000000    5.6780    4.1346   0.0
    6.7000   39.1450996399   24.7348000000    5.6775    4.1374   0.0
    6.7000   39.1537246704   24.6619000000    5.6769    4.1392   0.0
    6.7000   39.1817970276   24.4879000000    5.6758    4.1322   0.0
    6.7000   39.1978340149   24.3855000000    5.6751    4.1277   0.0
    6.7000   39.2115478516   24.2935000000    5.6745    4.1236   0.0
    6.7000   39.2215423584   24.2255000000    5.6740    4.1203   0.0
    6.7000   39.2280654907   24.1750000000    5.6736    4.1179   0.0
    6.7000   39.2328834534   24.1339000000    5.6733    4.1156   0.0
    6.7000   39.2360572815   24.1067000000    5.6730    4.1137   0.0
    6.7000   39.2392387390   24.0699000000    5.6728    4.1115   0.0
    6.7000   39.2423362732   24.0416000000    5.6726    4.1093   0.0
    6.7000   39.2454338074   24.0131000000    5.6724    4.1072   0.0
    6.7000   39.2485389709   23.9770000000    5.6721    4.1049   0.0
    6.7000   39.2515602112   23.9370000000    5.6718    4.1024   0.0
    6.7000   39.2545852661   23.8968000000    5.6714    4.1001   0.0
    6.7000   39.2576103210   23.8565000000    5.6711    4.0978   0.0
    6.7000   39.2620620728   23.7928000000    5.6707    4.0949   0.0
    6.7000   39.2664604187   23.7375000000    5.6702    4.0922   0.0
    6.7000   39.2712135315   23.6702000000    5.6697    4.0893   0.0
    6.7000   39.2769432068   23.5920000000    5.6691    4.0860   0.0
    6.7000   39.2824325562   23.5239000000    5.6685    4.0828   0.0
    6.7000   39.2894706726   23.4304000000    5.6676    4.0791   0.0
    6.7000   39.3086929321   23.1668000000    5.6654    4.0695   0.0
    6.7000   39.3381729126   22.6867000000    5.6616    4.0530   0.0
    6.7000   39.3564453125   22.3147000000    5.6589    4.0420   0.0
    6.7000   40.0000000000   19.3361000000    5.6492    4.1682   0.0
    6.7000   41.5613555908   18.2415000000    5.6771    4.2384   0.0
    6.7000   41.5827102661   18.2328000000    5.6781    4.2255   0.0
    6.7000   41.6051025391   18.2236000000    5.6785    4.2468   0.0
    6.7000   41.6265106201   18.2148000000    5.6795    4.2325   0.0
    6.7000   41.6489601135   18.2054000000    5.6800    4.2541   0.0
    6.7000   41.6702766418   18.1964000000    5.6810    4.2408   0.0
    6.7000   41.6926345825   18.1868000000    5.6817    4.2577   0.0
    6.7000   42.1418647766   17.9758000000    5.6986    4.2966   0.0
    6.7000   42.1837882996   17.9433000000    5.7001    4.3028   0.0
    6.7000   42.2673301697   17.8778000000    5.7031    4.3209   0.0
    6.7000   42.3496017456   17.8509000000    5.7061    4.3428   0.0
