#  log(age)     mini          mact           logl     logt  phase
    6.6000   50.8682899475   29.8351000000    5.8892    3.9132   0.0
    6.6000   50.8693008423   29.7919000000    5.8915    3.9096   0.0
    6.6000   50.8700599670   29.7660000000    5.8919    3.9015   0.0
    6.6000   50.8710670471   29.7314000000    5.8924    3.8947   0.0
    6.6000   50.8728332520   29.6708000000    5.8935    3.8860   0.0
    6.6000   50.8768730164   29.5323000000    5.8959    3.8732   0.0
    6.6000   50.8806610107   29.3535000000    5.8982    3.8627   0.0
    6.6000   50.8847007751   29.2085000000    5.9001    3.8527   0.0
    6.6000   50.8907623291   28.9333000000    5.9026    3.8401   0.0
    6.6000   50.9006156921   28.4972000000    5.9079    3.8260   0.0
    6.6000   50.9226150513   27.4360000000    5.9267    3.8096   0.0
    6.6000   50.9409332275   25.6085000000    5.8741    4.4943   0.0
    6.6000   50.9777984619   24.6195000000    5.8894    4.5524   0.0
    6.6000   50.9786415100   24.5991000000    5.8896    4.5632   0.0
    6.6000   50.9794845581   24.5492000000    5.8897    4.5710   0.0
    6.6000   50.9809608459   24.5277000000    5.8866    4.5783   0.0
    6.6000   50.9830665588   24.4970000000    5.8841    4.5850   0.0
    6.6000   50.9853858948   24.3960000000    5.8825    4.5920   0.0
    6.6000   50.9874954224   24.3447000000    5.8818    4.5985   0.0
    6.6000   50.9898109436   24.2930000000    5.8807    4.6054   0.0
    6.6000   50.9919204712   24.2414000000    5.8801    4.6132   0.0
    6.6000   50.9933929443   24.1901000000    5.8795    4.6196   0.0
    6.6000   50.9978218079   24.0860000000    5.8784    4.6267   0.0
    6.6000   51.0039405823   23.9294000000    5.8770    4.6339   0.0
    6.6000   51.0066795349   23.8611000000    5.8761    4.6409   0.0
    6.6000   51.0081558228   23.8242000000    5.8756    4.6475   0.0
    6.6000   51.0094223022   23.7977000000    5.8751    4.6565   0.0
    6.6000   51.0106849670   23.7711000000    5.8745    4.6639   0.0
    6.6000   51.0119476318   23.7465000000    5.8739    4.6707   0.0
    6.6000   51.0134277344   23.7178000000    5.8733    4.6795   0.0
    6.6000   51.0153236389   23.6892000000    5.8728    4.6875   0.0
    6.6000   51.0170097351   23.6637000000    5.8724    4.6942   0.0
    6.6000   51.0189132690   23.6601000000    5.8720    4.7025   0.0
    6.6000   51.0214424133   23.6553000000    5.8714    4.7122   0.0
    6.6000   51.0252380371   23.6481000000    5.8706    4.7228   0.0
    6.6000   51.0279808044   23.6430000000    5.8702    4.7301   0.0
    6.6000   51.0319900513   23.6354000000    5.8697    4.7382   0.0
    6.6000   51.0393753052   23.6214000000    5.8690    4.7511   0.0
    6.6000   51.0541496277   23.5934000000    5.8674    4.7822   0.0
    6.6000   51.0625915527   23.5797000000    5.8666    4.8037   0.0
    6.6000   51.0763168335   23.5579000000    5.8652    4.8388   0.0
    6.6000   51.1010322571   23.5186000000    5.8622    4.8989   0.0
    6.6000   51.1291351318   23.4590000000    5.8574    4.9474   0.0
    6.6000   51.1612815857   23.3635000000    5.8502    4.9802   0.0
    6.6000   51.1807479858   23.2901000000    5.8457    4.9958   0.0
    6.6000   51.1923904419   23.2462000000    5.8428    5.0037   0.0
    6.6000   51.2133483887   23.1879000000    5.8377    5.0156   0.0
    6.6000   51.2385559082   23.1175000000    5.8312    5.0281   0.0
    6.6000   51.2720451355   23.0224000000    5.8222    5.0421   0.0
    6.6000   51.2921943665   22.9003000000    5.8145    5.0479   0.0
    6.6000   51.3282699585   22.6804000000    5.8009    5.0570   0.0
    6.6000   51.3717994690   22.4131000000    5.7851    5.0653   0.0
    6.6000   51.4238853455   22.0923000000    5.7714    5.0843   0.0
    6.6000   51.4575004578   21.8665000000    5.7610    5.0904   0.0
    6.6000   51.5627555847   21.2048000000    5.7362    5.0995   0.0
    6.6000   51.9239196777   18.9774000000    5.6607    5.1028   0.0
    6.6000   52.2981376648   17.1875000000    5.5923    5.1034   0.0
    6.6000   52.3232574463   17.1195000000    5.5882    5.1046   0.0
    6.6000   60.0000000000    7.4647000000    5.0374    5.0969   0.0
    6.6000   61.9204101562    6.9897000000    5.0031    5.1038   0.0
    6.6000   64.1424636841    6.5599000000    4.9727    5.1172   0.0
    6.6000   65.3694229126    6.3032000000    4.9638    5.1332   0.0
    6.6000   65.4635009766    6.2880000000    4.9639    5.1354   0.0
    6.6000   65.8275146484    6.2281000000    4.9717    5.1519   0.0
    6.6000   65.9399032593    6.2095000000    4.9847    5.1661   0.0
    6.6000   65.9814071655    6.2027000000    4.9969    5.1771   0.0
    6.6000   66.0283355713    6.1949000000    5.0153    5.1929   0.0
    6.6000   66.0732040405    6.1875000000    5.0330    5.2087   0.0
    6.6000   66.1226654053    6.1793000000    5.0508    5.2255   0.0
    6.6000   66.1746520996    6.1707000000    5.0666    5.2413   0.0
    6.6000   66.3332901001    6.1509000000    5.1124    5.2569   0.0
    6.6000   66.4329299927    6.1390000000    5.1607    5.2497   0.0
    6.6000   66.5080490112    6.1417000000    5.2009    5.2397   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.6500    0.1500000060    0.1500000000   -2.5228    3.5108   0.0
    6.6500    0.2000000030    0.2000000000   -2.2579    3.5306   0.0
    6.6500    0.2500000000    0.2500000000   -2.0763    3.5408   0.0
    6.6500    0.3000000119    0.3000000000   -1.9241    3.5512   0.0
    6.6500    0.3499999940    0.3500000000   -1.7864    3.5610   0.0
    6.6500    0.4000000060    0.4000000000   -1.6526    3.5697   0.0
    6.6500    0.4499999881    0.4500000000   -1.5270    3.5790   0.0
    6.6500    0.5000000000    0.5000000000   -1.4066    3.5893   0.0
    6.6500    0.5500000119    0.5500000000   -1.2833    3.6003   0.0
    6.6500    0.6000000238    0.6000000000   -1.1658    3.6141   0.0
    6.6500    0.6999999881    0.7000000000   -0.9129    3.6403   0.0
    6.6500    0.8000000119    0.8000000000   -0.6613    3.6697   0.0
    6.6500    0.8999999762    0.9000000000   -0.4200    3.7040   0.0
    6.6500    1.0000000000    1.0000000000   -0.1909    3.7354   0.0
    6.6500    1.1000000238    1.1000000000    0.0061    3.7595   0.0
    6.6500    1.2000000477    1.2000000000    0.1945    3.7805   0.0
    6.6500    1.2999999523    1.3000000000    0.3748    3.8028   0.0
    6.6500    1.3999999762    1.4000000000    0.5250    3.8210   0.0
    6.6500    1.5000000000    1.5000000000    0.6577    3.8392   0.0
    6.6500    1.6000000238    1.6000000000    0.7824    3.8593   0.0
    6.6500    1.7000000477    1.7000000000    0.9003    3.8818   0.0
    6.6500    1.7999999523    1.8000000000    1.0139    3.9028   0.0
    6.6500    1.8999999762    1.9000000000    1.0992    3.9219   0.0
    6.6500    2.0000000000    2.0000000000    1.1873    3.9391   0.0
    6.6500    2.0999999046    2.1000000000    1.2712    3.9554   0.0
    6.6500    2.2000000477    2.2000000000    1.3513    3.9703   0.0
    6.6500    2.2999999523    2.3000000000    1.4323    3.9852   0.0
    6.6500    2.5000000000    2.5000000000    1.5721    4.0112   0.0
    6.6500    3.0000000000    3.0000000000    1.8818    4.0676   0.0
    6.6500    3.5000000000    3.5000000000    2.1358    4.1124   0.0
    6.6500    4.0000000000    4.0000000000    2.3501    4.1512   0.0
    6.6500    4.5000000000    4.5000000000    2.5414    4.1841   0.0
    6.6500    5.0000000000    5.0000000000    2.7176    4.2136   0.0
    6.6500    5.4226226807    5.4226000000    2.8455    4.2349   0.0
    6.6500    6.0000000000    6.0000000000    3.0059    4.2615   0.0
    6.6500    7.0000000000    7.0000000000    3.2526    4.3011   0.0
    6.6500    9.0000000000    9.0000000000    3.6399    4.3697   0.0
    6.6500   12.0000000000   12.0000000000    4.0758    4.4305   0.0
    6.6500   12.1610851288   12.1594000000    4.0952    4.4330   0.0
    6.6500   15.0000000000   14.9521000000    4.4111    4.4709   0.0
    6.6500   17.9796981812   17.8910000000    4.6650    4.4967   0.0
    6.6500   20.0000000000   19.8487000000    4.8202    4.5077   0.0
    6.6500   23.0011386871   22.5614000000    4.9920    4.5149   0.0
    6.6500   28.0107212067   26.6713000000    5.2380    4.5021   0.0
    6.6500   30.0000000000   28.1090000000    5.3245    4.4837   0.0
    6.6500   31.7908782959   29.3068000000    5.3858    4.4660   0.0
    6.6500   36.1727905273   31.5102000000    5.5238    4.3552   0.0
    6.6500   38.1180877686   32.1302000000    5.5806    4.2512   0.0
    6.6500   39.5650558472   30.3974000000    5.5973    3.9970   0.0
    6.6500   39.6014595032   30.2499000000    5.5965    3.9830   0.0
    6.6500   40.0000000000   28.5645000000    5.6092    4.0444   0.0
    6.6500   40.8215789795   26.0066000000    5.6339    4.1740   0.0
    6.6500   41.4527473450   26.0551000000    5.6548    4.2362   0.0
    6.6500   41.5483894348   25.9827000000    5.6758    4.2687   0.0
    6.6500   41.5710792542   25.9620000000    5.6912    4.2881   0.0
    6.6500   41.5804023743   25.9525000000    5.6956    4.2989   0.0
    6.6500   41.5917091370   25.9393000000    5.6967    4.2797   0.0
    6.6500   41.5956993103   25.9346000000    5.6969    4.2579   0.0
    6.6500   41.5990295410   25.9308000000    5.6979    4.2337   0.0
    6.6500   41.6005287170   25.9290000000    5.6988    4.2157   0.0
    6.6500   41.6021919250   25.9271000000    5.6997    4.1966   0.0
    6.6500   41.6038551331   25.9238000000    5.7008    4.1761   0.0
    6.6500   41.6055221558   25.9149000000    5.7019    4.1543   0.0
    6.6500   41.6071853638   25.9060000000    5.7031    4.1284   0.0
    6.6500   41.6088523865   25.8968000000    5.7042    4.1041   0.0
    6.6500   41.6105155945   25.8864000000    5.7055    4.0745   0.0
    6.6500   41.6120147705   25.8462000000    5.7065    4.0504   0.0
    6.6500   41.6135139465   25.8056000000    5.7079    4.0300   0.0
    6.6500   41.6148452759   25.7698000000    5.7087    4.0069   0.0
    6.6500   41.6161804199   25.7097000000    5.7097    3.9853   0.0
    6.6500   41.6171798706   25.6646000000    5.7104    3.9677   0.0
    6.6500   41.6176795959   25.6367000000    5.7111    3.9518   0.0
    6.6500   41.6183471680   25.5994000000    5.7120    3.9364   0.0
    6.6500   41.6190147400   25.5622000000    5.7129    3.9214   0.0
    6.6500   41.6195144653   25.5415000000    5.7135    3.9045   0.0
    6.6500   41.6201782227   25.5139000000    5.7141    3.8908   0.0
    6.6500   41.6213455200   25.4656000000    5.7155    3.8739   0.0
    6.6500   41.6240119934   25.3552000000    5.7191    3.8506   0.0
    6.6500   41.6265144348   25.1586000000    5.7222    3.8323   0.0
    6.6500   41.6291809082   25.0530000000    5.7248    3.8160   0.0
    6.6500   41.6331863403   24.8433000000    5.7286    3.7986   0.0
    6.6500   41.6396903992   24.4396000000    5.7372    3.7817   0.0
    6.6500   41.6542167664   23.5195000000    5.7648    3.7721   0.0
    6.6500   41.6682434082   22.4867000000    5.7692    3.9007   0.0
    6.6500   41.6964759827   20.8450000000    5.8266    3.9478   0.0
    6.6500   41.6971206665   20.8078000000    5.8272    3.9716   0.0
    6.6500   41.6977691650   20.7150000000    5.8276    3.9887   0.0
    6.6500   41.6988983154   20.6769000000    5.8206    4.0045   0.0
    6.6500   41.7005119324   20.6225000000    5.8153    4.0187   0.0
    6.6500   41.7022857666   20.4368000000    5.8119    4.0336   0.0
    6.6500   41.7039031982   20.3441000000    5.8102    4.0474   0.0
    6.6500   41.7056770325   20.2513000000    5.8080    4.0621   0.0
    6.6500   41.7072906494   20.1585000000    5.8069    4.0787   0.0
    6.6500   41.7084197998   20.0655000000    5.8057    4.0924   0.0
    6.6500   41.7118110657   19.8798000000    5.8033    4.1068   0.0
    6.6500   41.7164955139   19.6007000000    5.8007    4.1209   0.0
    6.6500   41.7185935974   19.4797000000    5.7990    4.1355   0.0
    6.6500   41.7197227478   19.4146000000    5.7979    4.1498   0.0
    6.6500   41.7206916809   19.3680000000    5.7967    4.1694   0.0
    6.6500   41.7216606140   19.3215000000    5.7955    4.1857   0.0
    6.6500   41.7226295471   19.2786000000    5.7943    4.2004   0.0
    6.6500   41.7237625122   19.2285000000    5.7931    4.2195   0.0
    6.6500   41.7252159119   19.1793000000    5.7921    4.2368   0.0
    6.6500   41.7265052795   19.1356000000    5.7913    4.2512   0.0
    6.6500   41.7279624939   19.1317000000    5.7905    4.2692   0.0
    6.6500   41.7299003601   19.1266000000    5.7893    4.2901   0.0
    6.6500   41.7328071594   19.1189000000    5.7879    4.3126   0.0
    6.6500   41.7349052429   19.1134000000    5.7870    4.3279   0.0
    6.6500   41.7379760742   19.1053000000    5.7863    4.3448   0.0
    6.6500   41.7436332703   19.0904000000    5.7851    4.3713   0.0
    6.6500   41.7549438477   19.0605000000    5.7826    4.4362   0.0
    6.6500   41.7614097595   19.0437000000    5.7809    4.4795   0.0
    6.6500   41.7719192505   19.0166000000    5.7777    4.5498   0.0
    6.6500   41.7908439636   18.9678000000    5.7711    4.6696   0.0
    6.6500   41.8123703003   18.9274000000    5.7626    4.7683   0.0
    6.6500   41.8369827271   18.8772000000    5.7518    4.8376   0.0
    6.6500   41.8518905640   18.8184000000    5.7449    4.8701   0.0
    6.6500   41.8608016968   18.7833000000    5.7404    4.8864   0.0
    6.6500   41.8768539429   18.7581000000    5.7324    4.9103   0.0
    6.6500   41.8961524963   18.7278000000    5.7219    4.9352   0.0
    6.6500   41.9217948914   18.6870000000    5.7072    4.9624   0.0
    6.6500   41.9372215271   18.6394000000    5.6975    4.9756   0.0
    6.6500   41.9648437500   18.5535000000    5.6802    4.9961   0.0
    6.6500   41.9981765747   18.4487000000    5.6609    5.0150   0.0
    6.6500   42.0380516052   18.3256000000    5.6495    5.0585   0.0
    6.6500   42.0637931824   18.2125000000    5.6387    5.0726   0.0
    6.6500   42.1443748474   17.9566000000    5.6173    5.0917   0.0
    6.6500   42.4208488464   16.5464000000    5.5557    5.0968   0.0
    6.6500   42.7072601318   15.1937000000    5.4955    5.0961   0.0
    6.6500   42.7264862061   15.1804000000    5.4918    5.0992   0.0
    6.6500   52.1446723938    7.8972000000    5.2842    5.1733   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.7000    0.1500000060    0.1500000000   -2.5228    3.5108   0.0
    6.7000    0.2000000030    0.2000000000   -2.2579    3.5306   0.0
    6.7000    0.2500000000    0.2500000000   -2.0763    3.5408   0.0
    6.7000    0.3000000119    0.3000000000   -1.9241    3.5512   0.0
    6.7000    0.3499999940    0.3500000000   -1.7864    3.5610   0.0
    6.7000    0.4000000060    0.4000000000   -1.6526    3.5697   0.0
    6.7000    0.4499999881    0.4500000000   -1.5270    3.5790   0.0
    6.7000    0.5000000000    0.5000000000   -1.4066    3.5893   0.0
    6.7000    0.5500000119    0.5500000000   -1.2833    3.6003   0.0
    6.7000    0.6000000238    0.6000000000   -1.1658    3.6141   0.0
    6.7000    0.6999999881    0.7000000000   -0.9128    3.6403   0.0
    6.7000    0.8000000119    0.8000000000   -0.6613    3.6697   0.0
    6.7000    0.8999999762    0.9000000000   -0.4199    3.7040   0.0
    6.7000    1.0000000000    1.0000000000   -0.1909    3.7354   0.0
    6.7000    1.1000000238    1.1000000000    0.0061    3.7596   0.0
    6.7000    1.2000000477    1.2000000000    0.1945    3.7805   0.0
    6.7000    1.2999999523    1.3000000000    0.3748    3.8028   0.0
    6.7000    1.3999999762    1.4000000000    0.5250    3.8210   0.0
    6.7000    1.5000000000    1.5000000000    0.6577    3.8392   0.0
    6.7000    1.6000000238    1.6000000000    0.7824    3.8592   0.0
    6.7000    1.7000000477    1.7000000000    0.9004    3.8818   0.0
    6.7000    1.7999999523    1.8000000000    1.0138    3.9028   0.0
    6.7000    1.8999999762    1.9000000000    1.0992    3.9218   0.0
    6.7000    2.0000000000    2.0000000000    1.1874    3.9390   0.0
    6.7000    2.0999999046    2.1000000000    1.2712    3.9554   0.0
    6.7000    2.2000000477    2.2000000000    1.3515    3.9703   0.0
    6.7000    2.2999999523    2.3000000000    1.4324    3.9852   0.0
    6.7000    2.5000000000    2.5000000000    1.5723    4.0112   0.0
    6.7000    3.0000000000    3.0000000000    1.8819    4.0675   0.0
    6.7000    3.5000000000    3.5000000000    2.1361    4.1123   0.0
    6.7000    4.0000000000    4.0000000000    2.3504    4.1510   0.0
    6.7000    4.5000000000    4.5000000000    2.5420    4.1839   0.0
    6.7000    5.0000000000    5.0000000000    2.7188    4.2132   0.0
    6.7000    5.1604866982    5.1605000000    2.7687    4.2215   0.0
    6.7000    6.0000000000    6.0000000000    3.0080    4.2611   0.0
    6.7000    7.0000000000    7.0000000000    3.2556    4.3006   0.0
    6.7000    9.0000000000    9.0000000000    3.6451    4.3690   0.0
    6.7000   11.5243806839   11.5244000000    4.0222    4.4210   0.0
    6.7000   12.0000000000   12.0000000000    4.0868    4.4292   0.0
    6.7000   15.0000000000   14.9462000000    4.4269    4.4688   0.0
    6.7000   16.4765834808   16.4023000000    4.5595    4.4821   0.0
    6.7000   20.0000000000   19.8092000000    4.8449    4.5012   0.0
    6.7000   20.5051002502   20.2666000000    4.8758    4.5024   0.0
    6.7000   24.9710521698   24.0262000000    5.1256    4.4930   0.0
    6.7000   28.6197433472   26.6468000000    5.3011    4.4493   0.0
    6.7000   30.0000000000   27.4179000000    5.3626    4.4124   0.0
    6.7000   31.5272254944   28.2063000000    5.4168    4.3714   0.0
    6.7000   33.2226943970   28.8913000000    5.4756    4.2824   0.0
    6.7000   34.4838333130   28.2881000000    5.5069    4.1188   0.0
    6.7000   34.5155601501   28.2164000000    5.5071    4.1113   0.0
    6.7000   35.2100372314   25.7390000000    5.5369    4.2212   0.0
    6.7000   35.3218383789   25.6644000000    5.5523    4.2454   0.0
    6.7000   35.3606872559   25.5940000000    5.5681    4.2690   0.0
    6.7000   35.3739509583   25.5616000000    5.5770    4.2819   0.0
    6.7000   35.3784790039   25.5555000000    5.5763    4.2714   0.0
    6.7000   35.3801193237   25.5533000000    5.5773    4.2630   0.0
    6.7000   35.3813743591   25.5516000000    5.5780    4.2556   0.0
    6.7000   35.3827400208   25.5498000000    5.5786    4.2475   0.0
    6.7000   35.3841018677   25.5479000000    5.5788    4.2387   0.0
    6.7000   35.3852462769   25.5464000000    5.5789    4.2308   0.0
    6.7000   35.3863906860   25.5449000000    5.5788    4.2205   0.0
    6.7000   35.3875350952   25.5433000000    5.5789    4.2096   0.0
    6.7000   35.3884582520   25.5421000000    5.5789    4.2006   0.0
    6.7000   35.3893318176   25.5409000000    5.5789    4.1911   0.0
    6.7000   35.3902587891   25.5396000000    5.5790    4.1798   0.0
    6.7000   35.3910217285   25.5386000000    5.5791    4.1698   0.0
    6.7000   35.3918380737   25.5375000000    5.5791    4.1589   0.0
    6.7000   35.3924903870   25.5366000000    5.5792    4.1490   0.0
    6.7000   35.3930892944   25.5358000000    5.5795    4.1375   0.0
    6.7000   35.3937416077   25.5349000000    5.5798    4.1247   0.0
    6.7000   35.3943977356   25.5340000000    5.5799    4.1112   0.0
    6.7000   35.3951072693   25.5331000000    5.5801    4.0967   0.0
    6.7000   35.3957595825   25.5322000000    5.5803    4.0806   0.0
    6.7000   35.3964653015   25.5312000000    5.5804    4.0633   0.0
    6.7000   35.3972282410   25.5302000000    5.5807    4.0463   0.0
    6.7000   35.3977699280   25.5295000000    5.5807    4.0340   0.0
    6.7000   35.3985328674   25.5284000000    5.5805    4.0182   0.0
    6.7000   35.3992919922   25.5274000000    5.5803    4.0022   0.0
    6.7000   35.4001083374   25.5263000000    5.5795    3.9855   0.0
    6.7000   35.4009246826   25.5252000000    5.5785    3.9694   0.0
    6.7000   35.4017410278   25.5241000000    5.5769    3.9555   0.0
    6.7000   35.4027748108   25.5227000000    5.5758    3.9395   0.0
    6.7000   35.4036445618   25.5215000000    5.5636    3.9255   0.0
    6.7000   35.4043502808   25.5135000000    5.5649    3.9130   0.0
    6.7000   35.4055442810   25.4967000000    5.5663    3.8969   0.0
    6.7000   35.4072799683   25.4722000000    5.5663    3.8744   0.0
    6.7000   35.4096717834   25.4196000000    5.5757    3.8468   0.0
    6.7000   35.4155349731   25.2128000000    5.5964    3.7677   0.0
    6.7000   35.4409103394   24.1075000000    5.6250    3.7114   0.0
    6.7000   35.4467391968   23.8355000000    5.6331    3.7091   0.0
    6.7000   35.6801452637   19.3997000000    5.5663    4.5076   0.0
    6.7000   35.9065361023   17.2287000000    5.5087    4.5577   0.0
    6.7000   36.0076789856   16.2865000000    5.4825    4.5774   0.0
    6.7000   36.0820159912   15.9758000000    5.4751    4.5952   0.0
    6.7000   36.2089157104   15.5804000000    5.4719    4.6177   0.0
    6.7000   36.3626747131   15.1886000000    5.4833    4.6445   0.0
    6.7000   36.3891448975   15.1196000000    5.4690    4.6515   0.0
    6.7000   36.6286315918   14.6703000000    5.4629    4.6878   0.0
    6.7000   36.6954421997   14.5698000000    5.4614    4.7017   0.0
    6.7000   36.7404289246   14.5042000000    5.4604    4.7119   0.0
    6.7000   36.7765464783   14.4700000000    5.4595    4.7217   0.0
    6.7000   36.7997817993   14.4379000000    5.4590    4.7296   0.0
    6.7000   36.8218383789   14.4159000000    5.4584    4.7368   0.0
    6.7000   36.8442993164   14.3939000000    5.4578    4.7441   0.0
    6.7000   36.8663139343   14.3725000000    5.4572    4.7533   0.0
    6.7000   36.8884849548   14.3649000000    5.4565    4.7748   0.0
    6.7000   36.9110717773   14.3573000000    5.4559    4.7991   0.0
    6.7000   36.9559974670   14.3424000000    5.4556    4.8082   0.0
    6.7000   37.0222587585   14.3209000000    5.4551    4.8195   0.0
    6.7000   37.1117019653   14.2929000000    5.4546    4.8320   0.0
    6.7000   37.1995239258   14.2792000000    5.4540    4.8443   0.0
    6.7000   37.2875785828   14.2656000000    5.4535    4.8565   0.0
    6.7000   37.3974342346   14.2490000000    5.4528    4.8700   0.0
    6.7000   37.5287361145   14.2296000000    5.4521    4.8852   0.0
    6.7000   37.7247543335   14.2046000000    5.4509    4.9057   0.0
    6.7000   37.9406585693   14.1774000000    5.4497    4.9272   0.0
    6.7000   38.3816108704   14.1233000000    5.4471    4.9661   0.0
    6.7000   38.8525772095   14.0674000000    5.4443    5.0030   0.0
    6.7000   39.0533294678   14.0420000000    5.4431    5.0182   0.0
    6.7000   39.1925048828   14.0252000000    5.4422    5.0287   0.0
    6.7000   39.3093566895   14.0115000000    5.4414    5.0376   0.0
    6.7000   39.4439201355   13.9962000000    5.4404    5.0483   0.0
    6.7000   39.5204010010   13.9878000000    5.4399    5.0543   0.0
    6.7000   39.6152992249   13.9775000000    5.4392    5.0621   0.0
    6.7000   39.7092971802   13.9676000000    5.4385    5.0700   0.0
    6.7000   39.8025360107   13.9580000000    5.4377    5.0782   0.0
    6.7000   39.8393898010   13.9543000000    5.4374    5.0815   0.0
    6.7000   40.0000000000   13.9387000000    5.4361    5.0963   0.0
    6.7000   42.0470466614   12.3505000000    5.4004    5.1105   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.7500    0.1500000060    0.1500000000   -2.5228    3.5108   0.0
    6.7500    0.2000000030    0.2000000000   -2.2579    3.5306   0.0
    6.7500    0.2500000000    0.2500000000   -2.0763    3.5408   0.0
