# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.15000001   0.1500  -2.4676   3.5346 -99.0000   0.0000   0.0000
    5.50    0.20000000   0.2000  -2.1914   3.5560 -99.0000   0.0000   0.0000
    5.50    0.25000000   0.2500  -2.0031   3.5676 -99.0000   0.0000   0.0000
    5.50    0.30000001   0.3000  -1.8535   3.5768 -99.0000   0.0000   0.0000
    5.50    0.34999999   0.3500  -1.7268   3.5848 -99.0000   0.0000   0.0000
    5.50    0.40000001   0.4000  -1.5825   3.5920 -99.0000   0.0000   0.0000
    5.50    0.44999999   0.4500  -1.4616   3.6009 -99.0000   0.0000   0.0000
    5.50    0.50000000   0.5000  -1.3338   3.6115 -99.0000   0.0000   0.0000
    5.50    0.55000001   0.5500  -1.1977   3.6235 -99.0000   0.0000   0.0000
    5.50    0.60000002   0.6000  -1.0679   3.6356 -99.0000   0.0000   0.0000
    5.50    0.69999999   0.7000  -0.7927   3.6674 -99.0000   0.0000   0.0000
    5.50    0.82579702   0.8258  -0.4570   3.7179 -99.0000   0.0000   0.0000
    5.50    0.97739100   0.9774  -0.1127   3.7648 -99.0000   0.0000   0.0000
    5.50    1.37420297   1.3742   0.6159   3.8622 -99.0000   0.0000   0.0000
    5.50    1.47420299   1.4742   0.7540   3.8890 -99.0000   0.0000   0.0000
    5.50    1.60000002   1.6000   0.9080   3.9212 -99.0000   0.0000   0.0000
    5.50    1.72579706   1.7258   1.0480   3.9504 -99.0000   0.0000   0.0000
    5.50    1.83869553   1.8387   1.1541   3.9724 -99.0000   0.0000   0.0000
    5.50    2.00819993   2.0081   1.2807   3.9976 -99.0000   0.0000   0.0000
    5.50    2.05559993   2.0556   1.3209   4.0053 -99.0000   0.0000   0.0000
    5.50    2.10500002   2.1050   1.3611   4.0128 -99.0000   0.0000   0.0000
    5.50    2.15540004   2.1554   1.4013   4.0203 -99.0000   0.0000   0.0000
    5.50    2.20700002   2.2070   1.4415   4.0278 -99.0000   0.0000   0.0000
    5.50    2.25990009   2.2599   1.4818   4.0353 -99.0000   0.0000   0.0000
    5.50    2.31399989   2.3140   1.5220   4.0428 -99.0000   0.0000   0.0000
    5.50    2.36960006   2.3696   1.5622   4.0504 -99.0000   0.0000   0.0000
    5.50    2.42639995   2.4264   1.6024   4.0578 -99.0000   0.0000   0.0000
    5.50    2.48499990   2.4850   1.6426   4.0653 -99.0000   0.0000   0.0000
    5.50    2.54539990   2.5454   1.6828   4.0727 -99.0000   0.0000   0.0000
    5.50    2.60800004   2.6080   1.7230   4.0798 -99.0000   0.0000   0.0000
    5.50    2.67219996   2.6722   1.7632   4.0869 -99.0000   0.0000   0.0000
    5.50    2.73799992   2.7380   1.8034   4.0940 -99.0000   0.0000   0.0000
    5.50    2.80530000   2.8053   1.8436   4.1011 -99.0000   0.0000   0.0000
    5.50    2.87430000   2.8743   1.8838   4.1082 -99.0000   0.0000   0.0000
    5.50    2.94530010   2.9453   1.9240   4.1152 -99.0000   0.0000   0.0000
    5.50    3.01819992   3.0182   1.9641   4.1223 -99.0000   0.0000   0.0000
    5.50    3.09389997   3.0939   2.0043   4.1291 -99.0000   0.0000   0.0000
    5.50    3.17179990   3.1718   2.0446   4.1358 -99.0000   0.0000   0.0000
