# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
5.50 0.10000000 0.1000 -0.7205 3.5847 3.4494 0.4787 0.0000
5.50 0.12000000 0.1200 -0.5602 3.5938 3.4045 0.4787 0.0000
5.50 0.14000000 0.1400 -0.4249 3.6021 3.3696 0.4787 0.0000
5.50 0.16000000 0.1600 -0.3074 3.6103 3.3427 0.4787 0.0000
5.50 0.20000000 0.2000 -0.1085 3.6261 3.3038 0.4787 0.0000
5.50 0.25000000 0.2500 0.1001 3.6467 3.2748 0.4787 0.0000
5.50 0.26665482 0.2667 0.1383 3.6519 3.2853 0.4787 0.0000
5.50 0.30000001 0.3000 0.2546 3.6627 3.2633 0.4787 0.0000
5.50 0.30762458 0.3076 0.2574 3.6643 3.2776 0.4787 0.0000
5.50 0.34999999 0.3500 0.3559 3.6741 3.2745 0.4787 0.0000
5.50 0.37321380 0.3732 0.3641 3.6777 3.3085 0.4787 0.0000
5.50 0.40000001 0.4000 0.4092 3.6821 3.3112 0.4787 0.0000
5.50 0.41966188 0.4197 0.4225 3.6847 3.3293 0.4787 0.0000
5.50 0.44999999 0.4500 0.4412 3.6885 3.3561 0.4787 0.0000
5.50 0.47512975 0.4751 0.4635 3.6915 3.3691 0.4787 0.0000
5.50 0.50000000 0.5000 0.4786 3.6941 3.3869 0.4787 0.0000
5.50 0.50384444 0.5038 0.4820 3.6945 3.3885 0.4787 0.0000
5.50 0.55006313 0.5501 0.5188 3.6991 3.4079 0.4787 0.0000
5.50 0.57368940 0.5737 0.5414 3.7012 3.4121 0.4787 0.0000
5.50 0.59659636 0.5966 0.5571 3.7031 3.4212 0.4787 0.0000
5.50 0.60000002 0.6000 0.5593 3.7034 3.4225 0.4787 0.0000
5.50 0.60169238 0.6017 0.5608 3.7035 3.4227 0.4787 0.0000
5.50 0.61494422 0.6149 0.5736 3.7044 3.4227 0.4787 0.0000
5.50 0.62927896 0.6293 0.5850 3.7055 3.4258 0.4787 0.0000
5.50 0.64483118 0.6448 0.5953 3.7068 3.4315 0.4787 0.0000
5.50 0.64999998 0.6500 0.5979 3.7073 3.4340 0.4787 0.0000
5.50 0.66971231 0.6697 0.6142 3.7085 3.4358 0.4787 0.0000
5.50 0.69127351 0.6913 0.6305 3.7100 3.4393 0.4787 0.0000
5.50 0.69999999 0.7000 0.6367 3.7107 3.4411 0.4787 0.0000
5.50 0.70958799 0.7096 0.6440 3.7125 3.4472 0.4787 0.0000
5.50 0.73485231 0.7349 0.6661 3.7177 3.4608 0.4787 0.0000
5.50 0.75000000 0.7500 0.6805 3.7208 3.4679 0.4787 0.0000
5.50 0.76270026 0.7627 0.6888 3.7214 3.4692 0.4787 0.0000
5.50 0.78615671 0.7862 0.7048 3.7225 3.4708 0.4787 0.0000
5.50 0.80000001 0.8000 0.7143 3.7232 3.4716 0.4787 0.0000
5.50 0.80929172 0.8093 0.7201 3.7236 3.4722 0.4787 0.0000
5.50 0.83685970 0.8369 0.7387 3.7247 3.4729 0.4787 0.0000
5.50 0.85000002 0.8500 0.7466 3.7253 3.4742 0.4787 0.0000
5.50 0.88694942 0.8869 0.7700 3.7268 3.4751 0.4787 0.0000
5.50 0.89999998 0.9000 0.7784 3.7273 3.4752 0.4787 0.0000
5.50 0.91550148 0.9155 0.7870 3.7278 3.4760 0.4787 0.0000
5.50 0.94999999 0.9500 0.8073 3.7291 3.4766 0.4787 0.0000
5.50 0.98643589 0.9864 0.8289 3.7302 3.4761 0.4787 0.0000
5.50 1.00000000 1.0000 0.8363 3.7307 3.4766 0.4787 0.0000
5.50 1.00783491 1.0078 0.8400 3.7310 3.4772 0.4787 0.0000
5.50 1.04191756 1.0419 0.8596 3.7320 3.4762 0.4787 0.0000
5.50 1.04999995 1.0500 0.8635 3.7323 3.4767 0.4787 0.0000
5.50 1.06020463 1.0602 0.8683 3.7326 3.4773 0.4787 0.0000
5.50 1.10000002 1.1000 0.8894 3.7336 3.4766 0.4787 0.0000
5.50 1.14189947 1.1419 0.9104 3.7347 3.4762 0.4787 0.0000
5.50 1.14999998 1.1500 0.9144 3.7350 3.4761 0.4787 0.0000
5.50 1.16430414 1.1643 0.9209 3.7353 3.4764 0.4787 0.0000
5.50 1.20000005 1.2000 0.9390 3.7362 3.4751 0.4787 0.0000
5.50 1.22279763 1.2228 0.9493 3.7368 3.4752 0.4787 0.0000
5.50 1.25000000 1.2500 0.9621 3.7374 3.4745 0.4787 0.0000
5.50 1.28996551 1.2900 0.9804 3.7383 3.4733 0.4787 0.0000
5.50 1.29999995 1.3000 0.9845 3.7385 3.4734 0.4787 0.0000
5.50 1.35000002 1.3500 1.0076 3.7395 3.4709 0.4787 0.0000
