# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
5.55 0.35820290 0.3582 0.3053 3.6679 3.3105 0.4787 0.0000
5.55 0.39793029 0.3979 0.3331 3.6751 3.3571 0.4787 0.0000
5.55 0.40518194 0.4052 0.3419 3.6764 3.3612 0.4787 0.0000
5.55 0.42642060 0.4264 0.3605 3.6796 3.3779 0.4787 0.0000
5.55 0.44999999 0.4500 0.3731 3.6829 3.4018 0.4787 0.0000
5.55 0.47725546 0.4773 0.3996 3.6866 3.4155 0.4787 0.0000
5.55 0.50000000 0.5000 0.4155 3.6893 3.4308 0.4787 0.0000
5.55 0.50000060 0.5000 0.4155 3.6893 3.4308 0.4787 0.0000
5.55 0.56237662 0.5624 0.4725 3.6962 3.4525 0.4787 0.0000
5.55 0.58659357 0.5866 0.4935 3.6986 3.4592 0.4787 0.0000
5.55 0.60000002 0.6000 0.5034 3.6998 3.4641 0.4787 0.0000
5.55 0.60771054 0.6077 0.5104 3.7004 3.4649 0.4787 0.0000
5.55 0.62302732 0.6230 0.5242 3.7017 3.4670 0.4787 0.0000
5.55 0.63953751 0.6395 0.5370 3.7032 3.4716 0.4787 0.0000
5.55 0.64999998 0.6500 0.5446 3.7042 3.4749 0.4787 0.0000
5.55 0.66442990 0.6644 0.5566 3.7052 3.4766 0.4787 0.0000
5.55 0.68948430 0.6895 0.5765 3.7071 3.4806 0.4787 0.0000
5.55 0.69999999 0.7000 0.5841 3.7080 3.4829 0.4787 0.0000
5.55 0.71699560 0.7170 0.5995 3.7114 3.4915 0.4787 0.0000
5.55 0.74213308 0.7421 0.6227 3.7166 3.5041 0.4787 0.0000
5.55 0.75000000 0.7500 0.6300 3.7183 3.5081 0.4787 0.0000
5.55 0.76104873 0.7610 0.6372 3.7188 3.5094 0.4787 0.0000
5.55 0.78976387 0.7898 0.6583 3.7204 3.5107 0.4787 0.0000
5.55 0.80000001 0.8000 0.6653 3.7210 3.5118 0.4787 0.0000
5.55 0.80973309 0.8097 0.6715 3.7214 3.5126 0.4787 0.0000
5.55 0.84721589 0.8472 0.6977 3.7232 3.5133 0.4787 0.0000
5.55 0.85000002 0.8500 0.6995 3.7234 3.5134 0.4787 0.0000
5.55 0.86311221 0.8631 0.7072 3.7239 3.5146 0.4787 0.0000
5.55 0.89377916 0.8938 0.7275 3.7253 3.5149 0.4787 0.0000
5.55 0.89999998 0.9000 0.7317 3.7256 3.5149 0.4787 0.0000
5.55 0.93270439 0.9327 0.7508 3.7269 3.5167 0.4787 0.0000
5.55 0.94999999 0.9500 0.7618 3.7276 3.5164 0.4787 0.0000
5.55 0.97361034 0.9736 0.7755 3.7284 3.5166 0.4787 0.0000
5.55 1.00000000 1.0000 0.7910 3.7294 3.5166 0.4787 0.0000
5.55 1.02223372 1.0222 0.8033 3.7301 3.5169 0.4787 0.0000
5.55 1.04999995 1.0500 0.8186 3.7311 3.5172 0.4787 0.0000
5.55 1.05563462 1.0556 0.8212 3.7313 3.5176 0.4787 0.0000
5.55 1.09926558 1.0993 0.8450 3.7327 3.5168 0.4787 0.0000
5.55 1.10000002 1.1000 0.8454 3.7327 3.5168 0.4787 0.0000
5.55 1.13782346 1.1378 0.8647 3.7337 3.5163 0.4787 0.0000
5.55 1.14999998 1.1500 0.8704 3.7341 3.5167 0.4787 0.0000
5.55 1.15461910 1.1546 0.8725 3.7342 3.5168 0.4787 0.0000
5.55 1.20000005 1.2000 0.8952 3.7355 3.5159 0.4787 0.0000
5.55 1.25000000 1.2500 0.9201 3.7368 3.5140 0.4787 0.0000
5.55 1.26095593 1.2610 0.9247 3.7371 3.5144 0.4787 0.0000
5.55 1.29999995 1.3000 0.9432 3.7380 3.5126 0.4787 0.0000
5.55 1.31162941 1.3116 0.9483 3.7382 3.5125 0.4787 0.0000
5.55 1.35000002 1.3500 0.9657 3.7391 3.5111 0.4787 0.0000
5.55 1.39999998 1.4000 0.9884 3.7402 3.5086 0.4787 0.0000
5.55 1.45000005 1.4500 1.0117 3.7413 3.5049 0.4787 0.0000
