# log(age) Mini Mact logl logt logg Composition Phase
5.50 70.00000000 69.6448 5.8462 4.7062 4.2116 0.4787 0.0000
5.50 75.00000000 74.5789 5.9007 4.7107 4.2048 0.4787 0.0000
5.50 90.00000000 89.3565 6.0396 4.7210 4.1856 0.4787 0.0000
5.50 95.00000000 94.2745 6.0796 4.7237 4.1794 0.4787 0.0000
5.50 100.00000000 99.1898 6.1170 4.7260 4.1733 0.4787 0.0000
5.50 112.85015106 111.8033 6.2026 4.7304 4.1576 0.4787 0.0000
5.50 120.00000000 118.8102 6.2460 4.7327 4.1495 0.4787 0.0000
5.50 150.00000000 148.1546 6.3961 4.7379 4.1161 0.4787 0.0000
5.50 228.31250000 224.3365 6.6578 4.7385 4.0370 0.4787 0.0000
5.50 250.00000000 245.3278 6.7142 4.7384 4.0192 0.4787 0.0000
5.50 300.00000000 293.7098 6.8209 4.7386 3.9915 0.4787 0.0000
# log(age) Mini Mact logl logt logg Composition Phase
5.55 0.09000000 0.0900 -1.0420 3.4830 3.3183 0.4787 0.0000
5.55 0.09184797 0.0918 -1.0284 3.4840 3.3174 0.4787 0.0000
5.55 0.10000000 0.1000 -0.9715 3.4879 3.3132 0.4787 0.0000
5.55 0.11236343 0.1124 -0.8873 3.4937 3.3029 0.4787 0.0000
5.55 0.12853543 0.1285 -0.7852 3.5009 3.2877 0.4787 0.0000
5.55 0.13986172 0.1399 -0.7315 3.5052 3.2880 0.4787 0.0000
5.55 0.14150974 0.1415 -0.7213 3.5060 3.2859 0.4787 0.0000
5.55 0.15496756 0.1550 -0.6427 3.5120 3.2708 0.4787 0.0000
5.55 0.17952482 0.1795 -0.5070 3.5226 3.2415 0.4787 0.0000
5.55 0.19598657 0.1960 -0.4335 3.5288 3.2309 0.4787 0.0000
5.55 0.20000000 0.2000 -0.4186 3.5302 3.2302 0.4787 0.0000
5.55 0.23971465 0.2397 -0.2442 3.5467 3.2005 0.4787 0.0000
5.55 0.25000000 0.2500 -0.2065 3.5504 3.1961 0.4787 0.0000
5.55 0.27829707 0.2783 -0.1013 3.5617 3.1827 0.4787 0.0000
5.55 0.30000001 0.3000 -0.0221 3.5699 3.1688 0.4787 0.0000
5.55 0.30666858 0.3067 -0.0020 3.5723 3.1677 0.4787 0.0000
5.55 0.34999999 0.3500 0.1296 3.5869 3.1519 0.4787 0.0000
5.55 0.40000001 0.4000 0.2519 3.6014 3.1458 0.4787 0.0000
5.55 0.44406635 0.4441 0.3359 3.6121 3.1500 0.4787 0.0000
5.55 0.44999999 0.4500 0.3482 3.6135 3.1491 0.4787 0.0000
5.55 0.45625192 0.4563 0.3525 3.6147 3.1555 0.4787 0.0000
5.55 0.50000000 0.5000 0.4118 3.6233 3.1703 0.4787 0.0000
5.55 0.50421280 0.5042 0.4134 3.6239 3.1747 0.4787 0.0000
5.55 0.51397437 0.5140 0.4129 3.6250 3.1882 0.4787 0.0000
5.55 0.52199841 0.5220 0.4166 3.6261 3.1955 0.4787 0.0000
5.55 0.53198636 0.5320 0.4308 3.6278 3.1965 0.4787 0.0000
5.55 0.54270655 0.5427 0.4441 3.6300 3.2005 0.4787 0.0000
5.55 0.55000001 0.5500 0.4503 3.6316 3.2064 0.4787 0.0000
5.55 0.55558109 0.5556 0.4508 3.6322 3.2129 0.4787 0.0000
5.55 0.56904608 0.5690 0.4589 3.6339 3.2218 0.4787 0.0000
5.55 0.58337605 0.5834 0.4699 3.6360 3.2300 0.4787 0.0000
5.55 0.59887910 0.5989 0.4792 3.6385 3.2422 0.4787 0.0000
5.55 0.60000002 0.6000 0.4800 3.6387 3.2430 0.4787 0.0000
5.55 0.60834432 0.6083 0.4839 3.6395 3.2484 0.4787 0.0000
5.55 0.62096763 0.6210 0.4945 3.6410 3.2524 0.4787 0.0000
5.55 0.63457191 0.6346 0.5037 3.6428 3.2599 0.4787 0.0000
5.55 0.64914745 0.6491 0.5119 3.6450 3.2704 0.4787 0.0000
5.55 0.64999998 0.6500 0.5122 3.6451 3.2713 0.4787 0.0000
5.55 0.65108061 0.6511 0.5128 3.6453 3.2718 0.4787 0.0000
5.55 0.66914648 0.6691 0.5262 3.6472 3.2780 0.4787 0.0000
5.55 0.68872160 0.6887 0.5397 3.6495 3.2863 0.4787 0.0000
5.55 0.69999999 0.7000 0.5474 3.6509 3.2915 0.4787 0.0000
5.55 0.74577421 0.7458 0.5830 3.6593 3.3167 0.4787 0.0000
5.55 0.75000000 0.7500 0.5863 3.6600 3.3189 0.4787 0.0000
5.55 0.75571156 0.7557 0.5898 3.6605 3.3205 0.4787 0.0000
5.55 0.77786618 0.7779 0.6051 3.6624 3.3255 0.4787 0.0000
5.55 0.80000001 0.8000 0.6202 3.6645 3.3310 0.4787 0.0000
5.55 0.80635667 0.8064 0.6237 3.6651 3.3330 0.4787 0.0000
5.55 0.83870548 0.8387 0.6456 3.6677 3.3389 0.4787 0.0000
5.55 0.85000002 0.8500 0.6528 3.6687 3.3413 0.4787 0.0000
5.55 0.87729841 0.8773 0.6702 3.6707 3.3459 0.4787 0.0000
