# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "homogeneous" is assumed for all
# see Witt & Gordon 2000
  1285.0   1.00  0.9910  1.9920  0.3990  1.5510  3.9870  0.5120
  1428.0   1.00  0.8370  1.6000  0.3550  1.3730  3.2750  0.4810
  1571.0   1.00  0.7700  1.4440  0.3330  1.2380  2.8090  0.4550
  1714.0   1.00  0.7590  1.4180  0.3310  1.1290  2.4460  0.4290
  1857.0   1.00  0.8150  1.5480  0.3480  1.0460  2.1980  0.4100
  2000.0   1.00  0.9760  1.9420  0.3950  0.9770  2.0000  0.3920
  2142.0   1.00  1.1370  2.3860  0.4350  0.9220  1.8460  0.3780
  2285.0   1.00  1.0440  2.1230  0.4130  0.8700  1.7030  0.3640
  2428.0   1.00  0.8700  1.6720  0.3650  0.8230  1.5780  0.3500
  2571.0   1.00  0.7550  1.4010  0.3300  0.7790  1.4740  0.3370
  2714.0   1.00  0.6890  1.2520  0.3080  0.7400  1.3810  0.3250
  2857.0   1.00  0.6410  1.1510  0.2920  0.6910  1.2680  0.3080
  3000.0   1.00  0.6090  1.0850  0.2800  0.6610  1.2020  0.2990
  3776.0   1.00  0.5310  0.9210  0.2520  0.5580  0.9750  0.2610
  4754.0   1.00  0.4230  0.7110  0.2080  0.4370  0.7360  0.2140
  5985.0   1.00  0.3330  0.5440  0.1700  0.3240  0.5280  0.1660
  7535.0   1.00  0.2530  0.4020  0.1330  0.2380  0.3760  0.1260
  9487.0   1.00  0.1630  0.2520  0.0890  0.1610  0.2490  0.0880
 11943.0   1.00  0.1190  0.1810  0.0660  0.1060  0.1610  0.0590
 15036.0   1.00  0.0850  0.1280  0.0470  0.0660  0.0990  0.0370
 18929.0   1.00  0.0600  0.0890  0.0340  0.0470  0.0690  0.0260
 23830.0   1.00  0.0430  0.0640  0.0240  0.0330  0.0490  0.0190
 30001.0   1.00  0.0310  0.0460  0.0180  0.0150  0.0210  0.0080
  1000.0   1.50  2.0150  6.2710  0.5770  2.5040 10.6720  0.6170
  1142.0   1.50  1.6170  4.1940  0.5240  2.1730  7.8020  0.5870
  1285.0   1.50  1.3210  3.0600  0.4720  1.9350  6.0980  0.5610
  1428.0   1.50  1.1400  2.4730  0.4330  1.7430  5.0410  0.5380
  1571.0   1.50  1.0590  2.2340  0.4140  1.6010  4.3230  0.5190
  1714.0   1.50  1.0480  2.2000  0.4100  1.4800  3.7720  0.4970
  1857.0   1.50  1.1130  2.3900  0.4270  1.3850  3.3990  0.4810
  2000.0   1.50  1.3020  2.9760  0.4700  1.3090  3.0960  0.4650
  2142.0   1.50  1.4860  3.6540  0.5040  1.2420  2.8620  0.4540
  2285.0   1.50  1.3830  3.2480  0.4840  1.1790  2.6380  0.4400
  2428.0   1.50  1.1780  2.5730  0.4420  1.1230  2.4450  0.4270
  2571.0   1.50  1.0390  2.1600  0.4090  1.0700  2.2820  0.4150
  2714.0   1.50  0.9570  1.9340  0.3870  1.0240  2.1380  0.4040
  2857.0   1.50  0.8990  1.7800  0.3720  0.9630  1.9660  0.3880
  3000.0   1.50  0.8590  1.6790  0.3600  0.9250  1.8630  0.3790
  3776.0   1.50  0.7560  1.4260  0.3290  0.7900  1.5100  0.3400
  4754.0   1.50  0.6120  1.0970  0.2800  0.6300  1.1350  0.2890
  5985.0   1.50  0.4880  0.8370  0.2340  0.4750  0.8120  0.2290
  7535.0   1.50  0.3730  0.6170  0.1870  0.3510  0.5770  0.1770
  9487.0   1.50  0.2420  0.3850  0.1270  0.2400  0.3810  0.1260
 11943.0   1.50  0.1770  0.2750  0.0960  0.1590  0.2440  0.0860
 15036.0   1.50  0.1270  0.1930  0.0700  0.0990  0.1500  0.0550
 18929.0   1.50  0.0900  0.1350  0.0500  0.0700  0.1040  0.0390
 23830.0   1.50  0.0650  0.0960  0.0360  0.0490  0.0730  0.0280
 30001.0   1.50  0.0470  0.0690  0.0260  0.0220  0.0330  0.0130
  1000.0   2.00  2.2940  8.3870  0.5990  2.7870 14.8950  0.6320
  1142.0   2.00  1.8890  5.6530  0.5590  2.4530 10.4880  0.6090
  1285.0   2.00  1.5820  4.1460  0.5150  2.2160  8.3290  0.5880
  1428.0   2.00  1.3860  3.3700  0.4850  2.0240  6.8450  0.5680
  1571.0   2.00  1.2980  3.0430  0.4650  1.8730  5.8870  0.5550
  1714.0   2.00  1.2860  3.0000  0.4620  1.7430  5.1590  0.5350
  1857.0   2.00  1.3580  3.2520  0.4750  1.6480  4.6350  0.5200
  2000.0   2.00  1.5630  4.0280  0.5140  1.5670  4.2310  0.5100
  2142.0   2.00  1.7590  4.9260  0.5420  1.5010  3.8990  0.5000
  2285.0   2.00  1.6490  4.3800  0.5290  1.4340  3.5930  0.4890
  2428.0   2.00  1.4290  3.4900  0.4940  1.3690  3.3450  0.4780
  2571.0   2.00  1.2780  2.9380  0.4610  1.3120  3.1140  0.4680
  2714.0   2.00  1.1850  2.6350  0.4400  1.2570  2.9170  0.4560
  2857.0   2.00  1.1190  2.4300  0.4250  1.1890  2.6870  0.4420
  3000.0   2.00  1.0730  2.2880  0.4140  1.1480  2.5460  0.4310
  3776.0   2.00  0.9530  1.9460  0.3850  0.9930  2.0600  0.3950
  4754.0   2.00  0.7840  1.4990  0.3370  0.8050  1.5490  0.3430
  5985.0   2.00  0.6310  1.1400  0.2870  0.6150  1.1050  0.2820
  7535.0   2.00  0.4870  0.8390  0.2340  0.4600  0.7860  0.2230
  9487.0   2.00  0.3200  0.5220  0.1630  0.3170  0.5160  0.1620
 11943.0   2.00  0.2350  0.3710  0.1240  0.2090  0.3290  0.1130
 15036.0   2.00  0.1680  0.2600  0.0910  0.1320  0.2010  0.0720
 18929.0   2.00  0.1190  0.1810  0.0660  0.0930  0.1400  0.0520
 23830.0   2.00  0.0860  0.1290  0.0480  0.0650  0.0970  0.0370
 30001.0   2.00  0.0620  0.0920  0.0350  0.0300  0.0430  0.0170
  1000.0   2.50  2.5170 10.6530  0.6190  3.0220 18.9620  0.6430
  1142.0   2.50  2.1070  7.1390  0.5810  2.6780 13.0450  0.6270
  1285.0   2.50  1.7930  5.2550  0.5460  2.4410 10.3500  0.6080
  1428.0   2.50  1.5920  4.2760  0.5140  2.2500  8.7030  0.5900
  1571.0   2.50  1.4950  3.8780  0.5000  2.0920  7.5170  0.5740
  1714.0   2.50  1.4840  3.8080  0.4970  1.9640  6.5390  0.5600
  1857.0   2.50  1.5600  4.1260  0.5100  1.8550  5.8850  0.5480
  2000.0   2.50  1.7740  5.1060  0.5410  1.7750  5.3800  0.5390
  2142.0   2.50  1.9700  6.2210  0.5650  1.7030  4.9730  0.5280
  2285.0   2.50  1.8610  5.5350  0.5530  1.6380  4.5760  0.5190
  2428.0   2.50  1.6340  4.4030  0.5250  1.5720  4.2510  0.5100
  2571.0   2.50  1.4770  3.7280  0.4980  1.5120  3.9480  0.5030
  2714.0   2.50  1.3800  3.3480  0.4810  1.4590  3.7040  0.4920
