# lambda (um), Umin,min, Umin,max for Umin=0.10, 0.15,...25.0
# dust emission spectra are in units of Lnu (specifically, Jy cm2 sr-1 H-1); 3.3um PAH reduced by 50%
    1.0000  1.7272714E-20  2.9552741E-19  2.6424491E-20  4.3276234E-19  3.5425635E-20  5.6681626E-19  5.3036766E-20  8.2876833E-19  7.1819795E-20  1.0843594E-18  9.0823242E-20  1.3355801E-18  1.2637930E-19  1.8270900E-18  1.4356222E-19  2.0683707E-18  1.7792818E-19  2.5459745E-18  2.1319403E-19  3.0166204E-18  2.6604176E-19  3.7106739E-18  3.5465638E-19  4.8455732E-18  4.4376994E-19  5.9566202E-18  5.3288350E-19  7.0507833E-18  7.1091164E-19  9.1963848E-18  8.8883979E-19  1.1299291E-17  1.2437951E-18  1.5399780E-17  1.4216223E-18  1.7405329E-17  2.1329297E-18  2.5248585E-17  2.6664175E-18  3.0967237E-17  3.5555424E-18  4.0269736E-17  4.4446780E-18  4.9353602E-17
    1.0090  2.1620154E-20  3.6958220E-19  3.3060664E-20  5.4109606E-19  4.4330525E-20  7.0872933E-19  6.6419055E-20  1.0360411E-18  8.9979537E-20  1.3561928E-18  1.1380045E-19  1.6693747E-18  1.5826140E-19  2.2838082E-18  1.7974177E-19  2.5860516E-18  2.2270264E-19  3.1825811E-18  2.6686338E-19  3.7701540E-18  3.3310338E-19  4.6380993E-18  4.4390523E-19  6.0568220E-18  5.5540603E-19  7.4456959E-18  6.6680678E-19  8.8126879E-18  8.8950940E-19  1.1492952E-17  1.1120121E-18  1.4117530E-17  1.5566162E-18  1.9247375E-17  1.7794177E-18  2.1762609E-17  2.6686228E-18  3.1554624E-17  3.3360339E-18  3.8702381E-17  4.4490306E-18  5.0323402E-17  5.5610389E-18  6.1665832E-17
    1.0190  2.8207263E-20  4.8143111E-19  4.3106337E-20  7.0492120E-19  5.7804745E-20  9.2323107E-19  8.6660352E-20  1.3498973E-18  1.1740795E-19  1.7660046E-18  1.4858599E-19  2.1751426E-18  2.0654117E-19  2.9744900E-18  2.3451865E-19  3.3676909E-18  2.9047373E-19  4.1451369E-18  3.4802869E-19  4.9106268E-18  4.3446002E-19  6.0414505E-18  5.7904747E-19  7.8889737E-18  7.2423380E-19  9.6976513E-18  8.6952006E-19  1.1477450E-17  1.1600938E-18  1.4971335E-17  1.4498676E-18  1.8385542E-17  2.0304139E-18  2.5064658E-17  2.3201866E-18  2.8339539E-17  3.4792759E-18  4.1090154E-17  4.3506007E-18  5.0396889E-17  5.8004527E-18  6.5536243E-17  7.2503158E-18  8.0297043E-17
    1.0280  3.8004616E-20  6.4768438E-19  5.8032381E-20  9.4825266E-19  7.7809462E-20  1.2417413E-18  1.1672238E-19  1.8157657E-18  1.5819735E-19  2.3758321E-18  2.0027276E-19  2.9249299E-18  2.7822264E-19  4.0001987E-18  3.1579750E-19  4.5293610E-18  3.9104728E-19  5.5747304E-18  4.6869698E-19  6.6041447E-18  5.8502039E-19  8.1248567E-18  7.7969455E-19  1.0613197E-17  9.7516767E-19  1.3044695E-17  1.1702407E-18  1.5436317E-17  1.5609880E-18  2.0129855E-17  1.9517353E-18  2.4723720E-17  2.7322288E-18  3.3702170E-17  3.1229749E-18  3.8096726E-17  4.6839586E-18  5.5256062E-17  5.8562038E-18  6.7761862E-17  7.8089233E-18  8.8109704E-17  9.7606543E-18  1.0791900E-16
    1.0380  5.0761625E-20  8.6413149E-19  7.7467901E-20  1.2646753E-18  1.0384349E-19  1.6566397E-18  1.5591339E-19  2.4226170E-18  2.1138535E-19  3.1696372E-18  2.6745779E-19  3.9026894E-18  3.7150173E-19  5.3368696E-18  4.2177360E-19  6.0429878E-18  5.2221742E-19  7.4372711E-18  6.2576115E-19  8.8106001E-18  7.8117557E-19  1.0841185E-17  1.0414348E-18  1.4152319E-17  1.3017931E-18  1.7393615E-17  1.5631511E-18  2.0585036E-17  2.0848686E-18  2.6848183E-17  2.6055860E-18  3.2981663E-17  3.6480195E-18  4.4959361E-17  4.1687359E-18  5.0823545E-17  6.2536000E-18  7.3701435E-17  7.8177559E-18  9.0386178E-17  1.0424325E-17  1.1748229E-16  1.3027907E-17  1.4400992E-16
    1.0470  6.1868890E-20  1.0526832E-18  9.4373812E-20  1.5406043E-18  1.2653802E-19  2.0175467E-18  1.9000513E-19  2.9494810E-18  2.5747439E-19  3.8604589E-18  3.2574409E-19  4.7524698E-18  4.5248258E-19  6.4995688E-18  5.1375169E-19  7.3586467E-18  6.3609005E-19  9.0568502E-18  7.6232836E-19  1.0726101E-17  9.5173447E-19  1.3200572E-17  1.2683801E-18  1.7231516E-17  1.5857246E-18  2.1182626E-17  1.9040691E-18  2.5073866E-17  2.5387592E-18  3.2696653E-17  3.1744491E-18  4.0169777E-17  4.4438281E-18  5.4746790E-17  5.0775171E-18  6.1890639E-17  7.6172713E-18  8.9747204E-17  9.5233453E-18  1.1005099E-16  1.2693778E-17  1.4307552E-16  1.5867222E-17  1.7530161E-16
    1.0570  6.3765796E-20  1.0836286E-18  9.7219184E-20  1.5865242E-18  1.3033184E-19  2.0784416E-18  1.9569582E-19  3.0383272E-18  2.6506199E-19  3.9762576E-18  3.3522862E-19  4.8952214E-18  4.6576095E-19  6.6952280E-18  5.2892699E-19  7.5802608E-18  6.5515920E-19  9.3293747E-18  7.8519122E-19  1.1055537E-17  9.8018824E-19  1.3599877E-17  1.3063184E-18  1.7750608E-17  1.6336474E-18  2.1821509E-17  1.9609764E-18  2.5832543E-17  2.6146356E-18  3.3684922E-17  3.2692947E-18  4.1377649E-17  4.5766121E-18  5.6393885E-17  5.2302696E-18  6.3747349E-17  7.8449007E-18  9.2452422E-17  9.8078814E-18  1.1334511E-16  1.3083159E-17  1.4736786E-16  1.6346449E-17  1.8059220E-16
    1.0670  5.6762652E-20  9.6457293E-19  8.6494470E-20  1.4124427E-18  1.1592555E-19  1.8493347E-18  1.7408635E-19  2.7041709E-18  2.3554935E-19  3.5380525E-18  2.9771287E-19  4.3569687E-18  4.1383893E-19  5.9578817E-18  4.7010184E-19  6.7458684E-18  5.8262777E-19  8.3028916E-18  6.9825355E-19  9.8359633E-18  8.7174094E-19  1.2099170E-17  1.1612555E-18  1.5799684E-17  1.4525688E-18  1.9420371E-17  1.7438818E-18  2.2991194E-17  2.3255097E-18  2.9983163E-17  2.9081375E-18  3.6825485E-17  4.0703920E-18  5.0190927E-17  4.6520183E-18  5.6744008E-17  6.9775224E-18  8.2287557E-17  8.7234095E-18  1.0093914E-16  1.1632530E-17  1.3126009E-16  1.4535663E-17  1.6078264E-16
    1.0760  4.7679770E-20  8.1022201E-19  7.2620163E-20  1.1863682E-18  9.7309792E-20  1.5532369E-18  1.4607767E-19  2.2710275E-18  1.9753781E-19  2.9718647E-18  2.4939847E-19  3.6597374E-18  3.4691875E-19  5.0055644E-18  3.9427879E-19  5.6675090E-18  4.8889895E-19  6.9754487E-18  5.8591901E-19  8.2634384E-18  7.3159782E-19  1.0168524E-17  9.7499789E-19  1.3268839E-17  1.2194968E-18  1.6319330E-17  1.4637957E-18  1.9309961E-17  1.9523946E-18  2.5191549E-17  2.4409937E-18  3.0943503E-17  3.4161900E-18  4.2168218E-17  3.9037879E-18  4.7670941E-17  5.8561773E-18  6.9143094E-17  7.3219778E-18  8.4793663E-17  9.7629539E-18  1.1025295E-16  1.2204942E-17  1.3507390E-16
    1.0860  4.0376515E-20  6.8616446E-19  6.1475288E-20  1.0042838E-18  8.2363285E-20  1.3161263E-18  1.2356786E-19  1.9238658E-18  1.6692476E-19  2.5176526E-18  2.1068219E-19  3.0994759E-18  2.9319598E-19  4.2402064E-18  3.3335275E-19  4.8011031E-18  4.1356642E-19  5.9089482E-18  4.9578001E-19  6.9998447E-18  6.1894901E-19  8.6117931E-18  8.2493285E-19  1.1247884E-17  1.0314154E-18  1.3828154E-17  1.2386980E-18  1.6358567E-17  1.6522644E-18  2.1339728E-17  2.0648308E-18  2.6211262E-17  2.8909623E-18  3.5735159E-17  3.3035275E-18  4.0397479E-17  4.9557867E-18  5.8588065E-17  6.1964898E-18  7.1847479E-17  8.2623026E-18  9.3424895E-17  1.0324128E-17  1.1446400E-16
    1.0960  3.5373203E-20  6.0130592E-19  5.3840330E-20  8.8029802E-19  7.2116669E-20  1.1530139E-18  1.0825788E-19  1.6857009E-18  1.4601149E-19  2.2054370E-18  1.8416561E-19  2.7162099E-18  2.5637279E-19  3.7158413E-18  2.9162625E-19  4.2076895E-18  3.6203333E-19  5.1784385E-18  4.3394029E-19  6.1352408E-18  5.4179932E-19  7.5480496E-18  7.2216667E-19  9.8569108E-18  9.0323274E-19  1.2116957E-17  1.0845987E-18  1.4347148E-17  1.4461319E-18  1.8707874E-17  1.8076653E-18  2.2978983E-17  2.5307305E-18  3.1322048E-17  2.8922627E-18  3.5413961E-17  4.3393895E-18  5.1362936E-17  5.4249933E-18  6.2991187E-17  7.2336399E-18  8.1906696E-17  9.0413000E-18  1.0035392E-16
    1.1070  3.2199485E-20  5.4734029E-19  4.8984770E-20  8.0130180E-19  6.5599242E-20  1.0498877E-18  9.8416696E-20  1.5345163E-18  1.3269660E-19  2.0081950E-18  1.6724703E-19  2.4729117E-18  2.3294683E-19  3.3824327E-18  2.6499659E-19  3.8302263E-18  3.2919622E-19  4.7148679E-18  3.9459573E-19  5.5855636E-18  4.9274363E-19  6.8722157E-18  6.5669243E-19  8.9738202E-18  8.2143988E-19  1.1035614E-17  9.8618727E-19  1.3055559E-17  1.3149835E-18  1.7035796E-17  1.6444798E-18  2.0926427E-17  2.3024709E-18  2.8518554E-17  2.6309658E-18  3.2250012E-17  3.9469440E-18  4.6767190E-17  4.9344368E-18  5.7364135E-17  6.5788970E-18  7.4597503E-17  8.2233714E-18  9.1412643E-17
