# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.15000001   0.1500  -2.4525   3.5402 -99.0000   0.0000   0.0000
    5.50    0.20000000   0.2000  -2.1755   3.5616 -99.0000   0.0000   0.0000
    5.50    0.25000000   0.2500  -1.9868   3.5732 -99.0000   0.0000   0.0000
    5.50    0.30000001   0.3000  -1.8367   3.5824 -99.0000   0.0000   0.0000
    5.50    0.34999999   0.3500  -1.7107   3.5902 -99.0000   0.0000   0.0000
    5.50    0.40000001   0.4000  -1.5648   3.5972 -99.0000   0.0000   0.0000
    5.50    0.44999999   0.4500  -1.4449   3.6061 -99.0000   0.0000   0.0000
    5.50    0.50000000   0.5000  -1.3139   3.6168 -99.0000   0.0000   0.0000
    5.50    0.55000001   0.5500  -1.1754   3.6291 -99.0000   0.0000   0.0000
    5.50    0.60000002   0.6000  -1.0436   3.6410 -99.0000   0.0000   0.0000
    5.50    0.69999999   0.7000  -0.7627   3.6739 -99.0000   0.0000   0.0000
    5.50    0.80000001   0.8000  -0.4851   3.7179 -99.0000   0.0000   0.0000
    5.50    0.89999998   0.9000  -0.2376   3.7542 -99.0000   0.0000   0.0000
    5.50    1.00000000   1.0000  -0.0209   3.7797 -99.0000   0.0000   0.0000
    5.50    1.10000002   1.1000   0.1927   3.8045 -99.0000   0.0000   0.0000
    5.50    1.20000005   1.2000   0.3756   3.8263 -99.0000   0.0000   0.0000
    5.50    1.29999995   1.3000   0.5401   3.8496 -99.0000   0.0000   0.0000
    5.50    1.39999998   1.4000   0.6844   3.8785 -99.0000   0.0000   0.0000
    5.50    1.50000000   1.5000   0.8179   3.9078 -99.0000   0.0000   0.0000
    5.50    1.60000002   1.6000   0.9360   3.9350 -99.0000   0.0000   0.0000
    5.50    1.70000005   1.7000   1.0479   3.9585 -99.0000   0.0000   0.0000
    5.50    1.79999995   1.8000   1.1447   3.9786 -99.0000   0.0000   0.0000
    5.50    1.89999998   1.9000   1.2423   3.9990 -99.0000   0.0000   0.0000
    5.50    2.00460005   2.0046   1.2988   4.0097 -99.0000   0.0000   0.0000
    5.50    2.05310011   2.0531   1.3391   4.0172 -99.0000   0.0000   0.0000
    5.50    2.10290003   2.1029   1.3793   4.0247 -99.0000   0.0000   0.0000
    5.50    2.15380001   2.1538   1.4195   4.0322 -99.0000   0.0000   0.0000
