#  log(age)     mini          mact           logl     logt  phase
    8.1761    1.4686029330    1.4686029330    0.7607    3.8893   0.0
    8.1761    1.5493198441    1.5493198441    0.8620    3.9113   0.0
    8.1761    1.6300367552    1.6300367552    0.9560    3.9309   0.0
    8.1761    1.7107536663    1.7107536663    1.0437    3.9480   0.0
    8.1761    1.7914705774    1.7914365906    1.1261    3.9629   0.0
    8.1761    1.8721874885    1.8721874885    1.2042    3.9760   0.0
    8.1761    1.9529043996    1.9529043996    1.2790    3.9879   0.0
    8.1761    2.0336213106    2.0336213106    1.3509    3.9989   0.0
    8.1761    2.1143382217    2.1141718908    1.4201    4.0091   0.0
    8.1761    2.1950551328    2.1946411602    1.4869    4.0187   0.0
    8.1761    2.2757720439    2.2755812465    1.5515    4.0277   0.0
    8.1761    2.3564889550    2.3563343193    1.6142    4.0362   0.0
    8.1761    2.4372058661    2.4372058661    1.6753    4.0441   0.0
    8.1761    2.5179227772    2.5179227772    1.7353    4.0515   0.0
    8.1761    2.5986396883    2.5977215788    1.7940    4.0584   0.0
    8.1761    2.6793565993    2.6793565993    1.8505    4.0650   0.0
    8.1761    2.7600735104    2.7600134860    1.9060    4.0711   0.0
    8.1761    2.8407904215    2.8405515687    1.9603    4.0766   0.0
    8.1761    2.9215073326    2.9215073326    2.0136    4.0816   0.0
    8.1761    3.0022242437    3.0006864732    2.0662    4.0861   0.0
    8.1761    3.0829411548    3.0829411548    2.1175    4.0901   0.0
    8.1761    3.1636580659    3.1636580659    2.1684    4.0934   0.0
    8.1761    3.2443749769    3.2443749769    2.2188    4.0959   0.0
    8.1761    3.3250918880    3.3250918880    2.2688    4.0974   0.0
    8.1761    3.4058087991    3.4058087991    2.3185    4.0979   0.0
    8.1761    3.4865257102    3.4842011658    2.3680    4.0969   0.0
    8.1761    3.5672426213    3.5672426213    2.4173    4.0936   0.0
    8.1761    3.6479595324    3.6479595324    2.4672    4.0880   0.0
    8.1761    3.7131662588    3.7131662588    2.5121    4.0855   0.0
    8.1761    3.7163322468    3.7163322468    2.5148    4.0859   0.0
    8.1761    3.7194982347    3.7194982347    2.5176    4.0863   0.0
    8.1761    3.7226642226    3.7226642226    2.5205    4.0869   0.0
    8.1761    3.7258302105    3.7258302105    2.5237    4.0877   0.0
    8.1761    3.7289961985    3.7289961985    2.5271    4.0888   0.0
    8.1761    3.7321621864    3.7321621864    2.5309    4.0901   0.0
    8.1761    3.7353281743    3.7353281743    2.5351    4.0920   0.0
    8.1761    3.7384941622    3.7384941622    2.5401    4.0946   0.0
    8.1761    3.7416601502    3.7416601502    2.5465    4.0982   0.0
    8.1761    3.7448261381    3.7448261381    2.5553    4.1039   0.0
    8.1761    3.7479921260    3.7479921260    2.5710    4.1142   0.0
    8.1761    3.7510900852    3.7510900852    2.5834    4.1249   1.0
    8.1761    3.7539159296    3.7539159296    2.6129    4.1131   1.0
    8.1761    3.7567417739    3.7567417739    2.6203    4.1093   1.0
    8.1761    3.7595676182    3.7595676182    2.6254    4.1064   1.0
    8.1761    3.7623934626    3.7623934626    2.6299    4.1037   1.0
    8.1761    3.7652193069    3.7652193069    2.6342    4.1008   1.0
    8.1761    3.7680451513    3.7680451513    2.6384    4.0978   1.0
    8.1761    3.7708709956    3.7708709956    2.6424    4.0944   1.0
    8.1761    3.7736968400    3.7736968400    2.6462    4.0904   1.0
    8.1761    3.7765226843    3.7765226843    2.6499    4.0855   1.0
    8.1761    3.7793485287    3.7793485287    2.6531    4.0796   1.0
    8.1761    3.7821743730    3.7821743730    2.6558    4.0718   1.0
    8.1761    3.7846813447    3.7846813447    2.6573    4.0629   1.0
    8.1761    3.7859128257    3.7859128257    2.6575    4.0576   1.0
    8.1761    3.7871443067    3.7871443067    2.6570    4.0513   1.0
    8.1761    3.7883757877    3.7883757877    2.6561    4.0439   1.0
    8.1761    3.7896072687    3.7896072687    2.6542    4.0352   1.0
    8.1761    3.7908387497    3.7908387497    2.6512    4.0247   1.0
    8.1761    3.7920702308    3.7920702308    2.6462    4.0121   1.0
    8.1761    3.7933017118    3.7933017118    2.6389    3.9965   1.0
    8.1761    3.7945331928    3.7945331928    2.6277    3.9772   1.0
    8.1761    3.7957646738    3.7957646738    2.6104    3.9524   1.0
    8.1761    3.7969961548    3.7969961548    2.5833    3.9195   1.0
    8.1761    3.7982276358    3.7982276358    2.5393    3.8741   1.0
    8.1761    3.7994591168    3.7994591168    2.4635    3.8077   1.0
    8.1761    3.8006905978    3.8006905978    2.3256    3.7436   1.0
    8.1761    3.8016804337    3.8016804337    2.2242    3.7184   2.0
    8.1761    3.8017036892    3.8017036892    2.2243    3.7179   2.0
    8.1761    3.8017269447    3.8017269447    2.2246    3.7173   2.0
    8.1761    3.8017502003    3.8017502003    2.2250    3.7168   2.0
    8.1761    3.8017734558    3.8017734558    2.2257    3.7163   2.0
    8.1761    3.8017967113    3.8017967113    2.2265    3.7157   2.0
    8.1761    3.8018199668    3.8018199668    2.2274    3.7152   2.0
    8.1761    3.8018432223    3.8018432223    2.2286    3.7147   2.0
    8.1761    3.8018664778    3.8018664778    2.2299    3.7141   2.0
    8.1761    3.8018897333    3.8018897333    2.2314    3.7136   2.0
    8.1761    3.8019129888    3.8019129888    2.2330    3.7131   2.0
    8.1761    3.8019362443    3.8019362443    2.2348    3.7126   2.0
    8.1761    3.8019594998    3.8019594998    2.2368    3.7120   2.0
    8.1761    3.8019827553    3.8019827553    2.2389    3.7115   2.0
    8.1761    3.8020060108    3.8020060108    2.2412    3.7110   2.0
    8.1761    3.8020292663    3.8020292663    2.2436    3.7105   2.0
    8.1761    3.8020525218    3.8020525218    2.2462    3.7100   2.0
    8.1761    3.8020757773    3.8020757773    2.2489    3.7095   2.0
    8.1761    3.8020990328    3.8020990328    2.2517    3.7089   2.0
    8.1761    3.8021222883    3.8021222883    2.2547    3.7084   2.0
    8.1761    3.8021455438    3.8021455438    2.2578    3.7079   2.0
    8.1761    3.8021687994    3.8021687994    2.2610    3.7074   2.0
    8.1761    3.8021920549    3.8021920549    2.2643    3.7069   2.0
    8.1761    3.8022153104    3.8022153104    2.2677    3.7064   2.0
    8.1761    3.8022385659    3.8022385659    2.2712    3.7060   2.0
    8.1761    3.8022618214    3.8022618214    2.2748    3.7055   2.0
    8.1761    3.8022850769    3.8022850769    2.2784    3.7050   2.0
    8.1761    3.8023083324    3.8023083324    2.2821    3.7045   2.0
    8.1761    3.8023315879    3.8023315879    2.2859    3.7040   2.0
    8.1761    3.8023548434    3.8023548434    2.2897    3.7036   2.0
    8.1761    3.8023780989    3.8023780989    2.2936    3.7031   2.0
    8.1761    3.8024013544    3.8024013544    2.2975    3.7027   2.0
    8.1761    3.8024246099    3.8024246099    2.3015    3.7022   2.0
    8.1761    3.8024478654    3.8024478654    2.3054    3.7018   2.0
    8.1761    3.8024711209    3.8024711209    2.3094    3.7013   2.0
    8.1761    3.8024943764    3.8024943764    2.3134    3.7009   2.0
    8.1761    3.8025176319    3.8025176319    2.3175    3.7005   2.0
    8.1761    3.8025408874    3.8025408874    2.3215    3.7001   2.0
    8.1761    3.8025641430    3.8025641430    2.3255    3.6996   2.0
    8.1761    3.8025873985    3.8025873985    2.3295    3.6992   2.0
    8.1761    3.8026106540    3.8026106540    2.3335    3.6988   2.0
    8.1761    3.8026339095    3.8026339095    2.3374    3.6984   2.0
    8.1761    3.8026571650    3.8026571650    2.3414    3.6981   2.0
    8.1761    3.8026804205    3.8026804205    2.3453    3.6977   2.0
    8.1761    3.8027036760    3.8027036760    2.3492    3.6973   2.0
    8.1761    3.8027269315    3.8027269315    2.3530    3.6969   2.0
    8.1761    3.8027501870    3.8027501870    2.3569    3.6966   2.0
    8.1761    3.8027734425    3.8027734425    2.3606    3.6962   2.0
    8.1761    3.8027966980    3.8027966980    2.3644    3.6959   2.0
    8.1761    3.8028199535    3.8028199535    2.3680    3.6955   2.0
    8.1761    3.8028432090    3.8028432090    2.3716    3.6952   2.0
    8.1761    3.8028664645    3.8028664645    2.3752    3.6949   2.0
    8.1761    3.8028897200    3.8028897200    2.3788    3.6946   2.0
    8.1761    3.8029129755    3.8029129755    2.3822    3.6943   2.0
    8.1761    3.8029362310    3.8029362310    2.3856    3.6939   2.0
    8.1761    3.8029594866    3.8029594866    2.3890    3.6937   2.0
    8.1761    3.8029827421    3.8029827421    2.3923    3.6934   2.0
    8.1761    3.8030059976    3.8030059976    2.3955    3.6931   2.0
    8.1761    3.8030292531    3.8030292531    2.3987    3.6928   2.0
    8.1761    3.8030525086    3.8030525086    2.4018    3.6925   2.0
    8.1761    3.8030757641    3.8030757641    2.4049    3.6923   2.0
    8.1761    3.8030990196    3.8030990196    2.4079    3.6920   2.0
    8.1761    3.8031222751    3.8031222751    2.4109    3.6917   2.0
    8.1761    3.8031455306    3.8031455306    2.4138    3.6915   2.0
    8.1761    3.8031687861    3.8031687861    2.4166    3.6912   2.0
    8.1761    3.8031920416    3.8031920416    2.4195    3.6910   2.0
    8.1761    3.8032152971    3.8032152971    2.4222    3.6907   2.0
    8.1761    3.8032385526    3.8032385526    2.4249    3.6905   2.0
    8.1761    3.8032618081    3.8032618081    2.4276    3.6903   2.0
    8.1761    3.8032850636    3.8032850636    2.4302    3.6901   2.0
    8.1761    3.8033083191    3.8033083191    2.4327    3.6899   2.0
    8.1761    3.8033315746    3.8033315746    2.4352    3.6897   2.0
    8.1761    3.8033548302    3.8033548302    2.4377    3.6894   2.0
    8.1761    3.8033780857    3.8033780857    2.4401    3.6892   2.0
    8.1761    3.8034215113    3.8034215113    2.4451    3.6888   2.0
    8.1761    3.8035456174    3.8035456174    2.4590    3.6876   2.0
    8.1761    3.8036697236    3.8036697236    2.4706    3.6867   2.0
    8.1761    3.8037938297    3.8037938297    2.4809    3.6858   2.0
    8.1761    3.8039179359    3.8039179359    2.4904    3.6850   2.0
    8.1761    3.8040420420    3.8040420420    2.4994    3.6843   2.0
    8.1761    3.8041531889    3.8041531889    2.5071    3.6837   2.0
    8.1761    3.8042124991    3.8042124991    2.5111    3.6834   2.0
    8.1761    3.8042718092    3.8042718092    2.5151    3.6830   2.0
    8.1761    3.8043311194    3.8043311194    2.5191    3.6827   2.0
    8.1761    3.8043904295    3.8043904295    2.5230    3.6824   2.0
    8.1761    3.8044497397    3.8044497397    2.5269    3.6821   2.0
    8.1761    3.8045090498    3.8045090498    2.5308    3.6818   2.0
    8.1761    3.8045683600    3.8045683600    2.5346    3.6815   2.0
    8.1761    3.8046276702    3.8046276702    2.5384    3.6812   2.0
    8.1761    3.8046869803    3.8046869803    2.5422    3.6809   2.0
    8.1761    3.8047462905    3.8047462905    2.5459    3.6806   2.0
    8.1761    3.8048056006    3.8048056006    2.5497    3.6804   2.0
    8.1761    3.8048649108    3.8048649108    2.5534    3.6800   2.0
    8.1761    3.8049242209    3.8049242209    2.5572    3.6798   2.0
    8.1761    3.8049835311    3.8049835311    2.5609    3.6795   2.0
    8.1761    3.8050428412    3.8050428412    2.5646    3.6792   2.0
    8.1761    3.8051021514    3.8051021514    2.5683    3.6789   2.0
    8.1761    3.8051614615    3.8051614615    2.5720    3.6786   2.0
    8.1761    3.8052207717    3.8052207717    2.5756    3.6783   2.0
    8.1761    3.8052800818    3.8052800818    2.5793    3.6780   2.0
    8.1761    3.8053393920    3.8053393920    2.5830    3.6777   2.0
    8.1761    3.8053987021    3.8053987021    2.5866    3.6774   2.0
    8.1761    3.8054580123    3.8054580123    2.5902    3.6771   2.0
    8.1761    3.8055173224    3.8055173224    2.5939    3.6769   2.0
    8.1761    3.8055766326    3.8055766326    2.5975    3.6766   2.0
    8.1761    3.8056359427    3.8056359427    2.6011    3.6763   2.0
    8.1761    3.8056952529    3.8056952529    2.6047    3.6760   2.0
    8.1761    3.8057545630    3.8057545630    2.6083    3.6757   2.0
    8.1761    3.8058138732    3.8058138732    2.6119    3.6755   2.0
    8.1761    3.8058731834    3.8058731834    2.6155    3.6752   2.0
    8.1761    3.8059324935    3.8059324935    2.6191    3.6749   2.0
    8.1761    3.8059918037    3.8059918037    2.6226    3.6746   2.0
    8.1761    3.8060511138    3.8060511138    2.6262    3.6744   2.0
    8.1761    3.8061104240    3.8061104240    2.6298    3.6741   2.0
    8.1761    3.8061697341    3.8061697341    2.6334    3.6738   2.0
    8.1761    3.8062290443    3.8062290443    2.6369    3.6735   2.0
    8.1761    3.8062883544    3.8062883544    2.6404    3.6732   2.0
    8.1761    3.8063476646    3.8063476646    2.6439    3.6730   2.0
    8.1761    3.8064069747    3.8064069747    2.6474    3.6727   2.0
    8.1761    3.8064662849    3.8064662849    2.6508    3.6724   2.0
    8.1761    3.8065255950    3.8065255950    2.6543    3.6722   2.0
    8.1761    3.8065849052    3.8065849052    2.6577    3.6719   2.0
    8.1761    3.8066442153    3.8066442153    2.6611    3.6716   2.0
    8.1761    3.8067035255    3.8067035255    2.6646    3.6714   2.0
    8.1761    3.8067628356    3.8067628356    2.6680    3.6711   2.0
    8.1761    3.8068221458    3.8068221458    2.6713    3.6709   2.0
    8.1761    3.8068814559    3.8068814559    2.6746    3.6706   2.0
    8.1761    3.8069407661    3.8069407661    2.6779    3.6704   2.0
    8.1761    3.8070000762    3.8070000762    2.6813    3.6701   2.0
    8.1761    3.8070593864    3.8070593864    2.6846    3.6698   2.0
    8.1761    3.8071186966    3.8071186966    2.6880    3.6696   2.0
    8.1761    3.8071780067    3.8071780067    2.6913    3.6693   2.0
    8.1761    3.8072373169    3.8072373169    2.6946    3.6691   2.0
    8.1761    3.8072966270    3.8072966270    2.6979    3.6688   2.0
    8.1761    3.8073559372    3.8073559372    2.7011    3.6686   2.0
    8.1761    3.8074152473    3.8074152473    2.7044    3.6683   2.0
    8.1761    3.8074745575    3.8074745575    2.7077    3.6681   2.0
    8.1761    3.8075338676    3.8075338676    2.7109    3.6678   2.0
    8.1761    3.8075931778    3.8075931778    2.7141    3.6676   2.0
    8.1761    3.8076524879    3.8076524879    2.7173    3.6673   2.0
    8.1761    3.8077117981    3.8077117981    2.7204    3.6671   2.0
    8.1761    3.8077711082    3.8077711082    2.7236    3.6669   2.0
    8.1761    3.8078304184    3.8078304184    2.7267    3.6666   2.0
    8.1761    3.8078897285    3.8078897285    2.7298    3.6664   2.0
    8.1761    3.8079490387    3.8079490387    2.7328    3.6662   2.0
    8.1761    3.8080083488    3.8080083488    2.7358    3.6659   2.0
    8.1761    3.8080676590    3.8080676590    2.7388    3.6657   2.0
    8.1761    3.8081269691    3.8081269691    2.7417    3.6655   2.0
    8.1761    3.8081862793    3.8081862793    2.7445    3.6653   2.0
    8.1761    3.8082455894    3.8082455894    2.7473    3.6651   2.0
    8.1761    3.8083048996    3.8083048996    2.7501    3.6648   2.0
    8.1761    3.8083642097    3.8083642097    2.7526    3.6646   2.0
    8.1761    3.8084235199    3.8084235199    2.7551    3.6644   2.0
    8.1761    3.8084828301    3.8084828301    2.7574    3.6643   2.0
    8.1761    3.8085421402    3.8085421402    2.7595    3.6641   2.0
    8.1761    3.8086014504    3.8086014504    2.7613    3.6640   2.0
    8.1761    3.8086607605    3.8086607605    2.7629    3.6639  -1.0
    8.1761    3.8087200707    3.8087200707    2.7640    3.6638  -1.0
    8.1761    3.8087793808    3.8087793808    2.7649    3.6637  -1.0
    8.1761    3.8088386910    3.8088386910    2.7653    3.6637  -1.0
    8.1761    3.8214315015    3.8214315015    2.6936    3.6697  -1.0
    8.1761    3.8841583137    3.8793108763    2.5820    3.6808  -1.0
    8.1761    3.9349505434    3.9255847872    2.5234    3.6895  -1.0
    8.1761    3.9380044428    3.9283632379    2.5214    3.6901   3.0
    8.1761    3.9410583422    3.9311410398    2.5196    3.6906   3.0
    8.1761    3.9441122416    3.9339165417    2.5192    3.6910   3.0
    8.1761    3.9471661410    3.9366900462    2.5183    3.6916   3.0
    8.1761    3.9502200404    3.9394613227    2.5173    3.6922   3.0
    8.1761    3.9532739398    3.9422317085    2.5166    3.6928   3.0
    8.1761    3.9563278392    3.9449997584    2.5164    3.6934   3.0
    8.1761    3.9593817386    3.9477667457    2.5167    3.6940   3.0
    8.1761    3.9624356380    3.9505305180    2.5171    3.6947   3.0
    8.1761    3.9654895374    3.9532928826    2.5170    3.6954   3.0
    8.1761    3.9685434367    3.9560535594    2.5166    3.6958   3.0
    8.1761    3.9715973361    3.9588118420    2.5161    3.6961   3.0
    8.1761    3.9746512355    3.9615682763    2.5150    3.6964   3.0
    8.1761    3.9777051349    3.9643236673    2.5142    3.6968   3.0
    8.1761    3.9807590343    3.9670764731    2.5139    3.6972   3.0
    8.1761    3.9838129337    3.9698280017    2.5142    3.6977   3.0
    8.1761    3.9868668331    3.9725770333    2.5149    3.6983   3.0
    8.1761    3.9899207325    3.9753244285    2.5161    3.6988   3.0
    8.1761    3.9929746319    3.9780695208    2.5178    3.6994   3.0
    8.1761    3.9960285313    3.9808112925    2.5201    3.7000   3.0
    8.1761    3.9990824307    3.9835509231    2.5225    3.7004   3.0
    8.1761    4.0021363301    3.9865571791    2.5266    3.7011   3.0
    8.1761    4.0051902295    3.9896746221    2.5313    3.7020   3.0
    8.1761    4.0082441289    3.9927878087    2.5366    3.7029   3.0
    8.1761    4.0112980283    3.9958971442    2.5429    3.7038   3.0
    8.1761    4.0143519277    3.9990019595    2.5501    3.7048   3.0
    8.1761    4.0174058271    4.0021025154    2.5582    3.7060   3.0
    8.1761    4.0204597265    4.0051971164    2.5669    3.7072   3.0
    8.1761    4.0235136259    4.0082870131    2.5770    3.7086   3.0
    8.1761    4.0261220551    4.0109220715    2.5854    3.7099   3.0
    8.1761    4.0269486036    4.0117561278    2.5881    3.7102   3.0
    8.1761    4.0277751520    4.0125899080    2.5912    3.7106   3.0
    8.1761    4.0286017005    4.0134228849    2.5945    3.7111   3.0
    8.1761    4.0294282489    4.0142555175    2.5978    3.7115   3.0
    8.1761    4.0302547974    4.0150876670    2.6012    3.7120   3.0
    8.1761    4.0310813458    4.0159201824    2.6047    3.7126   3.0
    8.1761    4.0319078943    4.0167515569    2.6083    3.7131   3.0
    8.1761    4.0327344427    4.0175823145    2.6120    3.7137   3.0
    8.1761    4.0335609912    4.0184126050    2.6157    3.7143   3.0
    8.1761    4.0343875396    4.0192424399    2.6193    3.7150   3.0
    8.1761    4.0352140881    4.0200718198    2.6230    3.7156   3.0
    8.1761    4.0360406365    4.0209009086    2.6268    3.7163   3.0
    8.1761    4.0368671850    4.0217294810    2.6306    3.7170   3.0
    8.1761    4.0376937334    4.0225567840    2.6344    3.7178   3.0
    8.1761    4.0385202819    4.0233843486    2.6382    3.7185   3.0
    8.1761    4.0393468303    4.0242115055    2.6417    3.7193   3.0
    8.1761    4.0401733788    4.0250373627    2.6453    3.7200   3.0
    8.1761    4.0409999272    4.0258634351    2.6490    3.7207   3.0
    8.1761    4.0418264757    4.0266887564    2.6528    3.7215   3.0
    8.1761    4.0428747272    4.0277348478    2.6576    3.7226   3.0
    8.1761    4.0448097906    4.0296638833    2.6664    3.7248   3.0
    8.1761    4.0467448541    4.0315902697    2.6749    3.7271   3.0
    8.1761    4.0486799175    4.0335146074    2.6834    3.7296   3.0
    8.1761    4.0506149810    4.0354360682    2.6916    3.7324   3.0
    8.1761    4.0525500444    4.0373551266    2.6989    3.7352   3.0
    8.1761    4.0544851079    4.0392725256    2.7069    3.7387   3.0
    8.1761    4.0564201713    4.0411882207    2.7151    3.7433   3.0
    8.1761    4.0583552348    4.0431020358    2.7230    3.7488   3.0
    8.1761    4.0602902982    4.0450152950    2.7305    3.7550   3.0
    8.1761    4.0622253617    4.0469281404    2.7372    3.7607   3.0
    8.1761    4.0641604252    4.0488399942    2.7428    3.7658   3.0
    8.1761    4.0660954886    4.0507518997    2.7473    3.7696   3.0
    8.1761    4.0680305521    4.0526621597    2.7509    3.7724   3.0
    8.1761    4.0699656155    4.0545719884    2.7534    3.7739   3.0
    8.1761    4.0719006790    4.0564810105    2.7550    3.7741   3.0
    8.1761    4.0738357424    4.0583880494    2.7559    3.7735   3.0
    8.1761    4.0757708059    4.0602941213    2.7563    3.7720   3.0
    8.1761    4.0777058693    4.0621979493    2.7565    3.7701   3.0
    8.1761    4.0796409328    4.0640999287    2.7570    3.7682   3.0
    8.1761    4.0820618984    4.0664771289    2.7578    3.7661   3.0
    8.1761    4.0864264726    4.0707554137    2.7606    3.7633   3.0
    8.1761    4.0907910469    4.0750244086    2.7649    3.7621   3.0
    8.1761    4.0951556211    4.0792842660    2.7699    3.7614   3.0
    8.1761    4.0995201953    4.0835345901    2.7753    3.7610   3.0
    8.1761    4.1038847695    4.0877753195    2.7808    3.7606   3.0
    8.1761    4.1082493438    4.0920060955    2.7863    3.7601   3.0
    8.1761    4.1126139180    4.0962268318    2.7920    3.7598   3.0
    8.1761    4.1169784922    4.1004372181    2.7976    3.7597   3.0
    8.1761    4.1213430664    4.1046385111    2.8031    3.7596   3.0
    8.1761    4.1257076407    4.1088296223    2.8086    3.7601   3.0
    8.1761    4.1300722149    4.1130126045    2.8139    3.7609   3.0
    8.1761    4.1344367891    4.1171874643    2.8193    3.7625   3.0
    8.1761    4.1388013634    4.1213541435    2.8240    3.7632   3.0
    8.1761    4.1431659376    4.1255132975    2.8287    3.7640   3.0
    8.1761    4.1475305118    4.1296650952    2.8346    3.7661   3.0
    8.1761    4.1513412978    4.1332839465    2.8380    3.7665   3.0
    8.1761    4.1529369307    4.1347972437    2.8395    3.7669   3.0
    8.1761    4.1545325636    4.1363100213    2.8408    3.7669   3.0
    8.1761    4.1561281965    4.1378217688    2.8428    3.7676   3.0
    8.1761    4.1577238294    4.1393328103    2.8441    3.7677   3.0
    8.1761    4.1593194623    4.1408422319    2.8463    3.7683   3.0
    8.1761    4.1609150952    4.1423511206    2.8472    3.7686   3.0
    8.1761    4.1625107281    4.1438592603    2.8486    3.7688   3.0
    8.1761    4.1641063610    4.1453659803    2.8494    3.7683   3.0
    8.1761    4.1657019939    4.1468723444    2.8512    3.7693   3.0
    8.1761    4.1672976268    4.1483773235    2.8514    3.7684   3.0
    8.1761    4.1688932597    4.1498812577    2.8504    3.7666   3.0
    8.1761    4.1704888926    4.1513846590    2.8492    3.7643   3.0
    8.1761    4.1720845255    4.1528862746    2.8477    3.7619   3.0
    8.1761    4.1736801584    4.1543870243    2.8457    3.7590   3.0
    8.1761    4.1752757913    4.1558861358    2.8432    3.7557   3.0
    8.1761    4.1767330908    4.1572544729    2.8403    3.7523   3.0
    8.1761    4.1776370563    4.1581025814    2.8383    3.7501   3.0
    8.1761    4.1785410219    4.1589503254    2.8362    3.7477   3.0
    8.1761    4.1794449875    4.1597976397    2.8337    3.7452   3.0
    8.1761    4.1803489531    4.1606445473    2.8311    3.7425   3.0
    8.1761    4.1812529187    4.1614910805    2.8283    3.7399   3.0
    8.1761    4.1821568842    4.1623368694    2.8252    3.7371   3.0
    8.1761    4.1830608498    4.1631829583    2.8218    3.7341   3.0
    8.1761    4.1839648154    4.1640280322    2.8179    3.7309   3.0
    8.1761    4.1848687810    4.1648730022    2.8137    3.7278   3.0
    8.1761    4.1857727466    4.1657175182    2.8091    3.7245   3.0
    8.1761    4.1866767121    4.1665621552    2.8042    3.7213   3.0
    8.1761    4.1875806777    4.1674064714    2.7986    3.7183   3.0
    8.1761    4.1884846433    4.1682507886    2.7930    3.7155   3.0
    8.1761    4.1893886089    4.1690956205    2.7868    3.7131   3.0
    8.1761    4.1902925744    4.1699406160    2.7803    3.7108   3.0
    8.1761    4.1911965400    4.1707861221    2.7736    3.7084   3.0
    8.1761    4.1921005056    4.1716322752    2.7662    3.7060   3.0
    8.1761    4.1930044712    4.1724789258    2.7589    3.7034   3.0
    8.1761    4.1939084368    4.1733262780    2.7513    3.7007   3.0
    8.1761    4.1948124023    4.1741742445    2.7437    3.6983   3.0
    8.1761    4.1957163679    4.1750231715    2.7365    3.6960   3.0
    8.1761    4.1966203335    4.1758727538    2.7304    3.6937   3.0
    8.1761    4.1975242991    4.1767227130    2.7261    3.6914   3.0
    8.1761    4.1984282647    4.1775723768    2.7241    3.6890   3.0
    8.1761    4.1993322302    4.1784212063    2.7255    3.6865   3.0
    8.1761    4.2002361958    4.1792687238    2.7322    3.6835   3.0
    8.1761    4.2011401614    4.1801122353    2.7540    3.6787   3.0
    8.1761    4.2020296519    4.1809241052    2.8655    3.6668   4.0
    8.1761    4.2028612419    4.1816751983    2.8110    3.6723   4.0
    8.1761    4.2036928319    4.1824355296    2.7998    3.6732   4.0
    8.1761    4.2045244219    4.1831946250    2.8155    3.6713   4.0
    8.1761    4.2053560120    4.1839465179    2.8430    3.6685   4.0
    8.1761    4.2061876020    4.1846895584    2.8693    3.6660   4.0
    8.1761    4.2070191920    4.1854234433    2.8928    3.6639   4.0
    8.1761    4.2078507820    4.1861488790    2.9145    3.6619   4.0
    8.1761    4.2086823721    4.1868645467    2.9352    3.6600   4.0
    8.1761    4.2095139621    4.1875715279    2.9559    3.6583   4.0
    8.1761    4.2103455521    4.1882673722    2.9770    3.6565   4.0
    8.1761    4.2111771421    4.1889521134    2.9988    3.6546   4.0
    8.1761    4.2120087322    4.1896233379    3.0218    3.6527   4.0
    8.1761    4.2128403222    4.1902796982    3.0461    3.6506   4.0
    8.1761    4.2136719122    4.1909183143    3.0719    3.6486   4.0
    8.1761    4.2145035022    4.1915365259    3.0995    3.6464   4.0
    8.1761    4.2153350923    4.1921303211    3.1290    3.6439   4.0
    8.1761    4.2161666823    4.1926945280    3.1609    3.6410   4.0
    8.1761    4.2169982723    4.1932224875    3.1955    3.6381   4.0
    8.1761    4.2178298624    4.1937057705    3.2332    3.6351   4.0
    8.1761    4.2186614524    4.1941331269    3.2748    3.6314   4.0
    8.1761    4.2194930424    4.1944851396    3.3211    3.6271   4.0
    8.1761    4.2203246324    4.1947388357    3.3726    3.6227   4.0
    8.1761    4.2211562225    4.1948575894    3.4309    3.6174   4.0
    8.1761    4.2219878125    4.1947827598    3.4978    3.6115   4.0
    8.1761    4.2228194025    4.1944169586    3.5759    3.6045   4.0
    8.1761    4.2236509925    4.1935862786    3.6683    3.5961   4.0
    8.1761    4.2244825826    4.1919567780    3.7765    3.5864   4.0
    8.1761    4.2253141726    4.1888699039    3.9124    3.5738   4.0
    8.1761    4.2261457626    4.1823689167    4.0896    3.5558   4.0
    8.1761    4.2268253647    4.1734251296    4.0363    3.5608   5.0
    8.1761    4.2268970151    4.1734965200    4.1111    3.5533   5.0
    8.1761    4.2269686654    4.1735669840    4.1722    3.5466   5.0
    8.1761    4.2270403158    4.1736336235    4.1936    3.5427   5.0
    8.1761    4.2271119661    4.1736975422    4.2135    3.5391   5.0
    8.1761    4.2271836164    4.1737572299    4.2319    3.5358   5.0
    8.1761    4.2272552668    4.1738104240    4.2488    3.5327   5.0
    8.1761    4.2273269171    4.1738538108    4.2644    3.5298   5.0
    8.1761    4.2273985675    4.1738826663    4.2785    3.5273   5.0
    8.1761    4.2274702178    4.1738904538    4.2914    3.5249   5.0
    8.1761    4.2275418682    4.1738683890    4.3032    3.5228   5.0
    8.1761    4.2276135185    4.1738050117    4.3138    3.5208   5.0
    8.1761    4.2276851689    4.1736857249    4.3235    3.5191   5.0
    8.1761    4.2277568192    4.1734925257    4.3323    3.5175   5.0
    8.1761    4.2278284696    4.1732036963    4.3403    3.5160   5.0
    8.1761    4.2279001199    4.1727936029    4.3476    3.5147   5.0
    8.1761    4.2279717703    4.1722323787    4.3543    3.5134   5.0
    8.1761    4.2280434206    4.1714855645    4.3605    3.5123   5.0
    8.1761    4.2281150710    4.1705140772    4.3661    3.5113   5.0
    8.1761    4.2281867213    4.1692734602    4.3713    3.5103   5.0
    8.1761    4.2282583717    4.1677129352    4.3762    3.5094   5.0
    8.1761    4.2283300220    4.1657749660    4.3806    3.5086   5.0
