#  log(age)     mini          mact           logl     logt  phase
    6.6000   62.1655578613   50.5533000000    6.0015    4.0405   0.0
    6.6000   62.1772918701   50.4266000000    6.0017    4.0266   0.0
    6.6000   62.1888160706   50.3324000000    6.0019    4.0131   0.0
    6.6000   62.1996994019   50.2434000000    6.0022    3.9992   0.0
    6.6000   62.2103691101   50.1501000000    6.0024    3.9854   0.0
    6.6000   62.2206153870   50.0604000000    6.0026    3.9716   0.0
    6.6000   62.2327766418   49.8784000000    6.0028    3.9580   0.0
    6.6000   62.2462234497   49.7867000000    6.0031    3.9447   0.0
    6.6000   62.2622337341   49.6043000000    6.0033    3.9313   0.0
    6.6000   62.2797393799   49.5121000000    6.0038    3.9180   0.0
    6.6000   62.3008766174   49.2376000000    6.0040    3.9049   0.0
    6.6000   62.3320465088   48.9611000000    6.0046    3.8918   0.0
    6.6000   62.3674964905   48.5938000000    6.0053    3.8788   0.0
    6.6000   62.4123497009   48.1383000000    6.0061    3.8664   0.0
    6.6000   62.5089225769   47.2270000000    6.0077    3.8549   0.0
    6.6000   62.5548706055   46.7709000000    6.0087    3.8539   0.0
    6.6000   62.7844848633   45.5904000000    6.0130    3.9208   0.0
    6.6000   62.8683090210   45.2821000000    6.0145    3.9372   0.0
    6.6000   62.9229393005   45.0476000000    6.0154    3.9521   0.0
    6.6000   62.9305686951   45.0501000000    6.0405    4.3099   0.0
    6.6000   62.9310188293   45.0502000000    6.0373    4.3316   0.0
    6.6000   62.9319152832   45.0505000000    6.0338    4.3542   0.0
    6.6000   62.9341621399   45.0512000000    6.0297    4.3763   0.0
    6.6000   62.9382133484   45.0525000000    6.0256    4.3971   0.0
    6.6000   62.9463272095   45.0551000000    6.0222    4.4144   0.0
    6.6000   62.9950065613   45.0706000000    6.0186    4.4346   0.0
    6.6000   64.3696289062   45.5082000000    6.0414    4.4589   0.0
    6.6000   64.8095855713   45.5921000000    6.0590    4.4804   0.0
    6.6000   64.8473815918   45.5931000000    6.0684    4.4971   0.0
    6.6000   64.8763198853   45.5912000000    6.0788    4.4791   0.0
    6.6000   64.8885879517   45.5904000000    6.0826    4.4630   0.0
    6.6000   64.8974533081   45.5898000000    6.0848    4.4472   0.0
    6.6000   64.9049606323   45.5894000000    6.0864    4.4318   0.0
    6.6000   64.9117813110   45.5889000000    6.0878    4.4166   0.0
    6.6000   64.9182739258   45.5728000000    6.0890    4.4005   0.0
    6.6000   64.9250946045   45.5558000000    6.0901    4.3831   0.0
    6.6000   64.9315872192   45.5397000000    6.0912    4.3646   0.0
    6.6000   64.9391021729   45.5139000000    6.0923    4.3418   0.0
    6.6000   64.9455947876   45.4869000000    6.0933    4.3200   0.0
    6.6000   64.9524383545   45.4583000000    6.0943    4.2953   0.0
    6.6000   64.9579086304   45.4355000000    6.0952    4.2713   0.0
    6.6000   64.9647445679   45.4072000000    6.0966    4.2401   0.0
    6.6000   64.9702224731   45.3683000000    6.0978    4.2072   0.0
    6.6000   64.9750137329   45.3351000000    6.0989    4.1719   0.0
    6.6000   64.9787826538   45.3093000000    6.0997    4.1356   0.0
    6.6000   64.9825515747   45.2834000000    6.1006    4.0929   0.0
    6.6000   64.9852905273   45.2646000000    6.1011    4.0747   0.0
    6.6000   64.9880294800   45.2457000000    6.1018    4.0567   0.0
    6.6000   64.9911117554   45.2246000000    6.1023    4.0390   0.0
    6.6000   64.9928207397   45.2118000000    6.1027    4.0267   0.0
    6.6000   64.9948806763   45.1965000000    6.1032    4.0135   0.0
    6.6000   64.9965896606   45.1837000000    6.1036    3.9983   0.0
    6.6000   64.9986495972   45.1684000000    6.1041    3.9813   0.0
    6.6000   65.0003585815   45.1553000000    6.1044    3.9639   0.0
    6.6000   65.0024185181   45.1395000000    6.1048    3.9426   0.0
    6.6000   65.0031051636   45.1343000000    6.1050    3.9302   0.0
    6.6000   65.0041351318   45.1279000000    6.1052    3.9179   0.0
    6.6000   65.0051574707   45.1215000000    6.1053    3.9048   0.0
    6.6000   65.0058441162   45.1172000000    6.1056    3.8901   0.0
    6.6000   65.0079040527   45.1044000000    6.1059    3.8686   0.0
    6.6000   65.0096206665   45.0937000000    6.1063    3.8529   0.0
    6.6000   65.0127029419   45.0745000000    6.1070    3.8393   0.0
    6.6000   65.0161285400   45.0531000000    6.1081    3.8274   0.0
    6.6000   65.0209350586   45.0232000000    6.1094    3.8147   0.0
    6.6000   65.0264205933   44.9890000000    6.1106    3.8026   0.0
    6.6000   65.0339736938   44.9420000000    6.1128    3.7900   0.0
    6.6000   65.0470275879   44.8587000000    6.1198    3.7780   0.0
    6.6000   65.1037750244   44.4955000000    6.1438    3.7688   0.0
    6.6000   65.3650436401   42.7712000000    6.1621    3.7912   0.0
    6.6000   65.3842620850   42.6581000000    6.1584    3.8009   0.0
    6.6000   65.4509353638   42.2275000000    6.1590    3.8926   0.0
    6.6000   65.4726562500   42.0797000000    6.1587    3.9114   0.0
    6.6000   65.4881668091   41.9743000000    6.1590    3.9297   0.0
    6.6000   65.4974822998   41.9157000000    6.1590    3.9458   0.0
    6.6000   65.5067901611   41.8571000000    6.1592    3.9669   0.0
    6.6000   65.5098953247   41.8376000000    6.1593    3.9803   0.0
    6.6000   65.5130004883   41.8181000000    6.1593    4.0032   0.0
    6.6000   65.5160980225   41.7986000000    6.1593    4.0265   0.0
    6.6000   65.5192031860   41.7769000000    6.1593    4.0457   0.0
    6.6000   65.5223083496   41.7553000000    6.1594    4.0655   0.0
    6.6000   65.5254135132   41.7337000000    6.1594    4.0826   0.0
    6.6000   65.5285186768   41.7120000000    6.1594    4.0983   0.0
    6.6000   65.5316238403   41.6898000000    6.1594    4.1148   0.0
    6.6000   65.5347290039   41.6669000000    6.1593    4.1287   0.0
    6.6000   65.5378341675   41.6440000000    6.1592    4.1478   0.0
    6.6000   65.5409393311   41.6211000000    6.1593    4.1653   0.0
    6.6000   65.5440444946   41.6020000000    6.1592    4.1812   0.0
    6.6000   65.5502548218   41.5638000000    6.1591    4.2014   0.0
    6.6000   65.5564651489   41.5255000000    6.1589    4.2194   0.0
    6.6000   65.5657806396   41.4568000000    6.1586    4.2327   0.0
    6.6000   65.5782012939   41.3689000000    6.1583    4.2467   0.0
    6.6000   65.5813064575   41.3473000000    6.1588    4.2630   0.0
    6.6000   65.5844116211   41.3338000000    6.1590    4.2788   0.0
    6.6000   65.5875167847   41.3204000000    6.1592    4.2953   0.0
    6.6000   65.5906295776   41.3069000000    6.1592    4.3065   0.0
    6.6000   65.5968399048   41.2799000000    6.1590    4.3212   0.0
    6.6000   65.6030502319   41.2529000000    6.1589    4.3326   0.0
    6.6000   65.6123733521   41.2124000000    6.1587    4.3453   0.0
    6.6000   65.6248016357   41.1580000000    6.1586    4.3584   0.0
    6.6000   65.6403350830   41.1242000000    6.1585    4.3717   0.0
    6.6000   65.6602325439   41.0786000000    6.1584    4.3859   0.0
    6.6000   65.6851043701   41.0171000000    6.1585    4.4063   0.0
    6.6000   65.7193069458   40.9918000000    6.1594    4.4903   0.0
    6.6000   65.7662811279   41.0000000000    6.1588    4.5191   0.0
    6.6000   65.8279113770   41.0103000000    6.1590    4.5360   0.0
    6.6000   65.9060897827   41.0315000000    6.1593    4.5517   0.0
    6.6000   66.0186309814   41.0718000000    6.1601    4.5699   0.0
    6.6000   66.1706466675   41.1257000000    6.1611    4.5851   0.0
    6.6000   66.3557434082   41.1924000000    6.1626    4.6015   0.0
    6.6000   66.6930007935   41.3340000000    6.1660    4.6195   0.0
    6.6000   67.3622512817   41.7036000000    6.1731    4.6329   0.0
    6.6000   69.2539596558   42.7400000000    6.1944    4.6373   0.0
    6.6000   69.7715759277   42.9896000000    6.2013    4.6377   0.0
    6.6000   70.2520370483   43.1984000000    6.2075    4.6338   0.0
    6.6000   70.9959335327   43.5410000000    6.2170    4.6120   0.0
    6.6000   72.3177032471   44.0104000000    6.2356    4.6552   0.0
    6.6000   73.3007431030   44.4292000000    6.2510    4.6817   0.0
    6.6000   73.4812011719   44.5127000000    6.2539    4.6777   0.0
    6.6000   73.8506546021   44.6870000000    6.2602    4.6832   0.0
    6.6000   73.9347381592   44.7318000000    6.2616    4.6875   0.0
    6.6000   74.2831039429   44.9185000000    6.2677    4.6918   0.0
    6.6000   74.8143463135   45.2074000000    6.2771    4.6882   0.0
    6.6000   74.9112854004   45.2528000000    6.2788    4.6779   0.0
    6.6000   75.0012054443   45.2853000000    6.2805    4.6650   0.0
    6.6000   75.1571960449   45.3147000000    6.2837    4.6400   0.0
    6.6000   75.2293395996   45.3283000000    6.2853    4.6241   0.0
    6.6000   75.2696609497   45.3308000000    6.2860    4.6131   0.0
    6.6000   75.3347549438   45.3351000000    6.2876    4.5962   0.0
    6.6000   75.3958053589   45.3160000000    6.2889    4.5809   0.0
    6.6000   75.4602890015   45.2609000000    6.2910    4.5654   0.0
    6.6000   75.4636764526   45.2586000000    6.2911    4.5676   0.0
    6.6000   75.4731826782   45.2522000000    6.2914    4.5692   0.0
    6.6000   75.4789581299   45.2483000000    6.2916    4.5714   0.0
    6.6000   75.4888076782   45.2259000000    6.2922    4.5690   0.0
    6.6000   75.5006866455   45.1962000000    6.2929    4.5653   0.0
    6.6000   75.5482330322   45.0475000000    6.2977    4.5170   0.0
    6.6000   75.5686264038   44.9535000000    6.3010    4.4646   0.0
    6.6000   75.5720138550   44.9379000000    6.3014    4.4506   0.0
    6.6000   75.5754165649   44.9222000000    6.3019    4.4341   0.0
    6.6000   75.5788192749   44.9065000000    6.3024    4.4176   0.0
    6.6000   75.5822143555   44.8914000000    6.3029    4.4003   0.0
    6.6000   75.5856094360   44.8769000000    6.3035    4.3803   0.0
    6.6000   75.5890121460   44.8623000000    6.3044    4.3518   0.0
    6.6000   75.5924072266   44.8477000000    6.3052    4.3149   0.0
    6.6000   75.5958023071   44.8292000000    6.3059    4.2784   0.0
    6.6000   75.5975036621   44.8198000000    6.3063    4.2563   0.0
    6.6000   75.6009063721   44.8012000000    6.3072    4.1997   0.0
    6.6000   75.6043014526   44.7827000000    6.3084    4.1090   0.0
    6.6000   75.6077041626   44.7640000000    6.3097    3.9778   0.0
    6.6000   75.6145019531   44.7270000000    6.3110    3.8779   0.0
    6.6000   75.6246948242   44.6733000000    6.3118    3.8682   0.0
    6.6000   75.6382980347   44.6047000000    6.3142    3.8544   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.6500    0.1500000060    0.1500000000   -2.3438    3.5777   0.0
    6.6500    0.2000000030    0.2000000000   -2.0604    3.5999   0.0
    6.6500    0.2500000000    0.2500000000   -1.8709    3.6112   0.0
    6.6500    0.3000000119    0.3000000000   -1.7223    3.6198   0.0
    6.6500    0.3499999940    0.3500000000   -1.5988    3.6272   0.0
    6.6500    0.4000000060    0.4000000000   -1.4513    3.6347   0.0
    6.6500    0.4499999881    0.4500000000   -1.3248    3.6435   0.0
    6.6500    0.5000000000    0.5000000000   -1.1882    3.6540   0.0
    6.6500    0.5500000119    0.5500000000   -1.0369    3.6694   0.0
    6.6500    0.6000000238    0.6000000000   -0.8790    3.6889   0.0
    6.6500    0.6999999881    0.7000000000   -0.5702    3.7336   0.0
    6.6500    0.8000000119    0.8000000000   -0.2946    3.7734   0.0
    6.6500    0.8999999762    0.9000000000   -0.0488    3.8039   0.0
    6.6500    1.0000000000    1.0000000000    0.1621    3.8313   0.0
    6.6500    1.1000000238    1.1000000000    0.3578    3.8584   0.0
    6.6500    1.2000000477    1.2000000000    0.5295    3.8939   0.0
    6.6500    1.2999999523    1.3000000000    0.6866    3.9300   0.0
    6.6500    1.3999999762    1.4000000000    0.8243    3.9617   0.0
    6.6500    1.5000000000    1.5000000000    0.9573    3.9908   0.0
    6.6500    1.6000000238    1.6000000000    1.0710    4.0166   0.0
    6.6500    1.6499999762    1.6500000000    1.1299    4.0280   0.0
    6.6500    1.7000000477    1.7000000000    1.1802    4.0398   0.0
    6.6500    1.7500000000    1.7500000000    1.2317    4.0501   0.0
    6.6500    1.7999999523    1.8000000000    1.2753    4.0612   0.0
    6.6500    1.8999999762    1.9000000000    1.3672    4.0803   0.0
    6.6500    2.0000000000    2.0000000000    1.4526    4.0974   0.0
    6.6500    2.2000000477    2.2000000000    1.6034    4.1263   0.0
    6.6500    2.5000000000    2.5000000000    1.8033    4.1630   0.0
    6.6500    3.0000000000    3.0000000000    2.0759    4.2081   0.0
    6.6500    3.5000000000    3.5000000000    2.3016    4.2431   0.0
    6.6500    4.0000000000    4.0000000000    2.4917    4.2713   0.0
    6.6500    4.5000000000    4.5000000000    2.6580    4.2956   0.0
    6.6500    5.0000000000    5.0000000000    2.8022    4.3162   0.0
    6.6500    5.1530661583    5.1531000000    2.8440    4.3222   0.0
    6.6500    6.0000000000    6.0000000000    3.0567    4.3539   0.0
    6.6500    7.0000000000    7.0000000000    3.2738    4.3856   0.0
    6.6500    8.5000000000    8.5000000000    3.5485    4.4271   0.0
    6.6500   10.0000000000   10.0000000000    3.7762    4.4573   0.0
    6.6500   10.8868627548   10.8869000000    3.8955    4.4724   0.0
    6.6500   12.0000000000   12.0000000000    4.0361    4.4907   0.0
    6.6500   15.0000000000   15.0000000000    4.3500    4.5306   0.0
    6.6500   16.9700679779   16.9701000000    4.5187    4.5515   0.0
    6.6500   20.0000000000   20.0000000000    4.7516    4.5749   0.0
    6.6500   22.0372753143   22.0093000000    4.8723    4.5858   0.0
    6.6500   28.4247303009   28.2496000000    5.2010    4.6094   0.0
    6.6500   30.0000000000   29.7621000000    5.2730    4.6121   0.0
    6.6500   32.0782165527   31.7582000000    5.3502    4.6121   0.0
    6.6500   35.3995971680   34.9225000000    5.4661    4.6057   0.0
    6.6500   38.3283119202   37.6602000000    5.5600    4.5936   0.0
    6.6500   40.0000000000   39.1991000000    5.6114    4.5826   0.0
    6.6500   41.2819328308   40.3939000000    5.6440    4.5745   0.0
    6.6500   43.0887680054   42.0687000000    5.6888    4.5593   0.0
    6.6500   44.5633392334   43.4091000000    5.7242    4.5434   0.0
    6.6500   45.7731628418   44.4993000000    5.7524    4.5280   0.0
    6.6500   46.8747711182   45.4832000000    5.7774    4.5116   0.0
    6.6500   47.8356094360   46.3293000000    5.7985    4.4951   0.0
    6.6500   48.7368354797   47.0649000000    5.8181    4.4767   0.0
    6.6500   49.5131072998   47.6913000000    5.8348    4.4583   0.0
    6.6500   50.2369117737   48.2375000000    5.8502    4.4374   0.0
    6.6500   50.8391723633   48.6493000000    5.8628    4.4161   0.0
    6.6500   51.4057998657   48.8879000000    5.8746    4.3884   0.0
    6.6500   51.8749198914   48.8179000000    5.8840    4.3552   0.0
    6.6500   52.3180770874   48.0908000000    5.8907    4.3011   0.0
    6.6500   52.7235717773   45.3641000000    5.8968    4.1252   0.0
    6.6500   53.0675468445   42.7650000000    5.9058    3.9608   0.0
    6.6500   53.6396865845   41.2643000000    5.9325    4.4180   0.0
    6.6500   53.6825065613   41.2254000000    5.9424    4.4272   0.0
    6.6500   53.7120208740   41.2026000000    5.9566    4.3793   0.0
    6.6500   53.7246551514   41.1563000000    5.9595    4.3339   0.0
    6.6500   53.7320861816   41.1191000000    5.9600    4.3052   0.0
    6.6500   53.7380332947   41.0893000000    5.9601    4.2806   0.0
    6.6500   53.7430534363   41.0641000000    5.9605    4.2578   0.0
    6.6500   53.7465858459   41.0303000000    5.9611    4.2392   0.0
    6.6500   53.7504882812   40.9902000000    5.9617    4.2140   0.0
    6.6500   53.7545814514   40.9482000000    5.9629    4.1778   0.0
    6.6500   53.7577400208   40.9151000000    5.9639    4.1420   0.0
    6.6500   53.7614631653   40.8730000000    5.9652    4.0827   0.0
    6.6500   53.7644386292   40.8420000000    5.9664    4.0106   0.0
    6.6500   53.7692756653   40.7995000000    5.9683    3.9315   0.0
    6.6500   53.7728118896   40.7684000000    5.9695    3.9048   0.0
    6.6500   53.7750434875   40.7487000000    5.9701    3.8905   0.0
    6.6500   53.7772789001   40.7237000000    5.9708    3.8772   0.0
    6.6500   53.7789535522   40.7049000000    5.9713    3.8679   0.0
    6.6500   53.7810020447   40.6814000000    5.9728    3.8580   0.0
    6.6500   53.7823028564   40.6664000000    5.9739    3.8515   0.0
    6.6500   53.7839813232   40.6471000000    5.9752    3.8439   0.0
    6.6500   53.7852821350   40.6321000000    5.9762    3.8370   0.0
    6.6500   53.7867736816   40.6150000000    5.9773    3.8303   0.0
    6.6500   53.7880744934   40.5989000000    5.9782    3.8247   0.0
    6.6500   53.7895660400   40.5803000000    5.9792    3.8184   0.0
    6.6500   53.7908706665   40.5642000000    5.9801    3.8122   0.0
    6.6500   53.7923583984   40.5457000000    5.9811    3.8063   0.0
    6.6500   53.7936592102   40.5296000000    5.9820    3.8009   0.0
    6.6500   53.7951545715   40.5110000000    5.9829    3.7958   0.0
    6.6500   53.7964553833   40.4949000000    5.9836    3.7910   0.0
    6.6500   53.7979431152   40.4764000000    5.9844    3.7865   0.0
    6.6500   53.7998085022   40.4533000000    5.9851    3.7815   0.0
    6.6500   53.8016700745   40.4302000000    5.9855    3.7769   0.0
    6.6500   53.8039054871   40.4025000000    5.9859    3.7722   0.0
    6.6500   53.8067016602   40.3683000000    5.9855    3.7672   0.0
    6.6500   53.8094940186   40.3341000000    5.9835    3.7625   0.0
    6.6500   53.8124771118   40.2976000000    5.9827    3.7570   0.0
    6.6500   53.8154563904   40.2612000000    5.9831    3.7529   0.0
    6.6500   53.8208236694   40.1948000000    5.9913    3.7497   0.0
    6.6500   53.8283386230   40.1021000000    6.0120    3.7488   0.0
    6.6500   54.6227416992   34.2050000000    6.0330    4.3784   0.0
    6.6500   55.0876312256   34.3765000000    6.0385    4.4181   0.0
    6.6500   59.4157752991   35.3918000000    6.1294    4.5515   0.0
    6.6500   60.0000000000   35.2467000000    6.1479    4.4555   0.0
    6.6500   60.0303955078   35.1739000000    6.1490    4.4454   0.0
    6.6500   60.0809440613   35.0530000000    6.1523    4.4678   0.0
    6.6500   60.0836029053   35.0496000000    6.1525    4.4833   0.0
    6.6500   60.0910568237   35.0400000000    6.1534    4.5043   0.0
    6.6500   60.0955810547   35.0343000000    6.1540    4.5231   0.0
    6.6500   60.1032981873   35.0243000000    6.1549    4.5395   0.0
    6.6500   60.1126174927   35.0123000000    6.1559    4.5582   0.0
    6.6500   60.1498908997   34.9637000000    6.1670    4.5368   0.0
    6.6500   60.1658706665   34.9424000000    6.1750    4.5172   0.0
    6.6500   60.1685333252   34.9389000000    6.1760    4.5014   0.0
    6.6500   60.1711997986   34.9353000000    6.1769    4.4748   0.0
    6.6500   60.1738624573   34.9318000000    6.1779    4.4484   0.0
    6.6500   60.1765251160   34.9282000000    6.1792    4.4190   0.0
    6.6500   60.1791877747   34.9247000000    6.1809    4.3827   0.0
    6.6500   60.1818542480   34.9211000000    6.1833    4.3163   0.0
    6.6500   60.1845169067   34.9175000000    6.1859    4.2196   0.0
    6.6500   60.1871795654   34.8982000000    6.1876    4.1254   0.0
    6.6500   60.1885147095   34.8885000000    6.1882    4.0906   0.0
    6.6500   60.1911773682   34.8691000000    6.1891    4.0078   0.0
    6.6500   60.1938400269   34.8498000000    6.1901    3.9251   0.0
    6.6500   60.1965065002   34.8304000000    6.1908    3.8903   0.0
    6.6500   60.2018356323   34.7917000000    6.1922    3.8741   0.0
    6.6500   60.2098274231   34.7336000000    6.1952    3.8591   0.0
    6.6500   60.2204895020   34.6682000000    6.2014    3.8428   0.0
#  log(age)     mini          mact           logl     logt  phase
    6.7000    0.1500000060    0.1500000000   -2.3438    3.5777   0.0
    6.7000    0.2000000030    0.2000000000   -2.0604    3.5999   0.0
    6.7000    0.2500000000    0.2500000000   -1.8709    3.6112   0.0
    6.7000    0.3000000119    0.3000000000   -1.7223    3.6198   0.0
    6.7000    0.3499999940    0.3500000000   -1.5988    3.6272   0.0
    6.7000    0.4000000060    0.4000000000   -1.4513    3.6347   0.0
    6.7000    0.4499999881    0.4500000000   -1.3248    3.6435   0.0
    6.7000    0.5000000000    0.5000000000   -1.1882    3.6540   0.0
    6.7000    0.5500000119    0.5500000000   -1.0368    3.6694   0.0
    6.7000    0.6000000238    0.6000000000   -0.8790    3.6889   0.0
    6.7000    0.6999999881    0.7000000000   -0.5701    3.7336   0.0
    6.7000    0.8000000119    0.8000000000   -0.2946    3.7734   0.0
    6.7000    0.8999999762    0.9000000000   -0.0488    3.8039   0.0
    6.7000    1.0000000000    1.0000000000    0.1622    3.8313   0.0
    6.7000    1.1000000238    1.1000000000    0.3579    3.8584   0.0
    6.7000    1.2000000477    1.2000000000    0.5295    3.8939   0.0
    6.7000    1.2999999523    1.3000000000    0.6867    3.9300   0.0
    6.7000    1.3999999762    1.4000000000    0.8244    3.9617   0.0
    6.7000    1.5000000000    1.5000000000    0.9574    3.9908   0.0
    6.7000    1.6000000238    1.6000000000    1.0711    4.0166   0.0
    6.7000    1.6499999762    1.6500000000    1.1300    4.0280   0.0
    6.7000    1.7000000477    1.7000000000    1.1804    4.0398   0.0
    6.7000    1.7500000000    1.7500000000    1.2317    4.0501   0.0
    6.7000    1.7999999523    1.8000000000    1.2753    4.0611   0.0
    6.7000    1.8999999762    1.9000000000    1.3672    4.0802   0.0
    6.7000    2.0000000000    2.0000000000    1.4527    4.0973   0.0
    6.7000    2.2000000477    2.2000000000    1.6035    4.1262   0.0
    6.7000    2.5000000000    2.5000000000    1.8034    4.1628   0.0
    6.7000    3.0000000000    3.0000000000    2.0762    4.2077   0.0
    6.7000    3.5000000000    3.5000000000    2.3019    4.2425   0.0
    6.7000    4.0000000000    4.0000000000    2.4923    4.2706   0.0
    6.7000    4.5000000000    4.5000000000    2.6588    4.2948   0.0
    6.7000    4.8126831055    4.8127000000    2.7507    4.3079   0.0
    6.7000    5.0000000000    5.0000000000    2.8033    4.3158   0.0
    6.7000    6.0000000000    6.0000000000    3.0588    4.3538   0.0
    6.7000    7.0000000000    7.0000000000    3.2767    4.3856   0.0
