# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "clumpy" is assumed for all
# see Witt & Gordon 2000
  5985.0   0.75  0.2370  0.3660  0.1310  0.2310  0.3560  0.1280
  7535.0   0.75  0.1820  0.2770  0.1030  0.1710  0.2610  0.0980
  9487.0   0.75  0.1180  0.1780  0.0690  0.1170  0.1760  0.0680
 11943.0   0.75  0.0870  0.1300  0.0510  0.0780  0.1160  0.0460
 15036.0   0.75  0.0620  0.0930  0.0370  0.0490  0.0720  0.0290
 18929.0   0.75  0.0440  0.0650  0.0260  0.0340  0.0510  0.0210
 23830.0   0.75  0.0320  0.0470  0.0190  0.0240  0.0350  0.0150
 30001.0   0.75  0.0230  0.0330  0.0140  0.0110  0.0160  0.0070
  1000.0   1.00  1.1810  2.0360  0.4430  1.4110  2.5020  0.4810
  1142.0   1.00  0.9680  1.6430  0.3930  1.2530  2.1940  0.4510
  1285.0   1.00  0.8050  1.3360  0.3500  1.1350  1.9780  0.4290
  1428.0   1.00  0.6960  1.1480  0.3170  1.0370  1.7840  0.4080
  1571.0   1.00  0.6480  1.0660  0.3010  0.9580  1.6400  0.3890
  1714.0   1.00  0.6420  1.0520  0.2970  0.8920  1.5100  0.3700
  1857.0   1.00  0.6820  1.1180  0.3110  0.8340  1.4140  0.3560
  2000.0   1.00  0.7910  1.3120  0.3450  0.7910  1.3300  0.3430
  2142.0   1.00  0.8960  1.5030  0.3750  0.7530  1.2620  0.3320
  2285.0   1.00  0.8370  1.3950  0.3590  0.7190  1.1940  0.3220
  2428.0   1.00  0.7200  1.1860  0.3240  0.6860  1.1340  0.3110
  2571.0   1.00  0.6400  1.0430  0.2970  0.6550  1.0780  0.3010
  2714.0   1.00  0.5920  0.9600  0.2800  0.6290  1.0260  0.2940
  2857.0   1.00  0.5560  0.9000  0.2680  0.5930  0.9660  0.2810
  3000.0   1.00  0.5310  0.8570  0.2580  0.5700  0.9270  0.2730
  3776.0   1.00  0.4690  0.7520  0.2350  0.4900  0.7870  0.2430
  4754.0   1.00  0.3830  0.6050  0.1990  0.3940  0.6210  0.2040
  5985.0   1.00  0.3080  0.4790  0.1650  0.3000  0.4660  0.1610
  7535.0   1.00  0.2360  0.3660  0.1310  0.2240  0.3450  0.1250
  9487.0   1.00  0.1560  0.2370  0.0890  0.1540  0.2340  0.0890
 11943.0   1.00  0.1150  0.1720  0.0670  0.1030  0.1540  0.0600
 15036.0   1.00  0.0830  0.1230  0.0490  0.0650  0.0960  0.0390
 18929.0   1.00  0.0580  0.0870  0.0350  0.0450  0.0670  0.0270
 23830.0   1.00  0.0420  0.0620  0.0250  0.0320  0.0470  0.0200
 30001.0   1.00  0.0300  0.0450  0.0190  0.0140  0.0210  0.0090
  1000.0   1.50  1.3710  2.4180  0.4760  1.5700  2.8990  0.5060
  1142.0   1.50  1.1730  2.0300  0.4370  1.4310  2.5780  0.4810
  1285.0   1.50  1.0100  1.7270  0.4010  1.3200  2.3590  0.4650
  1428.0   1.50  0.8990  1.5220  0.3730  1.2370  2.1740  0.4470
  1571.0   1.50  0.8450  1.4290  0.3590  1.1610  2.0310  0.4320
  1714.0   1.50  0.8360  1.4110  0.3570  1.0980  1.9060  0.4210
  1857.0   1.50  0.8790  1.4920  0.3690  1.0410  1.8080  0.4090
  2000.0   1.50  0.9990  1.7010  0.3980  0.9990  1.7160  0.3970
  2142.0   1.50  1.1010  1.9070  0.4230  0.9580  1.6460  0.3890
  2285.0   1.50  1.0400  1.7880  0.4100  0.9190  1.5740  0.3790
  2428.0   1.50  0.9240  1.5590  0.3810  0.8850  1.5050  0.3690
  2571.0   1.50  0.8350  1.4030  0.3580  0.8540  1.4460  0.3600
  2714.0   1.50  0.7800  1.3040  0.3410  0.8220  1.3890  0.3520
  2857.0   1.50  0.7410  1.2270  0.3290  0.7830  1.3140  0.3410
  3000.0   1.50  0.7110  1.1800  0.3190  0.7570  1.2650  0.3340
  3776.0   1.50  0.6370  1.0510  0.2960  0.6630  1.0930  0.3040
  4754.0   1.50  0.5300  0.8630  0.2580  0.5450  0.8860  0.2630
  5985.0   1.50  0.4340  0.6930  0.2200  0.4240  0.6760  0.2160
  7535.0   1.50  0.3410  0.5350  0.1800  0.3220  0.5060  0.1720
  9487.0   1.50  0.2270  0.3510  0.1260  0.2250  0.3480  0.1250
 11943.0   1.50  0.1690  0.2570  0.0970  0.1520  0.2300  0.0870
 15036.0   1.50  0.1220  0.1840  0.0710  0.0960  0.1440  0.0570
 18929.0   1.50  0.0870  0.1300  0.0510  0.0680  0.1010  0.0410
 23830.0   1.50  0.0630  0.0930  0.0380  0.0480  0.0710  0.0290
 30001.0   1.50  0.0450  0.0670  0.0270  0.0220  0.0320  0.0130
  1000.0   2.00  1.4890  2.6880  0.4940  1.6800  3.1950  0.5220
  1142.0   2.00  1.3120  2.3070  0.4640  1.5460  2.8550  0.5020
  1285.0   2.00  1.1530  2.0040  0.4310  1.4520  2.6230  0.4860
  1428.0   2.00  1.0420  1.8040  0.4090  1.3650  2.4450  0.4710
  1571.0   2.00  0.9910  1.7050  0.3970  1.2920  2.3110  0.4620
  1714.0   2.00  0.9830  1.6920  0.3940  1.2350  2.1800  0.4470
  1857.0   2.00  1.0260  1.7700  0.4030  1.1860  2.0840  0.4360
  2000.0   2.00  1.1380  1.9790  0.4310  1.1410  1.9970  0.4290
  2142.0   2.00  1.2430  2.1730  0.4520  1.1030  1.9280  0.4230
  2285.0   2.00  1.1840  2.0630  0.4430  1.0670  1.8550  0.4140
  2428.0   2.00  1.0660  1.8440  0.4140  1.0330  1.7880  0.4060
  2571.0   2.00  0.9790  1.6800  0.3940  1.0020  1.7200  0.3980
  2714.0   2.00  0.9230  1.5760  0.3790  0.9670  1.6650  0.3890
  2857.0   2.00  0.8810  1.4970  0.3690  0.9300  1.5850  0.3800
  3000.0   2.00  0.8520  1.4430  0.3620  0.8990  1.5350  0.3730
  3776.0   2.00  0.7750  1.3030  0.3390  0.8020  1.3510  0.3470
  4754.0   2.00  0.6580  1.0870  0.3010  0.6730  1.1130  0.3060
  5985.0   2.00  0.5450  0.8890  0.2650  0.5330  0.8670  0.2590
  7535.0   2.00  0.4340  0.6950  0.2200  0.4120  0.6580  0.2110
  9487.0   2.00  0.2960  0.4620  0.1590  0.2930  0.4570  0.1580
 11943.0   2.00  0.2210  0.3400  0.1230  0.1990  0.3050  0.1120
 15036.0   2.00  0.1610  0.2440  0.0920  0.1270  0.1910  0.0740
 18929.0   2.00  0.1150  0.1720  0.0670  0.0900  0.1340  0.0530
 23830.0   2.00  0.0830  0.1240  0.0490  0.0640  0.0940  0.0380
 30001.0   2.00  0.0600  0.0890  0.0360  0.0290  0.0430  0.0180
  1000.0   2.50  1.5790  2.8980  0.5070  1.7560  3.4720  0.5340
  1142.0   2.50  1.4090  2.5130  0.4790  1.6300  3.0870  0.5170
  1285.0   2.50  1.2600  2.2270  0.4540  1.5430  2.8390  0.4980
  1428.0   2.50  1.1530  2.0210  0.4320  1.4540  2.6490  0.4860
  1571.0   2.50  1.1050  1.9260  0.4220  1.3950  2.5150  0.4760
  1714.0   2.50  1.0990  1.9090  0.4200  1.3350  2.3950  0.4640
  1857.0   2.50  1.1400  1.9850  0.4290  1.2910  2.2950  0.4540
  2000.0   2.50  1.2460  2.1950  0.4520  1.2480  2.2110  0.4490
  2142.0   2.50  1.3430  2.3910  0.4680  1.2150  2.1490  0.4410
  2285.0   2.50  1.2950  2.2770  0.4600  1.1750  2.0730  0.4360
  2428.0   2.50  1.1780  2.0600  0.4380  1.1450  2.0090  0.4280
  2571.0   2.50  1.0940  1.8960  0.4210  1.1100  1.9370  0.4230
  2714.0   2.50  1.0370  1.7940  0.4070  1.0790  1.8820  0.4150
  2857.0   2.50  0.9980  1.7190  0.3970  1.0390  1.8110  0.4060
  3000.0   2.50  0.9660  1.6620  0.3880  1.0140  1.7520  0.4020
  3776.0   2.50  0.8880  1.5130  0.3690  0.9110  1.5660  0.3740
  4754.0   2.50  0.7630  1.2890  0.3350  0.7790  1.3120  0.3410
  5985.0   2.50  0.6440  1.0640  0.2980  0.6310  1.0380  0.2930
  7535.0   2.50  0.5180  0.8430  0.2530  0.4950  0.7980  0.2430
  9487.0   2.50  0.3600  0.5680  0.1870  0.3560  0.5620  0.1860
 11943.0   2.50  0.2710  0.4210  0.1470  0.2440  0.3770  0.1350
 15036.0   2.50  0.1980  0.3030  0.1120  0.1570  0.2380  0.0900
 18929.0   2.50  0.1420  0.2150  0.0830  0.1120  0.1670  0.0650
 23830.0   2.50  0.1030  0.1550  0.0610  0.0790  0.1180  0.0470
 30001.0   2.50  0.0750  0.1120  0.0450  0.0360  0.0530  0.0220
  1000.0   3.00  1.6500  3.0940  0.5190  1.8240  3.7300  0.5410
  1142.0   3.00  1.4810  2.6750  0.4890  1.6950  3.2950  0.5240
  1285.0   3.00  1.3390  2.3910  0.4680  1.6020  3.0230  0.5120
  1428.0   3.00  1.2390  2.1940  0.4480  1.5360  2.8320  0.4980
  1571.0   3.00  1.1930  2.1020  0.4380  1.4640  2.6860  0.4870
  1714.0   3.00  1.1820  2.0910  0.4370  1.4100  2.5720  0.4790
  1857.0   3.00  1.2270  2.1590  0.4450  1.3670  2.4670  0.4690
  2000.0   3.00  1.3290  2.3580  0.4640  1.3290  2.3910  0.4610
  2142.0   3.00  1.4190  2.5450  0.4820  1.2950  2.3200  0.4570
  2285.0   3.00  1.3680  2.4490  0.4730  1.2600  2.2440  0.4520
  2428.0   3.00  1.2670  2.2350  0.4540  1.2310  2.1790  0.4460
  2571.0   3.00  1.1790  2.0700  0.4380  1.1980  2.1170  0.4380
  2714.0   3.00  1.1290  1.9740  0.4280  1.1690  2.0680  0.4370
  2857.0   3.00  1.0890  1.8950  0.4180  1.1320  1.9830  0.4250
  3000.0   3.00  1.0600  1.8390  0.4130  1.1040  1.9330  0.4200
  3776.0   3.00  0.9790  1.6940  0.3910  1.0050  1.7400  0.3990
  4754.0   3.00  0.8520  1.4580  0.3600  0.8690  1.4870  0.3660
  5985.0   3.00  0.7280  1.2220  0.3240  0.7150  1.1980  0.3210
  7535.0   3.00  0.5940  0.9810  0.2810  0.5680  0.9320  0.2710
  9487.0   3.00  0.4190  0.6710  0.2130  0.4150  0.6640  0.2120
 11943.0   3.00  0.3190  0.4990  0.1700  0.2870  0.4480  0.1550
 15036.0   3.00  0.2350  0.3610  0.1300  0.1860  0.2840  0.1050
 18929.0   3.00  0.1690  0.2570  0.0960  0.1330  0.2000  0.0770
 23830.0   3.00  0.1230  0.1850  0.0720  0.0940  0.1410  0.0560
 30001.0   3.00  0.0900  0.1340  0.0540  0.0430  0.0640  0.0260
  1000.0   3.50  1.7010  3.2660  0.5250  1.8900  3.9840  0.5500
  1142.0   3.50  1.5430  2.8270  0.5010  1.7530  3.4940  0.5330
  1285.0   3.50  1.4130  2.5360  0.4790  1.6610  3.1980  0.5200
  1428.0   3.50  1.3130  2.3350  0.4620  1.5890  2.9890  0.5060
  1571.0   3.50  1.2620  2.2420  0.4540  1.5290  2.8270  0.4950
  1714.0   3.50  1.2590  2.2310  0.4490  1.4710  2.7060  0.4870
  1857.0   3.50  1.2960  2.3080  0.4580  1.4350  2.6150  0.4780
  2000.0   3.50  1.3920  2.5110  0.4760  1.3930  2.5310  0.4740
  2142.0   3.50  1.4840  2.7070  0.4920  1.3670  2.4620  0.4680
  2285.0   3.50  1.4370  2.5900  0.4830  1.3300  2.3890  0.4630
  2428.0   3.50  1.3360  2.3710  0.4670  1.2970  2.3250  0.4560
  2571.0   3.50  1.2540  2.2230  0.4510  1.2680  2.2590  0.4510
  2714.0   3.50  1.1980  2.1230  0.4410  1.2440  2.2060  0.4480
  2857.0   3.50  1.1620  2.0490  0.4320  1.2030  2.1300  0.4390
  3000.0   3.50  1.1340  1.9920  0.4270  1.1830  2.0860  0.4360
  3776.0   3.50  1.0590  1.8390  0.4090  1.0860  1.8950  0.4140
  4754.0   3.50  0.9300  1.6060  0.3790  0.9490  1.6390  0.3830
  5985.0   3.50  0.8050  1.3630  0.3460  0.7870  1.3340  0.3420
  7535.0   3.50  0.6650  1.1080  0.3050  0.6350  1.0540  0.2950
  9487.0   3.50  0.4750  0.7700  0.2360  0.4710  0.7620  0.2350
 11943.0   3.50  0.3640  0.5740  0.1900  0.3300  0.5180  0.1750
 15036.0   3.50  0.2700  0.4180  0.1470  0.2150  0.3300  0.1200
 18929.0   3.50  0.1950  0.2990  0.1100  0.1540  0.2340  0.0890
 23830.0   3.50  0.1430  0.2160  0.0830  0.1100  0.1640  0.0640
 30001.0   3.50  0.1040  0.1560  0.0610  0.0510  0.0750  0.0310
  1000.0   4.00  1.7550  3.4270  0.5330  1.9350  4.2190  0.5590
  1142.0   4.00  1.5890  2.9780  0.5070  1.7990  3.6790  0.5370
  1285.0   4.00  1.4640  2.6480  0.4870  1.7110  3.3640  0.5240
  1428.0   4.00  1.3730  2.4530  0.4700  1.6390  3.1300  0.5120
  1571.0   4.00  1.3240  2.3770  0.4640  1.5810  2.9750  0.5040
  1714.0   4.00  1.3180  2.3560  0.4630  1.5220  2.8300  0.4960
  1857.0   4.00  1.3520  2.4350  0.4690  1.4900  2.7440  0.4860
  2000.0   4.00  1.4520  2.6370  0.4850  1.4490  2.6590  0.4820
  2142.0   4.00  1.5350  2.8280  0.4990  1.4210  2.5860  0.4780
  2285.0   4.00  1.4950  2.7250  0.4930  1.3870  2.5140  0.4730
  2428.0   4.00  1.3910  2.5130  0.4760  1.3600  2.4540  0.4660
  2571.0   4.00  1.3090  2.3420  0.4600  1.3340  2.3970  0.4630
  2714.0   4.00  1.2640  2.2520  0.4510  1.3050  2.3330  0.4590
  2857.0   4.00  1.2290  2.1730  0.4450  1.2680  2.2650  0.4520
  3000.0   4.00  1.1970  2.1260  0.4390  1.2460  2.2150  0.4450
  3776.0   4.00  1.1200  1.9700  0.4240  1.1500  2.0270  0.4290
  4754.0   4.00  1.0000  1.7370  0.3960  1.0160  1.7660  0.4000
  5985.0   4.00  0.8710  1.4940  0.3650  0.8570  1.4640  0.3610
  7535.0   4.00  0.7300  1.2260  0.3240  0.6980  1.1690  0.3150
  9487.0   4.00  0.5270  0.8630  0.2560  0.5230  0.8550  0.2540
 11943.0   4.00  0.4070  0.6500  0.2090  0.3700  0.5850  0.1920
 15036.0   4.00  0.3040  0.4740  0.1630  0.2430  0.3750  0.1340
 18929.0   4.00  0.2210  0.3400  0.1230  0.1740  0.2660  0.0990
 23830.0   4.00  0.1620  0.2470  0.0930  0.1250  0.1880  0.0730
 30001.0   4.00  0.1180  0.1780  0.0690  0.0580  0.0860  0.0350
  1000.0   4.50  1.7980  3.5740  0.5380  1.9830  4.4570  0.5600
  1142.0   4.50  1.6370  3.0900  0.5150  1.8430  3.8570  0.5440
  1285.0   4.50  1.5100  2.7680  0.4930  1.7540  3.5100  0.5310
  1428.0   4.50  1.4210  2.5730  0.4800  1.6850  3.2750  0.5180
  1571.0   4.50  1.3750  2.4760  0.4710  1.6260  3.1020  0.5120
  1714.0   4.50  1.3740  2.4690  0.4690  1.5660  2.9490  0.5040
  1857.0   4.50  1.4050  2.5450  0.4760  1.5330  2.8570  0.4940
  2000.0   4.50  1.5010  2.7530  0.4950  1.4960  2.7660  0.4890
  2142.0   4.50  1.5830  2.9530  0.5060  1.4640  2.6980  0.4850
