#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.90   11.8488960266 11.8343   3.9529   4.4989   4.4999   0.4787   0.0000
    6.90   13.7006502151 13.6803   4.1989   4.5269   4.4288   0.4787   0.0000
    6.90   15.1445007324 15.1190   4.3813   4.5435   4.3562   0.4787   0.0000
    6.90   16.3328800201 16.3028   4.5260   4.5548   4.2892   0.4787   0.0000
    6.90   17.3076496124 17.2736   4.6454   4.5605   4.2181   0.4787   0.0000
    6.90   17.5000000000 17.4652   4.6686   4.5615   4.2035   0.4787   0.0000
    6.90   18.3095569611 18.2685   4.7319   4.5640   4.1699   0.4787   0.0000
    6.90   20.9901638031 20.9236   4.9327   4.5601   4.0125   0.4787   0.0000
    6.90   23.1132659912 23.0123   5.0826   4.5400   3.8235   0.4787   0.0000
    6.90   24.7740230560 24.6216   5.1975   4.5063   3.6029   0.4787   0.0000
    6.90   25.4516716003 25.2676   5.2453   4.4868   3.4887   0.4787   0.0000
    6.90   25.7715587616 25.5719   5.2686   4.4788   3.4383   0.4787   0.0000
    6.90   25.8962955475 25.6908   5.2816   4.4860   3.4563   0.4787   0.0000
    6.90   25.9756965637 25.7663   5.3013   4.5064   3.5192   0.4787   0.0000
    6.90   25.9877357483 25.7776   5.3167   4.5206   3.5608   0.4787   0.0000
    6.90   25.9885120392 25.7783   5.3177   4.5214   3.5634   0.4787   0.0000
    6.90   25.9948616028 25.7843   5.3090   4.5091   3.5230   0.4787   0.0000
    6.90   25.9958496094 25.7853   5.3082   4.5057   3.5101   0.4787   0.0000
    6.90   25.9994354248 25.7886   5.3156   4.4927   3.4506   0.4787   0.0000
    6.90   26.0022411346 25.7913   5.3224   4.4814   3.3987   0.4787   0.0000
    6.90   26.0048904419 25.7937   5.3264   4.4675   3.3392   0.4787   0.0000
    6.90   26.0073833466 25.7961   5.3298   4.4537   3.2804   0.4787   0.0000
    6.90   26.0094089508 25.7980   5.3321   4.4410   3.2276   0.4787   0.0000
    6.90   26.0117473602 25.8002   5.3352   4.4258   3.1637   0.4787   0.0000
    6.90   26.0136165619 25.8019   5.3384   4.4128   3.1086   0.4787   0.0000
    6.90   26.0156421661 25.8038   5.3418   4.3986   3.0484   0.4787   0.0000
    6.90   26.0173568726 25.8055   5.3446   4.3859   2.9946   0.4787   0.0000
    6.90   26.0189151764 25.8069   5.3470   4.3744   2.9465   0.4787   0.0000
    6.90   26.0204734802 25.8084   5.3494   4.3634   2.8997   0.4787   0.0000
    6.90   26.0237464905 25.8115   5.3553   4.3413   2.8056   0.4787   0.0000
    6.90   26.0270195007 25.8145   5.3611   4.3228   2.7260   0.4787   0.0000
    6.90   26.0315380096 25.8188   5.3683   4.3030   2.6395   0.4787   0.0000
    6.90   26.0368366241 25.8237   5.3754   4.2851   2.5609   0.4787   0.0000
    6.90   26.0426025391 25.8292   5.3806   4.2759   2.5190   0.4787   0.0000
    6.90   26.0480575562 25.8343   5.3846   4.2708   2.4946   0.4787   0.0000
    6.90   26.0637607574 25.8492   5.3887   4.2817   2.5346   0.4787   0.0000
    6.90   26.0717067719 25.8567   5.3898   4.2892   2.5636   0.4787   0.0000
    6.90   26.0796489716 25.8642   5.3903   4.2974   2.5962   0.4787   0.0000
    6.90   26.0913963318 25.8753   5.3908   4.3089   2.6417   0.4787   0.0000
    6.90   26.1031360626 25.8865   5.3911   4.3190   2.6820   0.4787   0.0000
    6.90   26.1185646057 25.9011   5.3911   4.3303   2.7275   0.4787   0.0000
    6.90   26.1335620880 25.9153   5.3912   4.3398   2.7657   0.4787   0.0000
    6.90   26.1523361206 25.9331   5.3914   4.3504   2.8082   0.4787   0.0000
    6.90   26.1744594574 25.9540   5.3919   4.3591   2.8427   0.4787   0.0000
    6.90   26.1996059418 25.9778   5.3927   4.3673   2.8752   0.4787   0.0000
    6.90   26.2311248779 26.0077   5.3937   4.3762   2.9101   0.4787   0.0000
    6.90   26.2715015411 26.0459   5.3951   4.3849   2.9445   0.4787   0.0000
    6.90   26.3291473389 26.1004   5.3974   4.3918   2.9705   0.4787   0.0000
    6.90   26.4558601379 26.2202   5.4031   4.3992   2.9964   0.4787   0.0000
    6.90   26.8864402771 26.6146   5.4237   4.3765   2.8912   0.4787   0.0000
    6.90   27.1207733154 26.8213   5.4354   4.3548   2.7961   0.4787   0.0000
    6.90   27.3013534546 26.9799   5.4448   4.3315   2.6964   0.4787   0.0000
    6.90   27.4401226044 27.1014   5.4521   4.3076   2.5954   0.4787   0.0000
    6.90   27.5381774902 27.1871   5.4573   4.2861   2.5054   0.4787   0.0000
    6.90   27.6123676300 27.2518   5.4613   4.2648   2.4171   0.4787   0.0000
    6.90   27.6625118256 27.2957   5.4640   4.2458   2.3395   0.4787   0.0000
    6.90   27.6981334686 27.3101   5.4658   4.2268   2.2617   0.4787   0.0000
    6.90   27.7243843079 27.3179   5.4667   4.2050   2.1737   0.4787   0.0000
    6.90   27.7300815582 27.3195   5.4669   4.1989   2.1494   0.4787   0.0000
    6.90   27.7437114716 27.3085   5.4660   4.1758   2.0573   0.4787   0.0000
    6.90   27.7523918152 27.3003   5.4599   4.1306   1.8829   0.4787   0.0000
    6.90   27.7575988770 27.2953   5.4546   4.0544   1.5832   0.4787   0.0000
    6.90   27.7610721588 27.2920   5.4481   3.9889   1.3274   0.4787   0.0000
    6.90   27.7635536194 27.2897   5.4361   3.9412   1.1488   0.4787   0.0000
    6.90   27.7657871246 27.2833   5.4253   3.9010   0.9987   0.4787   0.0000
    6.90   27.7675228119 27.2771   5.4152   3.8730   0.8967   0.4787   0.0000
    6.90   27.7685146332 27.2736   5.4110   3.8560   0.8328   0.4787   0.0000
    6.90   27.7689590454 27.2721   5.4196   3.8464   0.7859   0.4787   0.0000
    6.90   27.7694015503 27.2706   5.4291   3.8358   0.7339   0.4787   0.0000
    6.90   27.7698478699 27.2691   5.4402   3.8252   0.6802   0.4787   0.0000
    6.90   27.7702903748 27.2676   5.4434   3.8152   0.6369   0.4787   0.0000
    6.90   27.7707347870 27.2661   5.4463   3.8059   0.5969   0.4787   0.0000
    6.90   27.7711772919 27.2646   5.4490   3.7969   0.5584   0.4787   0.0000
    6.90   27.7716217041 27.2631   5.4515   3.7883   0.5213   0.4787   0.0000
    6.90   27.7720661163 27.2616   5.4537   3.7800   0.4860   0.4787   0.0000
    6.90   27.7725086212 27.2601   5.4556   3.7723   0.4531   0.4787   0.0000
    6.90   27.7729549408 27.2586   5.4573   3.7650   0.4223   0.4787   0.0000
    6.90   27.7733230591 27.2574   5.4578   3.7583   0.3950   0.4787   0.0000
    6.90   27.7737674713 27.2559   5.4577   3.7505   0.3638   0.4787   0.0000
    6.90   27.7741374969 27.2546   5.4567   3.7428   0.3339   0.4787   0.0000
    6.90   27.7745056152 27.2534   5.4545   3.7342   0.3018   0.4787   0.0000
    6.90   27.7748756409 27.2521   5.4492   3.7247   0.2689   0.4787   0.0000
    6.90   27.7752456665 27.2509   5.4422   3.7183   0.2502   0.4787   0.0000
    6.90   27.7756137848 27.2496   5.4558   3.7145   0.2215   0.4787   0.0000
    6.90   27.7758350372 27.2489   5.4669   3.7125   0.2024   0.4787   0.0000
    6.90   27.7762050629 27.2477   5.4790   3.7095   0.1786   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.95    0.1500000060  0.1500  -2.3036   3.5907   5.2265   0.4787   0.0000
    6.95    0.2000000030  0.2000  -2.0080   3.6158   5.1562   0.4787   0.0000
    6.95    0.2500000000  0.2500  -1.7958   3.6285   5.0917   0.4787   0.0000
    6.95    0.3000000119  0.3000  -1.6574   3.6372   5.0673   0.4787   0.0000
    6.95    0.3499999940  0.3500  -1.5359   3.6446   5.0423   0.4787   0.0000
    6.95    0.4000000060  0.4000  -1.4187   3.6513   5.0099   0.4787   0.0000
    6.95    0.4499999881  0.4500  -1.2815   3.6596   4.9572   0.4787   0.0000
    6.95    0.5000000000  0.5000  -1.1515   3.6693   4.9117   0.4787   0.0000
    6.95    0.5500000119  0.5500  -1.0014   3.6842   4.8626   0.4787   0.0000
    6.95    0.6000000238  0.6000  -0.8340   3.7095   4.8342   0.4787   0.0000
    6.95    0.6999999881  0.7000  -0.5339   3.7480   4.7549   0.4787   0.0000
    6.95    0.8000000119  0.8000  -0.2582   3.7843   4.6824   0.4787   0.0000
    6.95    0.8999999762  0.9000  -0.0139   3.8159   4.6156   0.4787   0.0000
    6.95    1.0000000000  1.0000   0.2019   3.8465   4.5679   0.4787   0.0000
    6.95    1.1500000954  1.1500   0.4758   3.8996   4.5671   0.4787   0.0000
    6.95    1.2500000000  1.2500   0.6397   3.9361   4.5855   0.4787   0.0000
    6.95    1.3999999762  1.4000   0.8551   3.9846   4.6133   0.4787   0.0000
    6.95    1.5000000000  1.5000   0.9802   4.0127   4.6306   0.4787   0.0000
    6.95    1.6000000238  1.6000   1.0971   4.0384   4.6445   0.4787   0.0000
    6.95    1.7250000238  1.7250   1.2300   4.0677   4.6617   0.4787   0.0000
    6.95    1.7599999905  1.7600   1.2654   4.0753   4.6654   0.4787   0.0000
    6.95    1.7999999523  1.8000   1.3045   4.0835   4.6687   0.4787   0.0000
    6.95    1.8999999762  1.9000   1.3980   4.1030   4.6769   0.4787   0.0000
    6.95    2.0000000000  2.0000   1.4852   4.1211   4.6841   0.4787   0.0000
    6.95    2.2000000477  2.2000   1.6377   4.1527   4.6996   0.4787   0.0000
    6.95    2.5000000000  2.5000   1.8375   4.1902   4.7054   0.4787   0.0000
    6.95    3.0000000000  3.0000   2.1094   4.2364   4.6974   0.4787   0.0000
    6.95    3.4582407475  3.4582   2.3160   4.2686   4.6813   0.4787   0.0000
    6.95    3.5000000000  3.5000   2.3334   4.2713   4.6798   0.4787   0.0000
    6.95    3.5337769985  3.5338   2.3471   4.2733   4.6784   0.4787   0.0000
    6.95    4.0000000000  4.0000   2.5244   4.3007   4.6644   0.4787   0.0000
    6.95    4.5000000000  4.5000   2.6911   4.3255   4.6480   0.4787   0.0000
    6.95    5.0000000000  5.0000   2.8378   4.3469   4.6327   0.4787   0.0000
    6.95    6.5000000000  6.5000   3.2001   4.3985   4.5910   0.4787   0.0000
    6.95    7.1779832840  7.1780   3.3262   4.4156   4.5763   0.4787   0.0000
    6.95    9.5000000000  9.5000   3.6915   4.4633   4.5235   0.4787   0.0000
    6.95   11.0000000000 10.9863   3.8413   4.4839   4.5190   0.4787   0.0000
    6.95   11.1964311600 11.1821   3.8703   4.4874   4.5118   0.4787   0.0000
    6.95   12.9462184906 12.9261   4.1160   4.5154   4.4412   0.4787   0.0000
    6.95   14.3105621338 14.2853   4.2981   4.5320   4.3689   0.4787   0.0000
    6.95   15.4335031509 15.4037   4.4426   4.5433   4.3023   0.4787   0.0000
    6.95   16.3545970917 16.3208   4.5616   4.5492   4.2321   0.4787   0.0000
    6.95   17.1326274872 17.0953   4.6619   4.5521   4.1632   0.4787   0.0000
    6.95   17.5000000000 17.4609   4.7106   4.5514   4.1211   0.4787   0.0000
    6.95   18.8410739899 18.7898   4.8207   4.5494   4.0349   0.4787   0.0000
    6.95   20.7468013763 20.6698   4.9728   4.5316   3.8529   0.4787   0.0000
    6.95   22.2375221252 22.1222   5.0900   4.5003   3.6402   0.4787   0.0000
    6.95   22.8457889557 22.7038   5.1388   4.4822   3.5301   0.4787   0.0000
    6.95   23.1329250336 22.9778   5.1628   4.4750   3.4827   0.4787   0.0000
    6.95   23.2514419556 23.0911   5.1764   4.4819   3.4985   0.4787   0.0000
    6.95   23.3268814087 23.1631   5.1967   4.5022   3.5607   0.4787   0.0000
    6.95   23.3383197784 23.1740   5.2141   4.5169   3.6027   0.4787   0.0000
    6.95   23.3390579224 23.1747   5.2151   4.5178   3.6052   0.4787   0.0000
    6.95   23.3452281952 23.1805   5.2043   4.5037   3.5595   0.4787   0.0000
    6.95   23.3461894989 23.1814   5.2035   4.4994   3.5434   0.4787   0.0000
    6.95   23.3494091034 23.1845   5.2101   4.4848   3.4782   0.4787   0.0000
    6.95   23.3519287109 23.1869   5.2167   4.4718   3.4198   0.4787   0.0000
    6.95   23.3543090820 23.1891   5.2213   4.4567   3.3550   0.4787   0.0000
    6.95   23.3565502167 23.1912   5.2252   4.4416   3.2907   0.4787   0.0000
    6.95   23.3583698273 23.1930   5.2279   4.4278   3.2327   0.4787   0.0000
    6.95   23.3604698181 23.1949   5.2315   4.4115   3.1638   0.4787   0.0000
    6.95   23.3621501923 23.1965   5.2354   4.3975   3.1040   0.4787   0.0000
    6.95   23.3639698029 23.1982   5.2393   4.3821   3.0387   0.4787   0.0000
    6.95   23.3655090332 23.1997   5.2425   4.3683   2.9801   0.4787   0.0000
    6.95   23.3669090271 23.2010   5.2450   4.3559   2.9280   0.4787   0.0000
    6.95   23.3683090210 23.2024   5.2477   4.3436   2.8765   0.4787   0.0000
    6.95   23.3712482452 23.2051   5.2541   4.3191   2.7718   0.4787   0.0000
    6.95   23.3741893768 23.2079   5.2608   4.2977   2.6796   0.4787   0.0000
    6.95   23.3782482147 23.2118   5.2689   4.2748   2.5802   0.4787   0.0000
    6.95   23.3830089569 23.2162   5.2769   4.2546   2.4914   0.4787   0.0000
    6.95   23.3881874084 23.2211   5.2830   4.2434   2.4404   0.4787   0.0000
    6.95   23.3930873871 23.2258   5.2874   4.2376   2.4130   0.4787   0.0000
    6.95   23.4086341858 23.2406   5.2926   4.2504   2.4592   0.4787   0.0000
    6.95   23.4165019989 23.2481   5.2940   4.2595   2.4944   0.4787   0.0000
    6.95   23.4243659973 23.2556   5.2945   4.2696   2.5346   0.4787   0.0000
    6.95   23.4359970093 23.2667   5.2950   4.2837   2.5905   0.4787   0.0000
    6.95   23.4476203918 23.2778   5.2952   4.2959   2.6394   0.4787   0.0000
    6.95   23.4628944397 23.2924   5.2953   4.3095   2.6938   0.4787   0.0000
    6.95   23.4777431488 23.3065   5.2954   4.3206   2.7386   0.4787   0.0000
    6.95   23.4963321686 23.3242   5.2957   4.3328   2.7874   0.4787   0.0000
    6.95   23.5182342529 23.3451   5.2963   4.3434   2.8293   0.4787   0.0000
    6.95   23.5431327820 23.3689   5.2973   4.3532   2.8681   0.4787   0.0000
    6.95   23.5743370056 23.3986   5.2985   4.3635   2.9088   0.4787   0.0000
    6.95   23.6143131256 23.4367   5.3001   4.3736   2.9483   0.4787   0.0000
    6.95   23.6713867188 23.4910   5.3029   4.3822   2.9809   0.4787   0.0000
    6.95   23.7968425751 23.6104   5.3094   4.3904   3.0094   0.4787   0.0000
    6.95   24.1613597870 23.9473   5.3296   4.3690   2.9096   0.4787   0.0000
    6.95   24.3597412109 24.1251   5.3410   4.3487   2.8204   0.4787   0.0000
    6.95   24.5126171112 24.2616   5.3501   4.3271   2.7271   0.4787   0.0000
    6.95   24.6300926208 24.3662   5.3573   4.3047   2.6323   0.4787   0.0000
    6.95   24.7131023407 24.4399   5.3624   4.2842   2.5466   0.4787   0.0000
    6.95   24.7759113312 24.4956   5.3664   4.2639   2.4621   0.4787   0.0000
    6.95   24.8183593750 24.5335   5.3691   4.2454   2.3863   0.4787   0.0000
    6.95   24.8485145569 24.5490   5.3710   4.2268   2.3103   0.4787   0.0000
    6.95   24.8707389832 24.5584   5.3719   4.2052   2.2230   0.4787   0.0000
    6.95   24.8755607605 24.5605   5.3721   4.1991   2.1985   0.4787   0.0000
    6.95   24.8871002197 24.5550   5.3711   4.1761   2.1076   0.4787   0.0000
    6.95   24.8944473267 24.5507   5.3643   4.1335   1.9436   0.4787   0.0000
    6.95   24.8988571167 24.5481   5.3581   4.0613   1.6610   0.4787   0.0000
    6.95   24.9017963409 24.5464   5.3518   3.9962   1.4071   0.4787   0.0000
    6.95   24.9038963318 24.5451   5.3406   3.9483   1.2265   0.4787   0.0000
    6.95   24.9057865143 24.5411   5.3280   3.9074   1.0753   0.4787   0.0000
    6.95   24.9072570801 24.5371   5.3160   3.8800   0.9778   0.4787   0.0000
    6.95   24.9080963135 24.5348   5.3118   3.8639   0.9175   0.4787   0.0000
    6.95   24.9085788727 24.5340   5.3238   3.8541   0.8665   0.4787   0.0000
    6.95   24.9090595245 24.5331   5.3372   3.8430   0.8085   0.4787   0.0000
    6.95   24.9095439911 24.5323   5.3529   3.8318   0.7481   0.4787   0.0000
    6.95   24.9100246429 24.5314   5.3570   3.8211   0.7012   0.4787   0.0000
    6.95   24.9105072021 24.5305   5.3606   3.8111   0.6575   0.4787   0.0000
    6.95   24.9109878540 24.5297   5.3641   3.8015   0.6155   0.4787   0.0000
    6.95   24.9114704132 24.5288   5.3672   3.7922   0.5755   0.4787   0.0000
    6.95   24.9119529724 24.5280   5.3699   3.7835   0.5378   0.4787   0.0000
    6.95   24.9124317169 24.5271   5.3723   3.7754   0.5027   0.4787   0.0000
    6.95   24.9129161835 24.5262   5.3743   3.7675   0.4692   0.4787   0.0000
    6.95   24.9133167267 24.5255   5.3747   3.7598   0.4381   0.4787   0.0000
    6.95   24.9137973785 24.5247   5.3742   3.7508   0.4028   0.4787   0.0000
    6.95   24.9141998291 24.5239   5.3726   3.7413   0.3664   0.4787   0.0000
    6.95   24.9146003723 24.5232   5.3692   3.7305   0.3264   0.4787   0.0000
    6.95   24.9150009155 24.5225   5.3613   3.7183   0.2854   0.4787   0.0000
    6.95   24.9154033661 24.5218   5.3512   3.7106   0.2646   0.4787   0.0000
    6.95   24.9158039093 24.5211   5.3713   3.7067   0.2290   0.4787   0.0000
    6.95   24.9160442352 24.5207   5.3878   3.7048   0.2048   0.4787   0.0000
    6.95   24.9164447784 24.5199   5.4059   3.7021   0.1761   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.00    0.1500000060  0.1500  -2.3036   3.5907   5.2265   0.4787   0.0000
    7.00    0.2000000030  0.2000  -2.0080   3.6158   5.1562   0.4787   0.0000
    7.00    0.2500000000  0.2500  -1.7958   3.6285   5.0917   0.4787   0.0000
    7.00    0.3000000119  0.3000  -1.6574   3.6372   5.0673   0.4787   0.0000
    7.00    0.3499999940  0.3500  -1.5359   3.6446   5.0423   0.4787   0.0000
    7.00    0.4000000060  0.4000  -1.4187   3.6513   5.0099   0.4787   0.0000
    7.00    0.4499999881  0.4500  -1.2815   3.6596   4.9572   0.4787   0.0000
    7.00    0.5000000000  0.5000  -1.1515   3.6693   4.9117   0.4787   0.0000
    7.00    0.5500000119  0.5500  -1.0014   3.6842   4.8626   0.4787   0.0000
    7.00    0.6000000238  0.6000  -0.8340   3.7095   4.8342   0.4787   0.0000
    7.00    0.6999999881  0.7000  -0.5339   3.7480   4.7549   0.4787   0.0000
    7.00    0.8000000119  0.8000  -0.2581   3.7843   4.6824   0.4787   0.0000
    7.00    0.8999999762  0.9000  -0.0138   3.8159   4.6156   0.4787   0.0000
    7.00    1.0000000000  1.0000   0.2020   3.8465   4.5679   0.4787   0.0000
    7.00    1.1500000954  1.1500   0.4759   3.8996   4.5670   0.4787   0.0000
    7.00    1.2500000000  1.2500   0.6398   3.9361   4.5854   0.4787   0.0000
    7.00    1.3999999762  1.4000   0.8553   3.9846   4.6131   0.4787   0.0000
    7.00    1.5000000000  1.5000   0.9803   4.0126   4.6303   0.4787   0.0000
    7.00    1.6000000238  1.6000   1.0972   4.0383   4.6442   0.4787   0.0000
    7.00    1.7250000238  1.7250   1.2301   4.0677   4.6613   0.4787   0.0000
    7.00    1.7599999905  1.7600   1.2656   4.0753   4.6650   0.4787   0.0000
    7.00    1.7999999523  1.8000   1.3047   4.0834   4.6683   0.4787   0.0000
    7.00    1.8999999762  1.9000   1.3981   4.1029   4.6764   0.4787   0.0000
    7.00    2.0000000000  2.0000   1.4852   4.1209   4.6836   0.4787   0.0000
    7.00    2.2000000477  2.2000   1.6379   4.1525   4.6985   0.4787   0.0000
    7.00    2.5000000000  2.5000   1.8378   4.1899   4.7037   0.4787   0.0000
    7.00    3.0000000000  3.0000   2.1102   4.2359   4.6944   0.4787   0.0000
    7.00    3.2710742950  3.2711   2.2360   4.2554   4.6843   0.4787   0.0000
    7.00    3.5000000000  3.5000   2.3348   4.2711   4.6778   0.4787   0.0000
    7.00    4.0000000000  4.0000   2.5262   4.3006   4.6622   0.4787   0.0000
    7.00    4.5000000000  4.5000   2.6934   4.3254   4.6453   0.4787   0.0000
    7.00    5.0000000000  5.0000   2.8406   4.3468   4.6294   0.4787   0.0000
    7.00    6.4937882423  6.4938   3.2036   4.3982   4.5857   0.4787   0.0000
    7.00    6.5000000000  6.5000   3.2049   4.3984   4.5856   0.4787   0.0000
    7.00    6.5847873688  6.5848   3.2214   4.4006   4.5836   0.4787   0.0000
    7.00    9.4904699326  9.4905   3.6998   4.4627   4.5123   0.4787   0.0000
    7.00    9.5000000000  9.5000   3.7012   4.4629   4.5121   0.4787   0.0000
    7.00    9.6092376709  9.6083   3.7129   4.4645   4.5117   0.4787   0.0000
    7.00   11.0000000000 10.9846   3.8525   4.4835   4.5062   0.4787   0.0000
    7.00   12.2333297729 12.2136   4.0331   4.5040   4.4536   0.4787   0.0000
    7.00   13.5225458145 13.4976   4.2149   4.5205   4.3816   0.4787   0.0000
    7.00   14.5836515427 14.5541   4.3592   4.5319   4.3153   0.4787   0.0000
    7.00   15.4540252686 15.4205   4.4779   4.5380   4.2460   0.4787   0.0000
    7.00   16.1892127991 16.1521   4.5780   4.5409   4.1779   0.4787   0.0000
    7.00   16.8111343384 16.7709   4.6650   4.5398   4.1028   0.4787   0.0000
    7.00   17.3402900696 17.2973   4.7398   4.5364   4.0279   0.4787   0.0000
    7.00   17.5000000000 17.4562   4.7632   4.5339   3.9985   0.4787   0.0000
    7.00   18.6226310730 18.5658   4.8630   4.5232   3.8824   0.4787   0.0000
    7.00   19.9607238770 19.8765   4.9825   4.4944   3.6775   0.4787   0.0000
    7.00   20.5067119598 20.4001   5.0324   4.4776   3.5715   0.4787   0.0000
    7.00   20.7644481659 20.6468   5.0569   4.4713   3.5272   0.4787   0.0000
    7.00   20.8767127991 20.7545   5.0712   4.4777   3.5407   0.4787   0.0000
    7.00   20.9481735229 20.8230   5.0921   4.4980   3.6022   0.4787   0.0000
    7.00   20.9590110779 20.8333   5.1114   4.5133   3.6446   0.4787   0.0000
    7.00   20.9597091675 20.8340   5.1126   4.5142   3.6470   0.4787   0.0000
    7.00   20.9656715393 20.8397   5.0997   4.4982   3.5960   0.4787   0.0000
    7.00   20.9665985107 20.8405   5.0988   4.4931   3.5767   0.4787   0.0000
    7.00   20.9694919586 20.8433   5.1046   4.4768   3.5057   0.4787   0.0000
    7.00   20.9717559814 20.8455   5.1110   4.4622   3.4409   0.4787   0.0000
    7.00   20.9738941193 20.8475   5.1161   4.4459   3.3707   0.4787   0.0000
    7.00   20.9759063721 20.8494   5.1205   4.4296   3.3010   0.4787   0.0000
    7.00   20.9775409698 20.8510   5.1237   4.4146   3.2379   0.4787   0.0000
    7.00   20.9794273376 20.8528   5.1278   4.3971   3.1638   0.4787   0.0000
    7.00   20.9809360504 20.8542   5.1324   4.3821   3.0994   0.4787   0.0000
    7.00   20.9825706482 20.8558   5.1369   4.3657   3.0291   0.4787   0.0000
    7.00   20.9839534760 20.8571   5.1404   4.3507   2.9657   0.4787   0.0000
    7.00   20.9852123260 20.8583   5.1431   4.3373   2.9095   0.4787   0.0000
    7.00   20.9864692688 20.8595   5.1459   4.3239   2.8532   0.4787   0.0000
    7.00   20.9891109467 20.8620   5.1529   4.2969   2.7379   0.4787   0.0000
    7.00   20.9917526245 20.8645   5.1604   4.2726   2.6333   0.4787   0.0000
    7.00   20.9953994751 20.8680   5.1695   4.2467   2.5209   0.4787   0.0000
    7.00   20.9996738434 20.8720   5.1784   4.2242   2.4219   0.4787   0.0000
    7.00   21.0043277740 20.8765   5.1853   4.2109   2.3619   0.4787   0.0000
    7.00   21.0087299347 20.8807   5.1901   4.2045   2.3314   0.4787   0.0000
    7.00   21.0239887238 20.8953   5.1966   4.2191   2.3837   0.4787   0.0000
    7.00   21.0317115784 20.9027   5.1981   4.2298   2.4252   0.4787   0.0000
    7.00   21.0394306183 20.9101   5.1987   4.2418   2.4730   0.4787   0.0000
    7.00   21.0508460999 20.9211   5.1992   4.2585   2.5392   0.4787   0.0000
    7.00   21.0622539520 20.9320   5.1993   4.2728   2.5967   0.4787   0.0000
    7.00   21.0772476196 20.9464   5.1994   4.2886   2.6601   0.4787   0.0000
    7.00   21.0918235779 20.9604   5.1997   4.3014   2.7115   0.4787   0.0000
    7.00   21.1100673676 20.9779   5.2001   4.3152   2.7666   0.4787   0.0000
    7.00   21.1315670013 20.9985   5.2007   4.3276   2.8160   0.4787   0.0000
    7.00   21.1560077667 21.0219   5.2018   4.3391   2.8611   0.4787   0.0000
    7.00   21.1866397858 21.0513   5.2033   4.3509   2.9075   0.4787   0.0000
    7.00   21.2258834839 21.0889   5.2052   4.3623   2.9521   0.4787   0.0000
    7.00   21.2819099426 21.1426   5.2083   4.3726   2.9913   0.4787   0.0000
    7.00   21.4050769806 21.2605   5.2158   4.3816   3.0224   0.4787   0.0000
    7.00   21.7124824524 21.5473   5.2355   4.3615   2.9280   0.4787   0.0000
    7.00   21.8797969818 21.6999   5.2466   4.3427   2.8446   0.4787   0.0000
    7.00   22.0087394714 21.8171   5.2555   4.3226   2.7578   0.4787   0.0000
    7.00   22.1078281403 21.9070   5.2625   4.3018   2.6691   0.4787   0.0000
    7.00   22.1778469086 21.9703   5.2675   4.2824   2.5878   0.4787   0.0000
    7.00   22.2308254242 22.0182   5.2716   4.2630   2.5071   0.4787   0.0000
    7.00   22.2666339874 22.0509   5.2743   4.2450   2.4332   0.4787   0.0000
    7.00   22.2920703888 22.0670   5.2761   4.2268   2.3589   0.4787   0.0000
    7.00   22.3108158112 22.0777   5.2771   4.2054   2.2724   0.4787   0.0000
    7.00   22.3148841858 22.0800   5.2772   4.1992   2.2475   0.4787   0.0000
    7.00   22.3246173859 22.0791   5.2762   4.1765   2.1579   0.4787   0.0000
    7.00   22.3308162689 22.0780   5.2688   4.1363   2.0043   0.4787   0.0000
    7.00   22.3345355988 22.0774   5.2617   4.0682   1.7389   0.4787   0.0000
    7.00   22.3370151520 22.0769   5.2555   4.0036   1.4867   0.4787   0.0000
    7.00   22.3387851715 22.0766   5.2452   3.9553   1.3041   0.4787   0.0000
    7.00   22.3403816223 22.0745   5.2308   3.9137   1.1519   0.4787   0.0000
    7.00   22.3416213989 22.0723   5.2169   3.8870   1.0589   0.4787   0.0000
    7.00   22.3423290253 22.0711   5.2126   3.8718   1.0023   0.4787   0.0000
    7.00   22.3428363800 22.0708   5.2281   3.8618   0.9471   0.4787   0.0000
    7.00   22.3433437347 22.0704   5.2453   3.8501   0.8831   0.4787   0.0000
    7.00   22.3438529968 22.0701   5.2656   3.8385   0.8160   0.4787   0.0000
    7.00   22.3443584442 22.0698   5.2707   3.8271   0.7655   0.4787   0.0000
    7.00   22.3448657990 22.0694   5.2750   3.8163   0.7181   0.4787   0.0000
    7.00   22.3453731537 22.0691   5.2791   3.8060   0.6726   0.4787   0.0000
    7.00   22.3458805084 22.0688   5.2829   3.7962   0.6297   0.4787   0.0000
    7.00   22.3463878632 22.0684   5.2862   3.7870   0.5897   0.4787   0.0000
    7.00   22.3468933105 22.0681   5.2890   3.7784   0.5524   0.4787   0.0000
    7.00   22.3474025726 22.0678   5.2913   3.7699   0.5162   0.4787   0.0000
    7.00   22.3478240967 22.0675   5.2917   3.7613   0.4812   0.4787   0.0000
    7.00   22.3483314514 22.0671   5.2907   3.7512   0.4417   0.4787   0.0000
    7.00   22.3487548828 22.0669   5.2884   3.7399   0.3990   0.4787   0.0000
    7.00   22.3491764069 22.0666   5.2839   3.7268   0.3511   0.4787   0.0000
    7.00   22.3495998383 22.0663   5.2734   3.7119   0.3018   0.4787   0.0000
