#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.60   43.1478195190 41.3256   5.6299   4.5454   3.5521   0.4787   0.0000
    6.60   45.1109962463 42.9272   5.6729   4.5282   3.4567   0.4787   0.0000
    6.60   46.7155113220 44.1999   5.7065   4.5120   3.3707   0.4787   0.0000
    6.60   48.0335006714 45.2304   5.7332   4.4982   3.2991   0.4787   0.0000
    6.60   49.2347679138 46.1578   5.7567   4.4854   3.2330   0.4787   0.0000
    6.60   50.2834243774 46.9582   5.7767   4.4739   3.1746   0.4787   0.0000
    6.60   51.2677536011 47.6679   5.7953   4.4563   3.0921   0.4787   0.0000
    6.60   52.1161651611 48.2538   5.8110   4.4390   3.0125   0.4787   0.0000
    6.60   52.9077110291 48.7862   5.8253   4.4224   2.9366   0.4787   0.0000
    6.60   53.5666732788 49.2186   5.8370   4.4083   2.8722   0.4787   0.0000
    6.60   54.1869277954 48.4261   5.8457   4.3409   2.5870   0.4787   0.0000
    6.60   54.7006340027 46.4947   5.8502   4.2295   2.1194   0.4787   0.0000
    6.60   55.1860847473 44.4733   5.8541   4.1184   1.6515   0.4787   0.0000
    6.60   55.6304206848 42.4301   5.8573   4.0095   1.1925   0.4787   0.0000
    6.60   56.0074386597 40.5832   5.8600   3.9138   0.7877   0.4787   0.0000
    6.60   57.0234909058 37.8622   5.8965   4.4507   2.8686   0.4787   0.0000
    6.60   57.0997238159 37.8278   5.9115   4.4761   2.9547   0.4787   0.0000
    6.60   57.1434020996 37.8044   5.9240   4.4185   2.7117   0.4787   0.0000
    6.60   57.1620635986 37.7935   5.9269   4.3482   2.4272   0.4787   0.0000
    6.60   57.1730461121 37.7253   5.9306   4.2762   2.1348   0.4787   0.0000
    6.60   57.1818199158 37.6345   5.9343   4.1944   1.8030   0.4787   0.0000
    6.60   57.1892318726 37.5268   5.9383   4.0878   1.3714   0.4787   0.0000
    6.60   57.1944427490 37.4369   5.9413   3.9825   0.9459   0.4787   0.0000
    6.60   57.2002105713 37.3167   5.9442   3.8883   0.5650   0.4787   0.0000
    6.60   57.2062416077 37.2340   5.9461   3.8518   0.4162   0.4787   0.0000
    6.60   57.2108993530 37.1701   5.9472   3.8300   0.3270   0.4787   0.0000
    6.60   57.2163810730 37.0562   5.9513   3.8184   0.2751   0.4787   0.0000
    6.60   57.2207641602 36.9629   5.9552   3.8110   0.2407   0.4787   0.0000
    6.60   57.2279014587 36.8155   5.9615   3.8015   0.1944   0.4787   0.0000
    6.60   57.2331085205 36.7078   5.9661   3.7963   0.1678   0.4787   0.0000
    6.60   57.2363929749 36.6389   5.9690   3.7935   0.1530   0.4787   0.0000
    6.60   57.2396812439 36.5692   5.9719   3.7910   0.1393   0.4787   0.0000
    6.60   57.2421531677 36.5167   5.9740   3.7893   0.1298   0.4787   0.0000
    6.60   57.2451667786 36.4525   5.9762   3.7875   0.1193   0.4787   0.0000
    6.60   57.2470855713 36.4130   5.9775   3.7864   0.1134   0.4787   0.0000
    6.60   57.2495460510 36.3634   5.9791   3.7852   0.1062   0.4787   0.0000
    6.60   57.2514610291 36.3248   5.9804   3.7842   0.1005   0.4787   0.0000
    6.60   57.2536621094 36.2803   5.9817   3.7831   0.0944   0.4787   0.0000
    6.60   57.2555732727 36.2393   5.9826   3.7825   0.0904   0.4787   0.0000
    6.60   57.2577705383 36.1922   5.9836   3.7817   0.0858   0.4787   0.0000
    6.60   57.2596855164 36.1510   5.9845   3.7810   0.0818   0.4787   0.0000
    6.60   57.2618827820 36.1039   5.9855   3.7803   0.0773   0.4787   0.0000
    6.60   57.2637977600 36.0627   5.9864   3.7796   0.0733   0.4787   0.0000
    6.60   57.2659873962 36.0158   5.9874   3.7789   0.0687   0.4787   0.0000
    6.60   57.2679100037 35.9745   5.9883   3.7783   0.0648   0.4787   0.0000
    6.60   57.2700996399 35.9280   5.9893   3.7777   0.0609   0.4787   0.0000
    6.60   57.2728385925 35.8698   5.9905   3.7770   0.0562   0.4787   0.0000
    6.60   57.2755737305 35.8117   5.9918   3.7763   0.0515   0.4787   0.0000
    6.60   57.2788581848 35.7420   5.9933   3.7755   0.0459   0.4787   0.0000
    6.60   57.2829742432 35.6546   5.9952   3.7745   0.0389   0.4787   0.0000
    6.60   57.2870750427 35.5676   5.9970   3.7735   0.0320   0.4787   0.0000
    6.60   57.2914543152 35.4746   5.9990   3.7724   0.0245   0.4787   0.0000
    6.60   57.2958335876 35.3816   6.0010   3.7713   0.0171   0.4787   0.0000
    6.60   57.3025550842 35.2423   6.0017   3.7744   0.0270   0.4787   0.0000
    6.60   57.3119659424 35.0472   6.0027   3.7787   0.0408   0.4787   0.0000
    6.60   58.3075408936 30.3304   6.0190   4.7433   3.8200   0.4787   0.0000
    6.60   58.8910140991 29.9568   6.0118   4.8561   4.2731   0.4787   0.0000
    6.60   60.0000000000 29.1830   5.9990   4.9703   4.7313   0.4787   0.0000
    6.60   60.7093772888 29.2168   5.9957   4.9969   4.8416   0.4787   0.0000
    6.60   61.3161048889 29.2323   6.0017   5.0005   4.8503   0.4787   0.0000
    6.60   61.8795890808 29.3102   6.0086   5.0080   4.8743   0.4787   0.0000
    6.60   62.7525749207 29.3694   6.0206   5.0379   4.9830   0.4787   0.0000
    6.60   64.3053665161 28.2033   5.9990   5.1022   5.2441   0.4787   0.0000
    6.60   65.4615402222 25.8926   5.9500   5.0885   5.2012   0.4787   0.0000
    6.60   65.6739044189 25.5492   5.9426   5.0863   5.1940   0.4787   0.0000
    6.60   66.1087722778 24.8651   5.9283   5.0854   5.1931   0.4787   0.0000
    6.60   66.2077636719 24.7551   5.9258   5.0857   5.1947   0.4787   0.0000
    6.60   66.6179962158 24.3059   5.9158   5.0863   5.1991   0.4787   0.0000
    6.60   67.2438049316 23.7157   5.9037   5.0862   5.2000   0.4787   0.0000
    6.60   67.3580322266 23.6280   5.9024   5.0846   5.1933   0.4787   0.0000
    6.60   67.4639968872 23.5469   5.9012   5.0830   5.1869   0.4787   0.0000
    6.60   67.6478424072 23.4066   5.8992   5.0805   5.1760   0.4787   0.0000
    6.60   67.7328872681 23.2006   5.8984   5.0792   5.1678   0.4787   0.0000
    6.60   67.7804183960 20.5093   5.8984   5.0791   5.1140   0.4787   0.0000
    6.60   67.8571548462 15.9073   5.8986   5.0792   5.0040   0.4787   0.0000
    6.60   67.9291229248 11.1512   5.8987   5.0793   4.8497   0.4787   0.0000
    6.60   68.0051345825  5.1934   5.8989   5.0798   4.5199   0.4787   0.0000
    6.60   68.0091552734  4.8265   5.8989   5.0801   4.4889   0.4787   0.0000
    6.60   68.0203475952  3.7427   5.8990   5.0804   4.3798   0.4787   0.0000
    6.60   68.0271530151  3.7168   5.8992   5.0811   4.3792   0.4787   0.0000
    6.60   68.0387573242  3.7204   5.8997   5.0820   4.3830   0.4787   0.0000
    6.60   68.0527725220  3.7249   5.9002   5.0831   4.3875   0.4787   0.0000
    6.60   68.1088562012  3.7426   5.9025   5.0863   4.4001   0.4787   0.0000
    6.60   68.1328811646  3.7503   5.9035   5.0876   4.4048   0.4787   0.0000
    6.60   68.1369018555  3.7514   5.9038   5.0870   4.4024   0.4787   0.0000
    6.60   68.1408767700  3.7525   5.9041   5.0860   4.3983   0.4787   0.0000
    6.60   68.1448974609  3.7536   5.9044   5.0850   4.3942   0.4787   0.0000
    6.60   68.1489105225  3.7547   5.9048   5.0840   4.3899   0.4787   0.0000
    6.60   68.1529083252  3.7558   5.9051   5.0828   4.3847   0.4787   0.0000
    6.60   68.1569290161  3.7569   5.9056   5.0813   4.3784   0.4787   0.0000
    6.60   68.1609268188  3.7580   5.9066   5.0802   4.3732   0.4787   0.0000
    6.60   68.1649322510  3.7586   5.9077   5.0791   4.3679   0.4787   0.0000
    6.60   68.1669387817  3.7589   5.9082   5.0788   4.3660   0.4787   0.0000
    6.60   68.1709365845  3.7595   5.9092   5.0777   4.3606   0.4787   0.0000
    6.60   68.1749572754  3.7600   5.9103   5.0765   4.3549   0.4787   0.0000
    6.60   68.1789703369  3.7606   5.9113   5.0760   4.3519   0.4787   0.0000
    6.60   68.1869735718  3.7618   5.9134   5.0757   4.3487   0.4787   0.0000
    6.60   68.1989898682  3.7634   5.9169   5.0962   4.4275   0.4787   0.0000
    6.60   68.2150344849  3.7657   5.9230   5.0948   4.4162   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.65    0.1500000060  0.1500  -2.4002   3.5584   5.1938   0.4787   0.0000
    6.65    0.2000000030  0.2000  -2.0997   3.5865   5.1309   0.4787   0.0000
    6.65    0.2500000000  0.2500  -1.9066   3.5991   5.0851   0.4787   0.0000
    6.65    0.3000000119  0.3000  -1.7539   3.6092   5.0518   0.4787   0.0000
    6.65    0.3499999940  0.3500  -1.6283   3.6171   5.0248   0.4787   0.0000
    6.65    0.4000000060  0.4000  -1.4837   3.6224   4.9595   0.4787   0.0000
    6.65    0.4499999881  0.4500  -1.3712   3.6294   4.9259   0.4787   0.0000
    6.65    0.5000000000  0.5000  -1.2420   3.6380   4.8769   0.4787   0.0000
    6.65    0.5500000119  0.5500  -1.1005   3.6491   4.8212   0.4787   0.0000
    6.65    0.6000000238  0.6000  -0.9576   3.6623   4.7689   0.4787   0.0000
    6.65    0.6999999881  0.7000  -0.6600   3.7016   4.6956   0.4787   0.0000
    6.65    0.8000000119  0.8000  -0.3880   3.7430   4.6470   0.4787   0.0000
    6.65    0.8999999762  0.9000  -0.1496   3.7752   4.5888   0.4787   0.0000
    6.65    1.0018262863  1.0018   0.0765   3.8023   4.5173   0.4787   0.0000
    6.65    1.1018263102  1.1018   0.2767   3.8268   4.4565   0.4787   0.0000
    6.65    1.2018263340  1.2018   0.4530   3.8514   4.4164   0.4787   0.0000
    6.65    1.3018262386  1.3018   0.6120   3.8824   4.4160   0.4787   0.0000
    6.65    1.4018262625  1.4018   0.7551   3.9147   4.4344   0.4787   0.0000
    6.65    1.5018262863  1.5018   0.8827   3.9436   4.4524   0.4787   0.0000
    6.65    1.6009131670  1.6009   1.0032   3.9710   4.4692   0.4787   0.0000
    6.65    1.7000000477  1.7000   1.1129   3.9944   4.4793   0.4787   0.0000
    6.65    1.7990868092  1.7991   1.2125   4.0143   4.4837   0.4787   0.0000
    6.65    1.8999999762  1.9000   1.3032   4.0334   4.4931   0.4787   0.0000
    6.65    2.0000000000  2.0000   1.3927   4.0509   4.4960   0.4787   0.0000
    6.65    2.2000000477  2.2000   1.5447   4.0802   4.5027   0.4787   0.0000
    6.65    2.5000000000  2.5000   1.7484   4.1175   4.5037   0.4787   0.0000
    6.65    3.0000000000  3.0000   2.0311   4.1657   4.4929   0.4787   0.0000
    6.65    3.5000000000  3.5000   2.2629   4.2037   4.4798   0.4787   0.0000
    6.65    4.0000000000  4.0000   2.4621   4.2355   4.4660   0.4787   0.0000
    6.65    4.5000000000  4.5000   2.6306   4.2615   4.4527   0.4787   0.0000
    6.65    5.0000000000  5.0000   2.7791   4.2851   4.4442   0.4787   0.0000
    6.65    5.3076977730  5.3077   2.8649   4.2977   4.4350   0.4787   0.0000
    6.65    6.0000000000  6.0000   3.0434   4.3246   4.4172   0.4787   0.0000
    6.65    7.0000000000  7.0000   3.2658   4.3577   4.3940   0.4787   0.0000
    6.65    8.9908685684  8.9909   3.6276   4.4079   4.3417   0.4787   0.0000
    6.65   10.7549180984 10.7549   3.8820   4.4415   4.2995   0.4787   0.0000
    6.65   11.9634742737 11.9635   4.0374   4.4623   4.2736   0.4787   0.0000
    6.65   14.9452114105 14.9130   4.3537   4.5026   4.2142   0.4787   0.0000
    6.65   16.8589363098 16.8149   4.5164   4.5217   4.1800   0.4787   0.0000
    6.65   19.9086856842 19.8411   4.7501   4.5451   4.1117   0.4787   0.0000
    6.65   22.2931156158 22.1690   4.8909   4.5567   4.0656   0.4787   0.0000
    6.65   27.1580734253 26.8446   5.1433   4.5677   3.9403   0.4787   0.0000
    6.65   30.0000000000 29.4912   5.2727   4.5668   3.8483   0.4787   0.0000
    6.65   31.7233200073 31.0588   5.3343   4.5641   3.7984   0.4787   0.0000
    6.65   34.4663352966 33.4987   5.4270   4.5527   3.6928   0.4787   0.0000
    6.65   36.5122337341 35.2735   5.4917   4.5413   3.6048   0.4787   0.0000
    6.65   38.0800819397 36.5743   5.5391   4.5275   3.5180   0.4787   0.0000
    6.65   39.4721794128 37.6682   5.5800   4.5101   3.4204   0.4787   0.0000
    6.65   40.0000000000 38.0724   5.5951   4.5032   3.3823   0.4787   0.0000
    6.65   40.4442481995 38.4269   5.6060   4.4982   3.3555   0.4787   0.0000
    6.65   41.4557189941 39.2277   5.6303   4.4866   3.2939   0.4787   0.0000
    6.65   42.3386840820 39.9194   5.6509   4.4763   3.2394   0.4787   0.0000
    6.65   43.1674919128 40.5654   5.6701   4.4610   3.1662   0.4787   0.0000
    6.65   43.8818588257 41.1104   5.6864   4.4464   3.0970   0.4787   0.0000
    6.65   44.5483436584 41.6082   5.7013   4.4323   3.0309   0.4787   0.0000
    6.65   45.1031875610 42.0145   5.7135   4.4202   2.9747   0.4787   0.0000
    6.65   45.6254386902 41.9217   5.7243   4.3848   2.8215   0.4787   0.0000
    6.65   46.0579833984 41.2999   5.7319   4.3287   2.5830   0.4787   0.0000
    6.65   46.4667320251 40.5503   5.7387   4.2700   2.3334   0.4787   0.0000
    6.65   46.8408622742 39.7058   5.7446   4.2105   2.0802   0.4787   0.0000
    6.65   47.1583137512 38.8720   5.7496   4.1570   1.8522   0.4787   0.0000
    6.65   47.7964363098 37.5141   5.7817   4.4363   2.9216   0.4787   0.0000
    6.65   47.8442497253 37.4927   5.7950   4.4574   2.9925   0.4787   0.0000
    6.65   47.8855476379 37.4747   5.8097   4.3948   2.7273   0.4787   0.0000
    6.65   47.9031944275 37.4666   5.8120   4.3305   2.4676   0.4787   0.0000
    6.65   47.9135818481 37.4308   5.8150   4.2699   2.2219   0.4787   0.0000
    6.65   47.9218788147 37.3839   5.8183   4.2057   1.9610   0.4787   0.0000
    6.65   47.9288864136 37.3287   5.8217   4.1296   1.6528   0.4787   0.0000
    6.65   47.9338150024 37.2826   5.8242   4.0598   1.3706   0.4787   0.0000
    6.65   47.9392662048 37.2105   5.8267   3.9924   1.0976   0.4787   0.0000
    6.65   47.9449653625 37.1214   5.8286   3.9523   0.9340   0.4787   0.0000
    6.65   47.9493675232 37.0524   5.8297   3.9235   0.8170   0.4787   0.0000
    6.65   47.9545555115 36.8872   5.8324   3.8949   0.6980   0.4787   0.0000
    6.65   47.9587020874 36.7637   5.8350   3.8720   0.6027   0.4787   0.0000
    6.65   47.9654464722 36.5821   5.8391   3.8426   0.4787   0.4787   0.0000
    6.65   47.9703750610 36.4493   5.8419   3.8265   0.4096   0.4787   0.0000
    6.65   47.9734764099 36.3609   5.8437   3.8184   0.3744   0.4787   0.0000
    6.65   47.9765892029 36.2687   5.8454   3.8113   0.3434   0.4787   0.0000
    6.65   47.9789237976 36.1994   5.8467   3.8070   0.3239   0.4787   0.0000
    6.65   47.9817733765 36.1147   5.8480   3.8017   0.3007   0.4787   0.0000
    6.65   47.9835853577 36.0681   5.8487   3.7990   0.2884   0.4787   0.0000
    6.65   47.9859161377 36.0129   5.8496   3.7959   0.2744   0.4787   0.0000
    6.65   47.9877281189 35.9698   5.8503   3.7934   0.2633   0.4787   0.0000
    6.65   47.9898109436 35.9205   5.8510   3.7906   0.2509   0.4787   0.0000
    6.65   47.9916191101 35.8674   5.8514   3.7891   0.2437   0.4787   0.0000
    6.65   47.9936943054 35.8060   5.8519   3.7874   0.2356   0.4787   0.0000
    6.65   47.9955062866 35.7525   5.8524   3.7859   0.2284   0.4787   0.0000
    6.65   47.9975814819 35.6912   5.8529   3.7842   0.2203   0.4787   0.0000
    6.65   47.9993934631 35.6375   5.8533   3.7827   0.2133   0.4787   0.0000
    6.65   48.0014610291 35.5763   5.8538   3.7810   0.2054   0.4787   0.0000
    6.65   48.0032806396 35.5226   5.8543   3.7795   0.1984   0.4787   0.0000
    6.65   48.0053482056 35.4637   5.8548   3.7787   0.1939   0.4787   0.0000
    6.65   48.0079421997 35.3901   5.8553   3.7778   0.1885   0.4787   0.0000
    6.65   48.0105247498 35.3166   5.8559   3.7768   0.1833   0.4787   0.0000
    6.65   48.0136337280 35.2284   5.8566   3.7757   0.1771   0.4787   0.0000
    6.65   48.0175247192 35.1178   5.8574   3.7744   0.1695   0.4787   0.0000
    6.65   48.0214042664 35.0076   5.8582   3.7730   0.1620   0.4787   0.0000
    6.65   48.0255470276 34.8899   5.8591   3.7716   0.1539   0.4787   0.0000
    6.65   48.0296859741 34.7723   5.8600   3.7702   0.1460   0.4787   0.0000
    6.65   48.0351676941 34.6212   5.8605   3.7721   0.1512   0.4787   0.0000
    6.65   48.0428390503 34.4095   5.8614   3.7749   0.1587   0.4787   0.0000
    6.65   48.8546295166 29.8678   5.8719   4.5436   3.1616   0.4787   0.0000
    6.65   49.3303222656 29.6384   5.8717   4.6045   3.4019   0.4787   0.0000
    6.65   53.7799720764 17.6667   5.7744   5.0461   5.0409   0.4787   0.0000
    6.65   54.5417633057  2.6005   5.7545   5.1137   4.4992   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    6.70    0.1500000060  0.1500  -2.4002   3.5584   5.1938   0.4787   0.0000
    6.70    0.2000000030  0.2000  -2.0997   3.5865   5.1309   0.4787   0.0000
    6.70    0.2500000000  0.2500  -1.9066   3.5991   5.0851   0.4787   0.0000
    6.70    0.3000000119  0.3000  -1.7539   3.6092   5.0518   0.4787   0.0000
    6.70    0.3499999940  0.3500  -1.6283   3.6171   5.0248   0.4787   0.0000
    6.70    0.4000000060  0.4000  -1.4837   3.6224   4.9595   0.4787   0.0000
    6.70    0.4499999881  0.4500  -1.3712   3.6294   4.9259   0.4787   0.0000
    6.70    0.5000000000  0.5000  -1.2420   3.6380   4.8769   0.4787   0.0000
    6.70    0.5500000119  0.5500  -1.1005   3.6491   4.8212   0.4787   0.0000
    6.70    0.6000000238  0.6000  -0.9576   3.6623   4.7689   0.4787   0.0000
    6.70    0.6999999881  0.7000  -0.6600   3.7016   4.6956   0.4787   0.0000
    6.70    0.8000000119  0.8000  -0.3880   3.7430   4.6470   0.4787   0.0000
    6.70    0.8999999762  0.9000  -0.1496   3.7752   4.5888   0.4787   0.0000
    6.70    1.0018262863  1.0018   0.0766   3.8023   4.5173   0.4787   0.0000
    6.70    1.1018263102  1.1018   0.2767   3.8268   4.4565   0.4787   0.0000
    6.70    1.2018263340  1.2018   0.4530   3.8514   4.4163   0.4787   0.0000
    6.70    1.3018262386  1.3018   0.6120   3.8824   4.4160   0.4787   0.0000
    6.70    1.4018262625  1.4018   0.7552   3.9147   4.4343   0.4787   0.0000
    6.70    1.5018262863  1.5018   0.8828   3.9436   4.4523   0.4787   0.0000
    6.70    1.6009131670  1.6009   1.0032   3.9710   4.4691   0.4787   0.0000
    6.70    1.7000000477  1.7000   1.1129   3.9944   4.4792   0.4787   0.0000
    6.70    1.7990868092  1.7991   1.2125   4.0143   4.4836   0.4787   0.0000
    6.70    1.8999999762  1.9000   1.3033   4.0333   4.4929   0.4787   0.0000
    6.70    2.0000000000  2.0000   1.3927   4.0509   4.4958   0.4787   0.0000
    6.70    2.2000000477  2.2000   1.5448   4.0802   4.5023   0.4787   0.0000
    6.70    2.5000000000  2.5000   1.7486   4.1174   4.5030   0.4787   0.0000
    6.70    3.0000000000  3.0000   2.0313   4.1655   4.4917   0.4787   0.0000
    6.70    3.5000000000  3.5000   2.2632   4.2033   4.4781   0.4787   0.0000
    6.70    4.0000000000  4.0000   2.4622   4.2350   4.4638   0.4787   0.0000
    6.70    4.5000000000  4.5000   2.6312   4.2609   4.4498   0.4787   0.0000
    6.70    4.9673752785  4.9674   2.7704   4.2829   4.4412   0.4787   0.0000
    6.70    5.0000000000  5.0000   2.7796   4.2843   4.4406   0.4787   0.0000
    6.70    5.0101957321  5.0102   2.7826   4.2847   4.4403   0.4787   0.0000
    6.70    6.0000000000  6.0000   3.0453   4.3242   4.4137   0.4787   0.0000
    6.70    7.0000000000  7.0000   3.2686   4.3572   4.3892   0.4787   0.0000
    6.70    8.9908685684  8.9909   3.6322   4.4069   4.3332   0.4787   0.0000
    6.70   10.0518150330 10.0518   3.7910   4.4277   4.3061   0.4787   0.0000
    6.70   11.9634742737 11.9635   4.0464   4.4618   4.2626   0.4787   0.0000
    6.70   14.9452114105 14.9091   4.3664   4.5018   4.1983   0.4787   0.0000
    6.70   15.4522762299 15.4129   4.4117   4.5071   4.1885   0.4787   0.0000
    6.70   19.9086856842 19.8328   4.7709   4.5423   4.0797   0.4787   0.0000
    6.70   20.0062923431 19.9282   4.7771   4.5428   4.0776   0.4787   0.0000
    6.70   24.3722038269 24.1487   5.0318   4.5549   3.9546   0.4787   0.0000
    6.70   27.7308235168 27.2875   5.2022   4.5534   3.8315   0.4787   0.0000
    6.70   30.0000000000 29.3348   5.3081   4.5436   3.7179   0.4787   0.0000
    6.70   31.7696685791 30.8980   5.3736   4.5331   3.6327   0.4787   0.0000
    6.70   33.1338653564 32.0695   5.4219   4.5219   3.5557   0.4787   0.0000
    6.70   34.3451461792 33.0673   5.4640   4.5055   3.4615   0.4787   0.0000
    6.70   35.3292961121 33.8554   5.4969   4.4916   3.3832   0.4787   0.0000
    6.70   36.1215896606 34.4755   5.5227   4.4801   3.3194   0.4787   0.0000
    6.70   36.8180198669 35.0167   5.5450   4.4676   3.2538   0.4787   0.0000
    6.70   37.4756355286 35.5165   5.5660   4.4517   3.1750   0.4787   0.0000
    6.70   37.9865570068 35.9055   5.5821   4.4388   3.1123   0.4787   0.0000
    6.70   38.4569892883 36.2546   5.5968   4.4265   3.0528   0.4787   0.0000
    6.70   38.8818511963 36.5367   5.6106   4.4147   2.9949   0.4787   0.0000
    6.70   39.2952575684 36.8071   5.6240   4.4029   2.9375   0.4787   0.0000
    6.70   39.7046012878 37.0641   5.6372   4.3916   2.8823   0.4787   0.0000
    6.70   39.7630615234 37.0988   5.6391   4.3902   2.8749   0.4787   0.0000
    6.70   40.0000000000 37.1894   5.6620   4.4162   2.9571   0.4787   0.0000
    6.70   40.0624275208 37.1692   5.6668   4.4218   2.9745   0.4787   0.0000
    6.70   40.0890312195 37.1605   5.6785   4.4387   3.0304   0.4787   0.0000
    6.70   40.1275711060 37.1478   5.6954   4.3711   2.7429   0.4787   0.0000
    6.70   40.1440429688 37.1424   5.6971   4.3128   2.5080   0.4787   0.0000
    6.70   40.1537361145 37.1386   5.6994   4.2636   2.3090   0.4787   0.0000
    6.70   40.1614837646 37.1350   5.7024   4.2169   2.1191   0.4787   0.0000
    6.70   40.1680221558 37.1316   5.7052   4.1714   1.9341   0.4787   0.0000
    6.70   40.1726226807 37.1290   5.7072   4.1372   1.7953   0.4787   0.0000
    6.70   40.1777114868 37.1046   5.7092   4.0965   1.6302   0.4787   0.0000
    6.70   40.1830291748 37.0091   5.7112   4.0527   1.4519   0.4787   0.0000
    6.70   40.1871414185 36.9352   5.7123   4.0170   1.3069   0.4787   0.0000
    6.70   40.1919822693 36.7189   5.7136   3.9714   1.1210   0.4787   0.0000
    6.70   40.1958503723 36.5655   5.7147   3.9331   0.9647   0.4787   0.0000
    6.70   40.2021484375 36.3503   5.7166   3.8838   0.7630   0.4787   0.0000
    6.70   40.2067451477 36.1927   5.7178   3.8566   0.6514   0.4787   0.0000
    6.70   40.2096405029 36.0850   5.7184   3.8432   0.5957   0.4787   0.0000
    6.70   40.2125434875 35.9707   5.7190   3.8316   0.5475   0.4787   0.0000
    6.70   40.2147254944 35.8849   5.7193   3.8246   0.5181   0.4787   0.0000
    6.70   40.2173843384 35.7802   5.7197   3.8160   0.4820   0.4787   0.0000
