# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50   19.371300  19.3741   4.5783   4.5944   4.4750   0.4787   0.0000
    5.50   20.043800  20.0472   4.6185   4.5996   4.4702   0.4787   0.0000
    5.50   20.790701  20.7936   4.6590   4.6049   4.4672   0.4787   0.0000
    5.50   21.556400  21.5588   4.6989   4.6102   4.4644   0.4787   0.0000
    5.50   22.357100  22.3591   4.7392   4.6156   4.4613   0.4787   0.0000
    5.50   23.186800  23.1882   4.7794   4.6209   4.4584   0.4787   0.0000
    5.50   24.044100  24.0447   4.8195   4.6262   4.4553   0.4787   0.0000
    5.50   24.937300  24.9372   4.8598   4.6315   4.4523   0.4787   0.0000
    5.50   25.947399  25.9474   4.9003   4.6365   4.4486   0.4787   0.0000
    5.50   27.005501  27.0055   4.9409   4.6414   4.4448   0.4787   0.0000
    5.50   28.106501  28.1068   4.9812   4.6462   4.4410   0.4787   0.0000
    5.50   29.252100  29.2527   5.0219   4.6510   4.4373   0.4787   0.0000
    5.50   30.439400  30.4404   5.0622   4.6560   4.4334   0.4787   0.0000
    5.50   31.659700  31.6610   5.1021   4.6607   4.4296   0.4787   0.0000
    5.50   32.929600  32.9312   5.1420   4.6653   4.4260   0.4787   0.0000
    5.50   34.250900  34.2531   5.1819   4.6701   4.4222   0.4787   0.0000
    5.50   35.625999  35.6288   5.2219   4.6749   4.4183   0.4787   0.0000
    5.50   37.056900  37.0601   5.2621   4.6797   4.4145   0.4787   0.0000
    5.50   38.546101  38.5498   5.3021   4.6845   4.4106   0.4787   0.0000
    5.50   40.102100  40.1066   5.3421   4.6893   4.4067   0.4787   0.0000
    5.50   41.955002  41.9595   5.3822   4.6938   4.4044   0.4787   0.0000
    5.50   43.888500  43.8928   5.4225   4.6983   4.4021   0.4787   0.0000
    5.50   45.905102  45.9095   5.4626   4.7030   4.3998   0.4787   0.0000
    5.50   48.020000  48.0242   5.5029   4.7076   4.3975   0.4787   0.0000
    5.50   50.225601  50.2298   5.5430   4.7120   4.3950   0.4787   0.0000
    5.50   52.538399  52.5424   5.5833   4.7166   4.3926   0.4787   0.0000
    5.50   54.946800  54.9507   5.6234   4.7213   4.3902   0.4787   0.0000
    5.50   57.476299  57.4799   5.6636   4.7259   4.3877   0.4787   0.0000
    5.50   60.105900  60.1095   5.7038   4.7303   4.3853   0.4787   0.0000
    5.50   63.201199  63.2070   5.7439   4.7341   4.3820   0.4787   0.0000
    5.50   66.442101  66.4513   5.7840   4.7378   4.3784   0.4787   0.0000
    5.50   69.862801  69.8756   5.8244   4.7415   4.3751   0.4787   0.0000
    5.50   73.452103  73.4693   5.8646   4.7454   4.3715   0.4787   0.0000
    5.50   77.224503  77.2468   5.9047   4.7491   4.3680   0.4787   0.0000
    5.50   81.182701  81.2108   5.9448   4.7528   4.3647   0.4787   0.0000
    5.50   82.204697  82.2344   5.9549   4.7538   4.3638   0.4787   0.0000
    5.50   83.236900  83.2682   5.9649   4.7547   4.3629   0.4787   0.0000
    5.50   84.296700  84.3297   5.9750   4.7556   4.3621   0.4787   0.0000
    5.50   85.377899  85.4122   5.9850   4.7565   4.3612   0.4787   0.0000
    5.50   86.544800  86.5832   5.9951   4.7573   4.3599   0.4787   0.0000
    5.50   87.707497  87.7508   6.0052   4.7580   4.3586   0.4787   0.0000
    5.50   88.893600  88.9421   6.0153   4.7587   4.3572   0.4787   0.0000
    5.50   90.091499  90.1452   6.0254   4.7595   4.3559   0.4787   0.0000
    5.50   91.293098  91.3521   6.0353   4.7602   4.3547   0.4787   0.0000
    5.50   92.527199  92.5917   6.0455   4.7609   4.3532   0.4787   0.0000
    5.50   93.765198  93.8353   6.0554   4.7615   4.3519   0.4787   0.0000
    5.50   95.036797  95.1124   6.0655   4.7624   4.3506   0.4787   0.0000
    5.50   96.312202  96.3937   6.0755   4.7630   4.3493   0.4787   0.0000
    5.50   97.622498  97.7094   6.0856   4.7639   4.3481   0.4787   0.0000
    5.50   98.936501  99.0295   6.0957   4.7646   4.3468   0.4787   0.0000
    5.50  100.264000 100.3640   6.1058   4.7653   4.3454   0.4787   0.0000
    5.50  101.617996 101.7230   6.1157   4.7660   4.3441   0.4787   0.0000
    5.50  102.985001 103.0960   6.1259   4.7667   4.3430   0.4787   0.0000
    5.50  104.380997 104.4970   6.1358   4.7675   4.3417   0.4787   0.0000
    5.50  105.788002 105.9120   6.1457   4.7682   4.3406   0.4787   0.0000
    5.50  107.225998 107.3550   6.1558   4.7689   4.3393   0.4787   0.0000
    5.50  108.678001 108.8130   6.1658   4.7697   4.3381   0.4787   0.0000
    5.50  110.167999 110.3110   6.1760   4.7704   4.3369   0.4787   0.0000
    5.50  111.664001 111.8120   6.1859   4.7712   4.3358   0.4787   0.0000
    5.50  113.200996 113.3540   6.1961   4.7719   4.3347   0.4787   0.0000
    5.50  114.740997 114.9020   6.2060   4.7726   4.3335   0.4787   0.0000
    5.50  116.322998 116.4910   6.2162   4.7733   4.3325   0.4787   0.0000
    5.50  117.912003 118.0860   6.2261   4.7742   4.3313   0.4787   0.0000
# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.55    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.55    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.55    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.55    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.55    0.150000   0.1500  -2.3036   3.5907   5.2265   0.4787   0.0000
    5.55    0.200000   0.2000  -2.0080   3.6158   5.1562   0.4787   0.0000
    5.55    0.250000   0.2500  -1.7958   3.6285   5.0917   0.4787   0.0000
    5.55    0.300000   0.3000  -1.6574   3.6372   5.0673   0.4787   0.0000
