# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.150000   0.1500  -2.3340   3.5809   5.2176   0.4787   0.0000
    5.50    0.200000   0.2000  -2.0476   3.6038   5.1477   0.4787   0.0000
    5.50    0.250000   0.2500  -1.8526   3.6154   5.0962   0.4787   0.0000
    5.50    0.300000   0.3000  -1.7065   3.6240   5.0638   0.4787   0.0000
    5.50    0.350000   0.3500  -1.5835   3.6314   5.0373   0.4787   0.0000
    5.50    0.400000   0.4000  -1.4434   3.6387   4.9844   0.4787   0.0000
    5.50    0.450000   0.4500  -1.3143   3.6474   4.9412   0.4787   0.0000
    5.50    0.500000   0.5000  -1.1793   3.6577   4.8931   0.4787   0.0000
    5.50    0.550000   0.5500  -1.0282   3.6730   4.8446   0.4787   0.0000
    5.50    0.600000   0.6000  -0.8711   3.6925   4.8031   0.4787   0.0000
    5.50    0.724353   0.7244  -0.4974   3.7452   4.7220   0.4787   0.0000
    5.50    0.824353   0.8244  -0.2294   3.7828   4.6605   0.4787   0.0000
    5.50    1.000000   1.0000   0.1686   3.8338   4.5505   0.4787   0.0000
    5.50    1.100000   1.1000   0.3631   3.8621   4.5106   0.4787   0.0000
    5.50    1.200000   1.2000   0.5352   3.8982   4.5207   0.4787   0.0000
    5.50    1.300000   1.3000   0.6917   3.9341   4.5425   0.4787   0.0000
    5.50    1.400000   1.4000   0.8298   3.9656   4.5626   0.4787   0.0000
    5.50    1.500000   1.5000   0.9608   3.9945   4.5774   0.4787   0.0000
    5.50    1.600000   1.6000   1.0755   4.0203   4.5937   0.4787   0.0000
    5.50    1.637824   1.6378   1.1201   4.0289   4.5936   0.4787   0.0000
    5.50    1.700000   1.7000   1.1839   4.0437   4.6052   0.4787   0.0000
    5.50    1.750000   1.7500   1.2354   4.0541   4.6082   0.4787   0.0000
    5.50    1.800000   1.8000   1.2802   4.0650   4.6191   0.4787   0.0000
    5.50    1.900000   1.9000   1.3725   4.0843   4.6274   0.4787   0.0000
    5.50    2.007550   2.0076   1.4246   4.0939   4.6424   0.4787   0.0000
    5.50    2.058000   2.0580   1.4650   4.1011   4.6416   0.4787   0.0000
    5.50    2.109490   2.1095   1.5050   4.1083   4.6407   0.4787   0.0000
    5.50    2.162400   2.1624   1.5453   4.1154   4.6398   0.4787   0.0000
    5.50    2.216610   2.2166   1.5855   4.1225   4.6390   0.4787   0.0000
    5.50    2.272200   2.2722   1.6256   4.1296   4.6381   0.4787   0.0000
    5.50    2.329180   2.3292   1.6658   4.1367   4.6372   0.4787   0.0000
    5.50    2.387660   2.3877   1.7062   4.1440   4.6364   0.4787   0.0000
    5.50    2.447310   2.4473   1.7462   4.1511   4.6356   0.4787   0.0000
    5.50    2.509540   2.5095   1.7864   4.1585   4.6363   0.4787   0.0000
    5.50    2.575440   2.5754   1.8266   4.1666   4.6394   0.4787   0.0000
    5.50    2.643160   2.6432   1.8670   4.1746   4.6425   0.4787   0.0000
    5.50    2.712350   2.7123   1.9070   4.1826   4.6456   0.4787   0.0000
    5.50    2.783420   2.7834   1.9472   4.1907   4.6487   0.4787   0.0000
    5.50    2.856560   2.8566   1.9876   4.1987   4.6519   0.4787   0.0000
    5.50    2.931410   2.9314   2.0277   4.2068   4.6552   0.4787   0.0000
    5.50    3.008810   3.0088   2.0680   4.2144   4.6568   0.4787   0.0000
    5.50    3.090010   3.0900   2.1080   4.2208   4.6537   0.4787   0.0000
    5.50    3.173520   3.1735   2.1482   4.2270   4.6505   0.4787   0.0000
    5.50    3.259240   3.2592   2.1884   4.2334   4.6473   0.4787   0.0000
    5.50    3.347170   3.3472   2.2285   4.2398   4.6442   0.4787   0.0000
    5.50    3.437640   3.4376   2.2686   4.2462   4.6409   0.4787   0.0000
    5.50    3.530490   3.5305   2.3088   4.2525   4.6378   0.4787   0.0000
    5.50    3.625710   3.6257   2.3489   4.2589   4.6346   0.4787   0.0000
    5.50    3.723690   3.7237   2.3891   4.2652   4.6314   0.4787   0.0000
    5.50    3.824230   3.8242   2.4293   4.2715   4.6282   0.4787   0.0000
    5.50    3.927170   3.9272   2.4694   4.2779   4.6250   0.4787   0.0000
    5.50    4.035100   4.0351   2.5097   4.2840   4.6213   0.4787   0.0000
    5.50    4.148450   4.1484   2.5499   4.2901   4.6170   0.4787   0.0000
    5.50    4.264660   4.2647   2.5900   4.2961   4.6127   0.4787   0.0000
    5.50    4.384360   4.3844   2.6302   4.3020   4.6085   0.4787   0.0000
    5.50    4.507410   4.5074   2.6704   4.3080   4.6042   0.4787   0.0000
    5.50    4.633960   4.6340   2.7106   4.3139   4.6000   0.4787   0.0000
    5.50    4.764020   4.7640   2.7508   4.3200   4.5958   0.4787   0.0000
    5.50    4.897500   4.8975   2.7910   4.3260   4.5915   0.4787   0.0000
    5.50    5.037190   5.0372   2.8312   4.3319   4.5877   0.4787   0.0000
    5.50    5.186650   5.1866   2.8714   4.3381   4.5846   0.4787   0.0000
    5.50    5.340530   5.3405   2.9116   4.3442   4.5814   0.4787   0.0000
    5.50    5.498690   5.4987   2.9516   4.3502   4.5783   0.4787   0.0000
    5.50    5.661710   5.6617   2.9918   4.3564   4.5752   0.4787   0.0000
    5.50    5.829820   5.8298   3.0320   4.3624   4.5721   0.4787   0.0000
    5.50    6.003000   6.0030   3.0724   4.3686   4.5690   0.4787   0.0000
    5.50    6.180930   6.1809   3.1126   4.3747   4.5659   0.4787   0.0000
    5.50    6.364220   6.3642   3.1528   4.3807   4.5628   0.4787   0.0000
    5.50    6.553260   6.5533   3.1930   4.3869   4.5596   0.4787   0.0000
    5.50    6.747400   6.7474   3.2332   4.3930   4.5566   0.4787   0.0000
    5.50    6.947360   6.9474   3.2734   4.3991   4.5535   0.4787   0.0000
    5.50    7.158260   7.1583   3.3136   4.4053   4.5511   0.4787   0.0000
    5.50    7.376630   7.3766   3.3539   4.4115   4.5489   0.4787   0.0000
    5.50    7.599840   7.5998   3.3940   4.4177   4.5463   0.4787   0.0000
    5.50    7.829890   7.8299   3.4341   4.4239   4.5437   0.4787   0.0000
    5.50    8.066850   8.0668   3.4743   4.4300   4.5412   0.4787   0.0000
    5.50    8.311020   8.3110   3.5144   4.4362   4.5386   0.4787   0.0000
    5.50    8.562720   8.5626   3.5546   4.4423   4.5360   0.4787   0.0000
    5.50    8.822040   8.8220   3.5948   4.4485   4.5333   0.4787   0.0000
    5.50    9.091350   9.0912   3.6350   4.4545   4.5300   0.4787   0.0000
    5.50    9.375570   9.3756   3.6752   4.4600   4.5256   0.4787   0.0000
    5.50    9.668280   9.6683   3.7153   4.4656   4.5210   0.4787   0.0000
    5.50    9.970830   9.9707   3.7556   4.4712   4.5166   0.4787   0.0000
    5.50   10.282500  10.2824   3.7958   4.4768   4.5121   0.4787   0.0000
    5.50   10.603600  10.6036   3.8361   4.4823   4.5075   0.4787   0.0000
    5.50   10.934400  10.9342   3.8763   4.4880   4.5030   0.4787   0.0000
    5.50   11.276100  11.2760   3.9165   4.4935   4.4984   0.4787   0.0000
    5.50   11.628200  11.6279   3.9567   4.4991   4.4939   0.4787   0.0000
    5.50   11.990600  11.9905   3.9968   4.5047   4.4893   0.4787   0.0000
    5.50   12.382100  12.3817   4.0370   4.5102   4.4853   0.4787   0.0000
    5.50   12.786200  12.7858   4.0773   4.5158   4.4812   0.4787   0.0000
    5.50   13.202600  13.2021   4.1175   4.5213   4.4772   0.4787   0.0000
