# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.08000000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.09000000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.10000000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.11000000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.13000000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.15000001   0.1500  -2.4163   3.5528   5.1875   0.4787   0.0000
    5.50    0.20000000   0.2000  -2.1224   3.5791   5.1237   0.4787   0.0000
    5.50    0.25000000   0.2500  -1.9306   3.5914   5.0780   0.4787   0.0000
    5.50    0.30000001   0.3000  -1.7785   3.6012   5.0445   0.4787   0.0000
    5.50    0.34999999   0.3500  -1.6528   3.6091   5.0172   0.4787   0.0000
    5.50    0.40000001   0.4000  -1.5079   3.6149   4.9534   0.4787   0.0000
    5.50    0.44999999   0.4500  -1.3934   3.6224   4.9201   0.4787   0.0000
    5.50    0.50000000   0.5000  -1.2637   3.6316   4.8730   0.4787   0.0000
    5.50    0.55000001   0.5500  -1.1233   3.6430   4.8195   0.4787   0.0000
    5.50    0.60000002   0.6000  -0.9838   3.6557   4.7688   0.4787   0.0000
    5.50    0.69999999   0.7000  -0.6912   3.6931   4.6926   0.4787   0.0000
    5.50    0.87072182   0.8707  -0.2491   3.7581   4.6053   0.4787   0.0000
    5.50    1.04144371   1.0414   0.1228   3.8046   4.4974   0.4787   0.0000
    5.50    1.14144373   1.1414   0.3112   3.8294   4.4478   0.4787   0.0000
    5.50    1.24144363   1.2414   0.4864   3.8585   4.4254   0.4787   0.0000
    5.50    1.34144366   1.3414   0.6412   3.8878   4.4215   0.4787   0.0000
    5.50    1.44144368   1.4414   0.7798   3.9151   4.4235   0.4787   0.0000
    5.50    1.54144371   1.5414   0.9076   3.9431   4.4366   0.4787   0.0000
    5.50    1.72927821   1.7293   1.1204   3.9891   4.4579   0.4787   0.0000
    5.50    1.82927811   1.8293   1.2198   4.0092   4.4634   0.4787   0.0000
    5.50    2.00460005   2.0045   1.3483   4.0335   4.4764   0.0000   0.0000
    5.50    2.05380011   2.0538   1.3882   4.0412   4.4781   0.0000   0.0000
    5.50    2.10489988   2.1049   1.4284   4.0489   4.4791   0.0000   0.0000
    5.50    2.15730000   2.1573   1.4686   4.0565   4.4800   0.0000   0.0000
    5.50    2.21099997   2.2110   1.5088   4.0642   4.4811   0.0000   0.0000
    5.50    2.26600003   2.2660   1.5490   4.0718   4.4821   0.0000   0.0000
    5.50    2.32229996   2.3223   1.5892   4.0795   4.4830   0.0000   0.0000
    5.50    2.38010001   2.3801   1.6295   4.0871   4.4840   0.0000   0.0000
    5.50    2.43930006   2.4393   1.6697   4.0947   4.4851   0.0000   0.0000
    5.50    2.50049996   2.5005   1.7099   4.1022   4.4855   0.0000   0.0000
    5.50    2.56360006   2.5636   1.7501   4.1095   4.4855   0.0000   0.0000
    5.50    2.62859988   2.6286   1.7903   4.1168   4.4852   0.0000   0.0000
    5.50    2.69530010   2.6953   1.8305   4.1240   4.4849   0.0000   0.0000
    5.50    2.76360011   2.7636   1.8707   4.1313   4.4845   0.0000   0.0000
    5.50    2.83369994   2.8337   1.9109   4.1385   4.4841   0.0000   0.0000
    5.50    2.90560007   2.9056   1.9511   4.1458   4.4838   0.0000   0.0000
    5.50    2.97950006   2.9795   1.9913   4.1529   4.4832   0.0000   0.0000
