# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.150000   0.1500  -2.3633   3.5710   5.2075   0.4787   0.0000
    5.50    0.200000   0.2000  -2.0740   3.5953   5.1401   0.4787   0.0000
    5.50    0.250000   0.2500  -1.8832   3.6070   5.0933   0.4787   0.0000
    5.50    0.300000   0.3000  -1.7332   3.6161   5.0589   0.4787   0.0000
    5.50    0.350000   0.3500  -1.6090   3.6237   5.0319   0.4787   0.0000
    5.50    0.400000   0.4000  -1.4625   3.6305   4.9704   0.4787   0.0000
    5.50    0.450000   0.4500  -1.3408   3.6386   4.9325   0.4787   0.0000
    5.50    0.500000   0.5000  -1.2068   3.6485   4.8836   0.4787   0.0000
    5.50    0.550000   0.5500  -1.0588   3.6624   4.8327   0.4787   0.0000
    5.50    0.600000   0.6000  -0.9062   3.6797   4.7872   0.4787   0.0000
    5.50    0.700000   0.7000  -0.6012   3.7226   4.7205   0.4787   0.0000
    5.50    0.800000   0.8000  -0.3269   3.7629   4.6656   0.4787   0.0000
    5.50    0.900000   0.9000  -0.0837   3.7940   4.5980   0.4787   0.0000
    5.50    1.066096   1.0661   0.2606   3.8390   4.5073   0.4787   0.0000
    5.50    1.166096   1.1661   0.4421   3.8707   4.4915   0.4787   0.0000
    5.50    1.266096   1.2661   0.6059   3.9029   4.4921   0.4787   0.0000
    5.50    1.366096   1.3661   0.7509   3.9343   4.5058   0.4787   0.0000
    5.50    1.466096   1.4661   0.8874   3.9645   4.5209   0.4787   0.0000
    5.50    1.566096   1.5661   1.0059   3.9914   4.5386   0.4787   0.0000
    5.50    1.633048   1.6330   1.0860   4.0083   4.5441   0.4787   0.0000
    5.50    1.700000   1.7000   1.1569   4.0241   4.5542   0.4787   0.0000
    5.50    1.766952   1.7670   1.2251   4.0377   4.5572   0.4787   0.0000
    5.50    1.900000   1.9000   1.3450   4.0641   4.5743   0.4787   0.0000
    5.50    2.001700   2.0016   1.3961   4.0714   4.5795   0.4787   0.0000
    5.50    2.051150   2.0512   1.4361   4.0790   4.5806   0.4787   0.0000
    5.50    2.102700   2.1027   1.4763   4.0864   4.5807   0.4787   0.0000
    5.50    2.155470   2.1555   1.5165   4.0938   4.5808   0.4787   0.0000
    5.50    2.209620   2.2096   1.5568   4.1012   4.5808   0.4787   0.0000
    5.50    2.265100   2.2651   1.5970   4.1085   4.5809   0.4787   0.0000
    5.50    2.322010   2.3220   1.6372   4.1159   4.5810   0.4787   0.0000
    5.50    2.380320   2.3803   1.6774   4.1233   4.5811   0.4787   0.0000
    5.50    2.440130   2.4401   1.7176   4.1307   4.5811   0.4787   0.0000
    5.50    2.501750   2.5017   1.7578   4.1380   4.5809   0.4787   0.0000
    5.50    2.565860   2.5659   1.7979   4.1455   4.5819   0.4787   0.0000
    5.50    2.632560   2.6326   1.8382   4.1532   4.5837   0.4787   0.0000
    5.50    2.700830   2.7008   1.8784   4.1610   4.5856   0.4787   0.0000
    5.50    2.770900   2.7709   1.9186   4.1687   4.5874   0.4787   0.0000
    5.50    2.842870   2.8429   1.9588   4.1764   4.5893   0.4787   0.0000
    5.50    2.916640   2.9166   1.9990   4.1841   4.5911   0.4787   0.0000
    5.50    2.992880   2.9929   2.0392   4.1917   4.5923   0.4787   0.0000
    5.50    3.072130   3.0721   2.0794   4.1986   4.5910   0.4787   0.0000
    5.50    3.154230   3.1542   2.1196   4.2050   4.5880   0.4787   0.0000
    5.50    3.238570   3.2386   2.1598   4.2114   4.5850   0.4787   0.0000
    5.50    3.325000   3.3250   2.1999   4.2178   4.5819   0.4787   0.0000
    5.50    3.413770   3.4138   2.2401   4.2243   4.5788   0.4787   0.0000
    5.50    3.504940   3.5049   2.2803   4.2306   4.5757   0.4787   0.0000
    5.50    3.598570   3.5986   2.3204   4.2371   4.5727   0.4787   0.0000
    5.50    3.694680   3.6947   2.3606   4.2435   4.5696   0.4787   0.0000
    5.50    3.793440   3.7934   2.4008   4.2499   4.5666   0.4787   0.0000
    5.50    3.894650   3.8946   2.4409   4.2563   4.5635   0.4787   0.0000
    5.50    3.999560   3.9996   2.4811   4.2627   4.5606   0.4787   0.0000
    5.50    4.110100   4.1101   2.5213   4.2691   4.5574   0.4787   0.0000
    5.50    4.224300   4.2243   2.5615   4.2753   4.5540   0.4787   0.0000
    5.50    4.341710   4.3417   2.6016   4.2815   4.5506   0.4787   0.0000
    5.50    4.462510   4.4625   2.6419   4.2877   4.5473   0.4787   0.0000
    5.50    4.586610   4.5867   2.6821   4.2940   4.5439   0.4787   0.0000
    5.50    4.714050   4.7140   2.7222   4.3002   4.5405   0.4787   0.0000
    5.50    4.845120   4.8451   2.7624   4.3064   4.5372   0.4787   0.0000
    5.50    4.980430   4.9804   2.8026   4.3126   4.5338   0.4787   0.0000
    5.50    5.123900   5.1239   2.8428   4.3188   4.5307   0.4787   0.0000
    5.50    5.273690   5.2737   2.8830   4.3250   4.5279   0.4787   0.0000
    5.50    5.427850   5.4278   2.9232   4.3313   4.5251   0.4787   0.0000
    5.50    5.586410   5.5864   2.9634   4.3375   4.5223   0.4787   0.0000
    5.50    5.749490   5.7495   3.0036   4.3437   4.5195   0.4787   0.0000
    5.50    5.917550   5.9176   3.0438   4.3499   4.5166   0.4787   0.0000
    5.50    6.090530   6.0905   3.0841   4.3561   4.5138   0.4787   0.0000
    5.50    6.268410   6.2684   3.1243   4.3623   4.5110   0.4787   0.0000
    5.50    6.451630   6.4516   3.1645   4.3686   4.5082   0.4787   0.0000
    5.50    6.640080   6.6401   3.2046   4.3748   4.5054   0.4787   0.0000
    5.50    6.834030   6.8340   3.2448   4.3811   4.5026   0.4787   0.0000
    5.50    7.034680   7.0347   3.2851   4.3872   4.4996   0.4787   0.0000
    5.50    7.245920   7.2459   3.3253   4.3933   4.4965   0.4787   0.0000
    5.50    7.463230   7.4632   3.3655   4.3993   4.4934   0.4787   0.0000
    5.50    7.686140   7.6861   3.4056   4.4054   4.4901   0.4787   0.0000
    5.50    7.915880   7.9159   3.4459   4.4114   4.4869   0.4787   0.0000
    5.50    8.152320   8.1523   3.4860   4.4174   4.4837   0.4787   0.0000
    5.50    8.395960   8.3960   3.5262   4.4234   4.4804   0.4787   0.0000
    5.50    8.646970   8.6470   3.5664   4.4295   4.4771   0.4787   0.0000
    5.50    8.905400   8.9053   3.6066   4.4356   4.4738   0.4787   0.0000
    5.50    9.178660   9.1786   3.6468   4.4414   4.4703   0.4787   0.0000
    5.50    9.464560   9.4645   3.6870   4.4472   4.4666   0.4787   0.0000
    5.50    9.759180   9.7591   3.7272   4.4530   4.4629   0.4787   0.0000
    5.50   10.063200  10.0630   3.7674   4.4587   4.4591   0.4787   0.0000
    5.50   10.376400  10.3763   3.8076   4.4646   4.4553   0.4787   0.0000
    5.50   10.699100  10.6990   3.8478   4.4703   4.4516   0.4787   0.0000
    5.50   11.031900  11.0317   3.8880   4.4762   4.4478   0.4787   0.0000
    5.50   11.375300  11.3751   3.9282   4.4819   4.4441   0.4787   0.0000
    5.50   11.729200  11.7289   3.9684   4.4877   4.4403   0.4787   0.0000
    5.50   12.099100  12.0987   4.0086   4.4934   4.4366   0.4787   0.0000
    5.50   12.494100  12.4937   4.0489   4.4992   4.4331   0.4787   0.0000
    5.50   12.902000  12.9014   4.0890   4.5049   4.4297   0.4787   0.0000
    5.50   13.323100  13.3225   4.1292   4.5106   4.4263   0.4787   0.0000
