#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.50    1.4358903170  1.4359   0.7540   3.9023   4.3963   0.4787   0.0000
    7.50    1.4782381058  1.4782   0.8096   3.9139   4.3999   0.4787   0.0000
    7.50    1.7608809471  1.7609   1.1344   3.9837   4.4301   0.4787   0.0000
    7.50    1.8608808517  1.8609   1.2325   4.0034   4.4347   0.4787   0.0000
    7.50    1.9608808756  1.9609   1.3217   4.0202   4.4355   0.4787   0.0000
    7.50    2.2000000477  2.2000   1.5143   4.0555   4.4342   0.4787   0.0000
    7.50    2.5000000000  2.5000   1.7232   4.0917   4.4256   0.4787   0.0000
    7.50    3.0000000000  3.0000   2.0149   4.1382   4.3990   0.4787   0.0000
    7.50    3.4797420502  3.4797   2.2481   4.1731   4.3698   0.4787   0.0000
    7.50    3.5000000000  3.5000   2.2573   4.1744   4.3685   0.4787   0.0000
    7.50    3.5166087151  3.5166   2.2647   4.1755   4.3674   0.4787   0.0000
    7.50    4.0000000000  4.0000   2.4689   4.2060   4.3411   0.4787   0.0000
    7.50    4.5000000000  4.5000   2.6534   4.2334   4.3173   0.4787   0.0000
    7.50    4.6738791466  4.6739   2.7147   4.2420   4.3068   0.4787   0.0000
    7.50    5.0000000000  5.0000   2.8268   4.2571   4.2845   0.4787   0.0000
    7.50    5.5267229080  5.5267   2.9959   4.2786   4.2451   0.4787   0.0000
    7.50    6.0000000000  6.0000   3.1417   4.2956   4.2031   0.4787   0.0000
    7.50    6.1946287155  6.1946   3.1985   4.3020   4.1856   0.4787   0.0000
    7.50    6.7242898941  6.7243   3.3520   4.3171   4.1279   0.4787   0.0000
    7.50    7.0000000000  7.0000   3.4317   4.3234   4.0909   0.4787   0.0000
    7.50    7.1684441566  7.1684   3.4786   4.3265   4.0668   0.4787   0.0000
    7.50    7.5543913841  7.5544   3.5869   4.3316   4.0016   0.4787   0.0000
    7.50    7.8789062500  7.8789   3.6804   4.3327   3.9308   0.4787   0.0000
    7.50    8.1585865021  8.1586   3.7622   4.3316   3.8596   0.4787   0.0000
    7.50    8.3985691071  8.3986   3.8361   4.3264   3.7775   0.4787   0.0000
    7.50    8.6054611206  8.6055   3.9012   4.3197   3.6965   0.4787   0.0000
    7.50    8.7811088562  8.7811   3.9603   4.3090   3.6034   0.4787   0.0000
    7.50    8.9288768768  8.9289   4.0111   4.2989   3.5195   0.4787   0.0000
    7.50    8.9935512543  8.9936   4.0351   4.2934   3.4763   0.4787   0.0000
    7.50    9.0000000000  9.0000   4.0375   4.2928   3.4719   0.4787   0.0000
    7.50    9.0435876846  9.0436   4.0523   4.2893   3.4452   0.4787   0.0000
    7.50    9.1044301987  9.1044   4.0750   4.2869   3.4158   0.4787   0.0000
    7.50    9.1448955536  9.1449   4.0946   4.2943   3.4278   0.4787   0.0000
    7.50    9.1653423309  9.1653   4.1218   4.3204   3.5057   0.4787   0.0000
    7.50    9.1681184769  9.1681   4.1564   4.3406   3.5521   0.4787   0.0000
    7.50    9.1682453156  9.1682   4.1566   4.3410   3.5538   0.4787   0.0000
    7.50    9.1692256927  9.1692   4.1208   4.3243   3.5228   0.4787   0.0000
    7.50    9.1696825027  9.1697   4.1118   4.3092   3.4714   0.4787   0.0000
    7.50    9.1700754166  9.1701   4.1166   4.2941   3.4063   0.4787   0.0000
    7.50    9.1705112457  9.1705   4.1272   4.2765   3.3253   0.4787   0.0000
    7.50    9.1709747314  9.1710   4.1398   4.2571   3.2350   0.4787   0.0000
    7.50    9.1712980270  9.1713   4.1476   4.2429   3.1703   0.4787   0.0000
    7.50    9.1716499329  9.1716   4.1550   4.2269   3.0993   0.4787   0.0000
    7.50    9.1720008850  9.1720   4.1612   4.2100   3.0253   0.4787   0.0000
    7.50    9.1723661423  9.1724   4.1663   4.1911   2.9447   0.4787   0.0000
    7.50    9.1727313995  9.1727   4.1701   4.1712   2.8610   0.4787   0.0000
    7.50    9.1731243134  9.1731   4.1729   4.1480   2.7655   0.4787   0.0000
    7.50    9.1734056473  9.1734   4.1741   4.1296   2.6907   0.4787   0.0000
    7.50    9.1736297607  9.1736   4.1745   4.1144   2.6295   0.4787   0.0000
    7.50    9.1737003326  9.1737   4.1746   4.1098   2.6112   0.4787   0.0000
    7.50    9.1739501953  9.1740   4.1742   4.0908   2.5355   0.4787   0.0000
    7.50    9.1742010117  9.1742   4.1731   4.0711   2.4578   0.4787   0.0000
    7.50    9.1744174957  9.1744   4.1716   4.0517   2.3818   0.4787   0.0000
    7.50    9.1746015549  9.1746   4.1698   4.0350   2.3167   0.4787   0.0000
    7.50    9.1747684479  9.1748   4.1677   4.0182   2.2516   0.4787   0.0000
    7.50    9.1749353409  9.1749   4.1650   3.9997   2.1805   0.4787   0.0000
    7.50    9.1751022339  9.1751   4.1618   3.9804   2.1063   0.4787   0.0000
    7.50    9.1752691269  9.1753   4.1579   3.9591   2.0253   0.4787   0.0000
    7.50    9.1753692627  9.1754   4.1549   3.9443   1.9691   0.4787   0.0000
    7.50    9.1754856110  9.1755   4.1514   3.9276   1.9055   0.4787   0.0000
    7.50    9.1756029129  9.1756   4.1476   3.9104   1.8405   0.4787   0.0000
    7.50    9.1757030487  9.1757   4.1434   3.8937   1.7778   0.4787   0.0000
    7.50    9.1758193970  9.1758   4.1382   3.8739   1.7042   0.4787   0.0000
    7.50    9.1759366989  9.1759   4.1317   3.8519   1.6226   0.4787   0.0000
    7.50    9.1760368347  9.1760   4.1248   3.8303   1.5428   0.4787   0.0000
    7.50    9.1761531830  9.1762   4.1153   3.8041   1.4477   0.4787   0.0000
    7.50    9.1762695312  9.1763   4.1028   3.7755   1.3457   0.4787   0.0000
    7.50    9.1763696671  9.1764   4.0875   3.7470   1.2472   0.4787   0.0000
    7.50    9.1764202118  9.1764   4.0780   3.7317   1.1956   0.4787   0.0000
    7.50    9.1765365601  9.1765   4.0505   3.6999   1.0960   0.4787   0.0000
    7.50    9.1766872406  9.1767   4.0035   3.6726   1.0337   0.4787   0.0000
    7.50    9.1768541336  9.1769   3.9765   3.6569   0.9979   0.4787   0.0000
    7.50    9.1770429611  9.1770   4.0485   3.6371   0.8467   0.4787   0.0000
    7.50    9.1771459579  9.1771   4.1273   3.6274   0.7288   0.4787   0.0000
    7.50    9.1772489548  9.1772   4.2066   3.6215   0.6262   0.4787   0.0000
    7.50    9.1774892807  9.1775   4.2817   3.6169   0.5327   0.4787   0.0000
    7.50    9.1784687042  9.1785   4.3509   3.6118   0.4430   0.4787   0.0000
    7.50    9.1832075119  9.1832   4.4207   3.6065   0.3521   0.4787   0.0000
    7.50    9.2218465805  9.2218   4.3535   3.6137   0.4501   0.4787   0.0000
    7.50    9.2623615265  9.2624   4.2806   3.6212   0.5548   0.4787   0.0000
    7.50    9.3156747818  9.3157   4.2312   3.6308   0.6452   0.4787   0.0000
    7.50    9.3376960754  9.3377   4.2254   3.6357   0.6717   0.4787   0.0000
    7.50    9.3680267334  9.3680   4.2993   3.7626   1.1067   0.4787   0.0000
    7.50    9.3758516312  9.3759   4.3152   3.8195   1.3189   0.4787   0.0000
    7.50    9.3778982162  9.3779   4.3232   3.8386   1.3872   0.4787   0.0000
    7.50    9.3789319992  9.3789   4.3251   3.8514   1.4365   0.4787   0.0000
    7.50    9.3800220490  9.3800   4.3262   3.8626   1.4804   0.4787   0.0000
    7.50    9.3810729980  9.3811   4.3270   3.8715   1.5154   0.4787   0.0000
    7.50    9.3831768036  9.3832   4.3282   3.8847   1.5671   0.4787   0.0000
    7.50    9.3863325119  9.3863   4.3302   3.8977   1.6172   0.4787   0.0000
    7.50    9.3924694061  9.3925   4.3341   3.9155   1.6847   0.4787   0.0000
    7.50    9.4023313522  9.4023   4.3399   3.9371   1.7657   0.4787   0.0000
    7.50    9.4171924591  9.4172   4.3471   3.9591   1.8471   0.4787   0.0000
    7.50    9.4332666397  9.4333   4.3532   3.9695   1.8835   0.4787   0.0000
    7.50    9.4565658569  9.4566   4.3579   3.9484   1.7955   0.4787   0.0000
    7.50    9.4657430649  9.4657   4.3581   3.9261   1.7066   0.4787   0.0000
    7.50    9.4722948074  9.4723   4.3568   3.9016   1.6101   0.4787   0.0000
    7.50    9.4765825272  9.4766   4.3554   3.8806   1.5275   0.4787   0.0000
    7.50    9.4805727005  9.4806   4.3528   3.8556   1.4303   0.4787   0.0000
    7.50    9.4829883575  9.4830   4.3507   3.8365   1.3564   0.4787   0.0000
    7.50    9.4852914810  9.4853   4.3474   3.8139   1.2691   0.4787   0.0000
    7.50    9.4874830246  9.4875   4.3428   3.7869   1.1659   0.4787   0.0000
    7.50    9.4895038605  9.4895   4.3352   3.7525   1.0361   0.4787   0.0000
    7.50    9.4905719757  9.4906   4.3272   3.7289   0.9497   0.4787   0.0000
    7.50    9.4924240112  9.4924   4.2965   3.6829   0.7967   0.4787   0.0000
    7.50    9.4941806793  9.4942   4.2478   3.6418   0.6809   0.4787   0.0000
    7.50    9.5014333725  9.5014   4.3299   3.6221   0.5201   0.4787   0.0000
    7.50    9.5050067902  9.5050   4.4264   3.6111   0.3799   0.4787   0.0000
    7.50    9.5056657791  9.5057   4.4579   3.6082   0.3368   0.4787   0.0000
    7.50    9.5057992935  9.5058   4.4626   3.6078   0.3306   0.4787   0.0000
    7.50    9.5069265366  9.5069   4.4712   3.6070   0.3188   0.4787   0.0000
    7.50    9.5082759857  9.5083   4.5134   3.6028   0.2598   0.4787   0.0000
    7.50    9.5093336105  9.5093   4.5500   3.5992   0.2090   0.4787   0.0000
    7.50    9.5107259750  9.5107   4.5904   3.5954   0.1535   0.4787   0.0000
    7.50    9.5122623444  9.5123   4.6302   3.5913   0.0974   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.55    0.1500000060  0.1500  -2.4324   3.5472   5.1812   0.4787   0.0000
    7.55    0.2000000030  0.2000  -2.1460   3.5713   5.1161   0.4787   0.0000
    7.55    0.2500000000  0.2500  -1.9556   3.5833   5.0705   0.4787   0.0000
    7.55    0.3000000119  0.3000  -1.8044   3.5928   5.0367   0.4787   0.0000
    7.55    0.3499999940  0.3500  -1.6785   3.6006   5.0092   0.4787   0.0000
    7.55    0.4000000060  0.4000  -1.5332   3.6070   4.9472   0.4787   0.0000
    7.55    0.4499999881  0.4500  -1.4163   3.6151   4.9139   0.4787   0.0000
    7.55    0.5000000000  0.5000  -1.2860   3.6250   4.8689   0.4787   0.0000
    7.55    0.5500000119  0.5500  -1.1464   3.6368   4.8178   0.4787   0.0000
    7.55    0.6000000238  0.6000  -1.0102   3.6491   4.7689   0.4787   0.0000
    7.55    0.6999999881  0.7000  -0.7225   3.6846   4.6899   0.4787   0.0000
    7.55    0.7295614481  0.7296  -0.6383   3.6973   4.6744   0.4787   0.0000
    7.55    0.8391190767  0.8391  -0.3533   3.7402   4.6219   0.4787   0.0000
    7.55    0.9782381654  0.9782  -0.0368   3.7822   4.5401   0.4787   0.0000
    7.55    1.0782381296  1.0782   0.1649   3.8073   4.4811   0.4787   0.0000
    7.55    1.1782381535  1.1782   0.3575   3.8342   4.4345   0.4787   0.0000
    7.55    1.2267125845  1.2267   0.4404   3.8471   4.4206   0.4787   0.0000
    7.55    1.2782381773  1.2782   0.5247   3.8602   4.4067   0.4787   0.0000
    7.55    1.3263400793  1.3263   0.5986   3.8727   4.3989   0.4787   0.0000
    7.55    1.3782380819  1.3782   0.6754   3.8857   4.3908   0.4787   0.0000
    7.55    1.4113030434  1.4113   0.7211   3.8953   4.3937   0.4787   0.0000
    7.55    1.4782381058  1.4782   0.8101   3.9140   4.3995   0.4787   0.0000
    7.55    1.7608809471  1.7609   1.1351   3.9836   4.4291   0.4787   0.0000
    7.55    1.8608808517  1.8609   1.2331   4.0032   4.4334   0.4787   0.0000
    7.55    1.9608808756  1.9609   1.3224   4.0200   4.4340   0.4787   0.0000
    7.55    2.2000000477  2.2000   1.5152   4.0551   4.4317   0.4787   0.0000
    7.55    2.5000000000  2.5000   1.7244   4.0911   4.4218   0.4787   0.0000
    7.55    3.0000000000  3.0000   2.0168   4.1371   4.3928   0.4787   0.0000
    7.55    3.3087298870  3.3087   2.1710   4.1600   4.3727   0.4787   0.0000
    7.55    3.5000000000  3.5000   2.2613   4.1736   4.3611   0.4787   0.0000
    7.55    4.0000000000  4.0000   2.4745   4.2050   4.3316   0.4787   0.0000
    7.55    4.4077444077  4.4077   2.6277   4.2275   4.3105   0.4787   0.0000
    7.55    4.5000000000  4.5000   2.6612   4.2323   4.3051   0.4787   0.0000
    7.55    5.0000000000  5.0000   2.8378   4.2557   4.2680   0.4787   0.0000
    7.55    5.2255139351  5.2255   2.9128   4.2651   4.2499   0.4787   0.0000
    7.55    5.8303842545  5.8304   3.1079   4.2876   4.1923   0.4787   0.0000
    7.55    6.0000000000  6.0000   3.1616   4.2931   4.1729   0.4787   0.0000
    7.55    6.3442726135  6.3443   3.2663   4.3032   4.1328   0.4787   0.0000
    7.55    6.7554154396  6.7554   3.3912   4.3129   4.0740   0.4787   0.0000
    7.55    7.0000000000  7.0000   3.4664   4.3170   4.0306   0.4787   0.0000
    7.55    7.1046686172  7.1047   3.4974   4.3183   4.0115   0.4787   0.0000
    7.55    7.4098649025  7.4099   3.5902   4.3198   3.9428   0.4787   0.0000
    7.55    7.6728954315  7.6729   3.6717   4.3186   3.8716   0.4787   0.0000
    7.55    7.8985915184  7.8986   3.7448   4.3138   3.7920   0.4787   0.0000
    7.55    8.0931673050  8.0932   3.8096   4.3072   3.7114   0.4787   0.0000
    7.55    8.2583580017  8.2584   3.8681   4.2970   3.6210   0.4787   0.0000
    7.55    8.3973293304  8.3973   3.9186   4.2869   3.5371   0.4787   0.0000
    7.55    8.4581537247  8.4582   3.9424   4.2814   3.4945   0.4787   0.0000
    7.55    8.5139970779  8.5140   3.9649   4.2769   3.4569   0.4787   0.0000
    7.55    8.5534811020  8.5535   3.9821   4.2753   3.4352   0.4787   0.0000
    7.55    8.5735254288  8.5735   3.9931   4.2790   3.4401   0.4787   0.0000
    7.55    8.5912933350  8.5913   4.0054   4.2858   3.4558   0.4787   0.0000
    7.55    8.6034908295  8.6035   4.0236   4.3031   3.5076   0.4787   0.0000
    7.55    8.6070423126  8.6070   4.0354   4.3122   3.5324   0.4787   0.0000
    7.55    8.6091423035  8.6091   4.0641   4.3293   3.5719   0.4787   0.0000
    7.55    8.6101617813  8.6102   4.0265   4.3030   3.5047   0.4787   0.0000
    7.55    8.6105394363  8.6105   4.0254   4.2887   3.4484   0.4787   0.0000
    7.55    8.6108360291  8.6108   4.0297   4.2762   3.3941   0.4787   0.0000
    7.55    8.6111907959  8.6112   4.0388   4.2606   3.3227   0.4787   0.0000
    7.55    8.6114969254  8.6115   4.0483   4.2468   3.2581   0.4787   0.0000
    7.55    8.6118364334  8.6118   4.0580   4.2311   3.1853   0.4787   0.0000
    7.55    8.6122093201  8.6122   4.0669   4.2131   3.1046   0.4787   0.0000
    7.55    8.6126060486  8.6126   4.0742   4.1927   3.0158   0.4787   0.0000
    7.55    8.6128873825  8.6129   4.0783   4.1774   2.9507   0.4787   0.0000
    7.55    8.6131744385  8.6132   4.0815   4.1612   2.8824   0.4787   0.0000
    7.55    8.6134710312  8.6135   4.0838   4.1433   2.8084   0.4787   0.0000
    7.55    8.6137762070  8.6138   4.0854   4.1231   2.7263   0.4787   0.0000
    7.55    8.6140813828  8.6141   4.0861   4.1021   2.6415   0.4787   0.0000
    7.55    8.6144781113  8.6145   4.0849   4.0705   2.5165   0.4787   0.0000
    7.55    8.6146755219  8.6147   4.0836   4.0531   2.4481   0.4787   0.0000
    7.55    8.6148738861  8.6149   4.0818   4.0346   2.3759   0.4787   0.0000
    7.55    8.6150712967  8.6151   4.0793   4.0146   2.2982   0.4787   0.0000
    7.55    8.6152696609  8.6153   4.0758   3.9920   2.2116   0.4787   0.0000
    7.55    8.6154737473  8.6155   4.0713   3.9669   2.1155   0.4787   0.0000
    7.55    8.6155996323  8.6156   4.0679   3.9497   2.0502   0.4787   0.0000
    7.55    8.6157255173  8.6157   4.0638   3.9309   1.9791   0.4787   0.0000
    7.55    8.6158752441  8.6159   4.0586   3.9083   1.8939   0.4787   0.0000
    7.55    8.6160011292  8.6160   4.0530   3.8868   1.8134   0.4787   0.0000
    7.55    8.6161270142  8.6161   4.0465   3.8641   1.7293   0.4787   0.0000
    7.55    8.6162052155  8.6162   4.0419   3.8486   1.6720   0.4787   0.0000
    7.55    8.6162834167  8.6163   4.0362   3.8312   1.6081   0.4787   0.0000
    7.55    8.6163549423  8.6164   4.0301   3.8147   1.5481   0.4787   0.0000
    7.55    8.6164331436  8.6164   4.0229   3.7963   1.4818   0.4787   0.0000
    7.55    8.6165046692  8.6165   4.0148   3.7780   1.4165   0.4787   0.0000
    7.55    8.6165828705  8.6166   4.0035   3.7559   1.3394   0.4787   0.0000
    7.55    8.6166543961  8.6167   3.9908   3.7341   1.2648   0.4787   0.0000
    7.55    8.6167259216  8.6167   3.9744   3.7141   1.2014   0.4787   0.0000
    7.55    8.6168346405  8.6168   3.9440   3.6905   1.1373   0.4787   0.0000
    7.55    8.6169719696  8.6170   3.9076   3.6706   1.0942   0.4787   0.0000
    7.55    8.6170740128  8.6171   3.8904   3.6608   1.0723   0.4787   0.0000
    7.55    8.6172513962  8.6173   3.9579   3.6417   0.9283   0.4787   0.0000
    7.55    8.6173591614  8.6174   4.0405   3.6317   0.8056   0.4787   0.0000
    7.55    8.6174802780  8.6175   4.1172   3.6256   0.7044   0.4787   0.0000
    7.55    8.6177978516  8.6178   4.1933   3.6199   0.6056   0.4787   0.0000
    7.55    8.6186103821  8.6186   4.2544   3.6151   0.5255   0.4787   0.0000
    7.55    8.6196002960  8.6196   4.2789   3.6132   0.4935   0.4787   0.0000
    7.55    8.6228399277  8.6228   4.3343   3.6090   0.4214   0.4787   0.0000
    7.55    8.6632833481  8.6633   4.2552   3.6174   0.5360   0.4787   0.0000
    7.55    8.6930465698  8.6930   4.1931   3.6237   0.6247   0.4787   0.0000
    7.55    8.7252597809  8.7253   4.1563   3.6303   0.6898   0.4787   0.0000
    7.55    8.7591428757  8.7591   4.1358   3.6382   0.7437   0.4787   0.0000
    7.55    8.7703742981  8.7704   4.1652   3.6763   0.8671   0.4787   0.0000
    7.55    8.7720060349  8.7720   4.1704   3.6823   0.8861   0.4787   0.0000
    7.55    8.7729568481  8.7730   4.1734   3.6863   0.8987   0.4787   0.0000
    7.55    8.7738075256  8.7738   4.1759   3.6903   0.9127   0.4787   0.0000
    7.55    8.7746591568  8.7747   4.1781   3.6942   0.9261   0.4787   0.0000
    7.55    8.7755928040  8.7756   4.1810   3.6983   0.9396   0.4787   0.0000
    7.55    8.7771663666  8.7772   4.1861   3.7048   0.9605   0.4787   0.0000
    7.55    8.7793397903  8.7793   4.1930   3.7139   0.9902   0.4787   0.0000
    7.55    8.7814798355  8.7815   4.1992   3.7248   1.0277   0.4787   0.0000
    7.55    8.7835836411  8.7836   4.2046   3.7344   1.0606   0.4787   0.0000
    7.55    8.7862634659  8.7863   4.2115   3.7464   1.1019   0.4787   0.0000
    7.55    8.7893638611  8.7894   4.2195   3.7701   1.1890   0.4787   0.0000
    7.55    8.7924118042  8.7924   4.2273   3.7934   1.2745   0.4787   0.0000
    7.55    8.7960023880  8.7960   4.2397   3.8350   1.4287   0.4787   0.0000
    7.55    8.7997646332  8.7998   4.2430   3.8667   1.5521   0.4787   0.0000
    7.55    8.8041114807  8.8041   4.2465   3.8844   1.6199   0.4787   0.0000
    7.55    8.8091373444  8.8091   4.2505   3.8998   1.6774   0.4787   0.0000
    7.55    8.8146600723  8.8147   4.2546   3.9136   1.7288   0.4787   0.0000
    7.55    8.8216152191  8.8216   4.2591   3.9266   1.7768   0.4787   0.0000
    7.55    8.8311805725  8.8312   4.2647   3.9405   1.8273   0.4787   0.0000
    7.55    8.8429565430  8.8430   4.2703   3.9480   1.8524   0.4787   0.0000
    7.55    8.8637876511  8.8638   4.2747   3.9184   1.7307   0.4787   0.0000
    7.55    8.8719882965  8.8720   4.2737   3.8871   1.6069   0.4787   0.0000
    7.55    8.8769378662  8.8769   4.2715   3.8584   1.4942   0.4787   0.0000
    7.55    8.8805131912  8.8805   4.2680   3.8291   1.3808   0.4787   0.0000
    7.55    8.8835544586  8.8836   4.2629   3.7942   1.2464   0.4787   0.0000
    7.55    8.8855075836  8.8855   4.2573   3.7639   1.1312   0.4787   0.0000
    7.55    8.8870735168  8.8871   4.2487   3.7294   1.0016   0.4787   0.0000
    7.55    8.8883838654  8.8884   4.2274   3.6918   0.8728   0.4787   0.0000
    7.55    8.8888339996  8.8888   4.2162   3.6791   0.8329   0.4787   0.0000
    7.55    8.8894224167  8.8894   4.2019   3.6638   0.7861   0.4787   0.0000
    7.55    8.8897743225  8.8898   4.1934   3.6580   0.7716   0.4787   0.0000
    7.55    8.8900928497  8.8901   4.1858   3.6528   0.7582   0.4787   0.0000
    7.55    8.8902730942  8.8903   4.1816   3.6497   0.7502   0.4787   0.0000
    7.55    8.8904371262  8.8904   4.1776   3.6469   0.7429   0.4787   0.0000
    7.55    8.8905677795  8.8906   4.1744   3.6446   0.7369   0.4787   0.0000
    7.55    8.8906412125  8.8906   4.1726   3.6433   0.7335   0.4787   0.0000
    7.55    8.8908777237  8.8909   4.1747   3.6423   0.7276   0.4787   0.0000
    7.55    8.8911428452  8.8911   4.1768   3.6414   0.7216   0.4787   0.0000
    7.55    8.8914766312  8.8915   4.1796   3.6402   0.7142   0.4787   0.0000
    7.55    8.8919095993  8.8919   4.1846   3.6387   0.7032   0.4787   0.0000
    7.55    8.8922023773  8.8922   4.1888   3.6377   0.6952   0.4787   0.0000
    7.55    8.8936662674  8.8937   4.2054   3.6336   0.6619   0.4787   0.0000
    7.55    8.8946571350  8.8947   4.2182   3.6306   0.6375   0.4787   0.0000
    7.55    8.8956060410  8.8956   4.2302   3.6279   0.6145   0.4787   0.0000
    7.55    8.8970298767  8.8970   4.2471   3.6238   0.5814   0.4787   0.0000
    7.55    8.8990116119  8.8990   4.3107   3.6164   0.4884   0.4787   0.0000
    7.55    8.9013996124  8.9014   4.3921   3.6081   0.3737   0.4787   0.0000
    7.55    8.9039297104  8.9039   4.4725   3.6002   0.2619   0.4787   0.0000
    7.55    8.9064188004  8.9064   4.5544   3.5923   0.1486   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.60    0.1500000060  0.1500  -2.4324   3.5472   5.1812   0.4787   0.0000
    7.60    0.2000000030  0.2000  -2.1460   3.5713   5.1161   0.4787   0.0000
    7.60    0.2500000000  0.2500  -1.9555   3.5833   5.0705   0.4787   0.0000
    7.60    0.3000000119  0.3000  -1.8043   3.5928   5.0367   0.4787   0.0000
    7.60    0.3499999940  0.3500  -1.6785   3.6006   5.0091   0.4787   0.0000
    7.60    0.4000000060  0.4000  -1.5332   3.6070   4.9472   0.4787   0.0000
    7.60    0.4499999881  0.4500  -1.4163   3.6151   4.9139   0.4787   0.0000
    7.60    0.5000000000  0.5000  -1.2860   3.6250   4.8689   0.4787   0.0000
    7.60    0.5500000119  0.5500  -1.1463   3.6368   4.8178   0.4787   0.0000
    7.60    0.6000000238  0.6000  -1.0101   3.6492   4.7689   0.4787   0.0000
    7.60    0.6904313564  0.6904  -0.7481   3.6814   4.6969   0.4787   0.0000
    7.60    0.6999999881  0.7000  -0.7224   3.6846   4.6898   0.4787   0.0000
    7.60    0.7089330554  0.7089  -0.6966   3.6885   4.6851   0.4787   0.0000
    7.60    0.8391190767  0.8391  -0.3531   3.7402   4.6218   0.4787   0.0000
    7.60    0.9782381654  0.9782  -0.0366   3.7822   4.5399   0.4787   0.0000
    7.60    1.0782381296  1.0782   0.1652   3.8074   4.4809   0.4787   0.0000
    7.60    1.1782381535  1.1782   0.3579   3.8342   4.4341   0.4787   0.0000
    7.60    1.2046679258  1.2047   0.4035   3.8413   4.4264   0.4787   0.0000
    7.60    1.2782381773  1.2782   0.5251   3.8602   4.4064   0.4787   0.0000
    7.60    1.3040527105  1.3040   0.5651   3.8670   4.4021   0.4787   0.0000
    7.60    1.3782380819  1.3782   0.6758   3.8857   4.3904   0.4787   0.0000
    7.60    1.3871366978  1.3871   0.6882   3.8883   4.3912   0.4787   0.0000
    7.60    1.4782381058  1.4782   0.8106   3.9140   4.3990   0.4787   0.0000
    7.60    1.7608809471  1.7609   1.1359   3.9835   4.4280   0.4787   0.0000
    7.60    1.8608808517  1.8609   1.2339   4.0030   4.4320   0.4787   0.0000
    7.60    1.9608808756  1.9609   1.3233   4.0197   4.4322   0.4787   0.0000
    7.60    2.2000000477  2.2000   1.5163   4.0547   4.4288   0.4787   0.0000
    7.60    2.5000000000  2.5000   1.7259   4.0904   4.4175   0.4787   0.0000
    7.60    3.0000000000  3.0000   2.0189   4.1359   4.3859   0.4787   0.0000
    7.60    3.1461219788  3.1461   2.0939   4.1470   4.3757   0.4787   0.0000
    7.60    3.5000000000  3.5000   2.2659   4.1727   4.3531   0.4787   0.0000
    7.60    4.0000000000  4.0000   2.4809   4.2040   4.3210   0.4787   0.0000
    7.60    4.1766796112  4.1767   2.5494   4.2139   4.3111   0.4787   0.0000
    7.60    4.5000000000  4.5000   2.6709   4.2310   4.2904   0.4787   0.0000
    7.60    4.9190883636  4.9191   2.8221   4.2506   4.2563   0.4787   0.0000
    7.60    5.0000000000  5.0000   2.8505   4.2541   4.2488   0.4787   0.0000
    7.60    5.5126261711  5.5126   3.0243   4.2740   4.1970   0.4787   0.0000
    7.60    5.9697709084  5.9698   3.1753   4.2888   4.1400   0.4787   0.0000
    7.60    6.0000000000  6.0000   3.1852   4.2897   4.1357   0.4787   0.0000
    7.60    6.3736395836  6.3736   3.3049   4.2989   4.0791   0.4787   0.0000
    7.60    6.6966652870  6.6967   3.4094   4.3045   4.0183   0.4787   0.0000
    7.60    6.9702506065  6.9703   3.5001   4.3068   3.9544   0.4787   0.0000
    7.60    7.0000000000  7.0000   3.5102   4.3068   3.9459   0.4787   0.0000
    7.60    7.2161188126  7.2161   3.5812   4.3056   3.8835   0.4787   0.0000
    7.60    7.4283785820  7.4284   3.6536   4.3013   3.8065   0.4787   0.0000
    7.60    7.6113705635  7.6114   3.7181   4.2947   3.7262   0.4787   0.0000
    7.60    7.7667284012  7.7667   3.7759   4.2851   3.6386   0.4787   0.0000
    7.60    7.8974261284  7.8974   3.8262   4.2748   3.5546   0.4787   0.0000
    7.60    7.9546294212  7.9546   3.8498   4.2695   3.5128   0.4787   0.0000
    7.60    8.0071487427  8.0071   3.8722   4.2651   3.4757   0.4787   0.0000
    7.60    8.0442810059  8.0443   3.8893   4.2636   3.4545   0.4787   0.0000
    7.60    8.0635881424  8.0636   3.9003   4.2668   3.4574   0.4787   0.0000
    7.60    8.0807018280  8.0807   3.9125   4.2734   3.4726   0.4787   0.0000
    7.60    8.0924482346  8.0924   3.9300   4.2900   3.5222   0.4787   0.0000
    7.60    8.0958681107  8.0959   3.9430   4.3003   3.5507   0.4787   0.0000
    7.60    8.0978908539  8.0979   3.9715   4.3173   3.5899   0.4787   0.0000
    7.60    8.0985918045  8.0986   3.9448   4.2988   3.5427   0.4787   0.0000
    7.60    8.0990037918  8.0990   3.9354   4.2853   3.4983   0.4787   0.0000
    7.60    8.0993270874  8.0993   3.9351   4.2726   3.4478   0.4787   0.0000
    7.60    8.0997133255  8.0997   3.9431   4.2563   3.3747   0.4787   0.0000
    7.60    8.1000471115  8.1000   3.9541   4.2421   3.3066   0.4787   0.0000
    7.60    8.1004171371  8.1004   3.9656   4.2259   3.2304   0.4787   0.0000
    7.60    8.1008234024  8.1008   3.9759   4.2076   3.1472   0.4787   0.0000
    7.60    8.1012563705  8.1013   3.9842   4.1872   3.0571   0.4787   0.0000
