# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.150000   0.1500  -2.3514   3.5751   5.2119   0.4787   0.0000
    5.50    0.200000   0.2000  -2.0656   3.5981   5.1431   0.4787   0.0000
    5.50    0.250000   0.2500  -1.8757   3.6096   5.0959   0.4787   0.0000
    5.50    0.300000   0.3000  -1.7265   3.6184   5.0612   0.4787   0.0000
    5.50    0.350000   0.3500  -1.6027   3.6258   5.0342   0.4787   0.0000
    5.50    0.400000   0.4000  -1.4556   3.6331   4.9739   0.4787   0.0000
    5.50    0.450000   0.4500  -1.3310   3.6416   4.9346   0.4787   0.0000
    5.50    0.500000   0.5000  -1.1954   3.6519   4.8858   0.4787   0.0000
    5.50    0.550000   0.5500  -1.0454   3.6667   4.8365   0.4787   0.0000
    5.50    0.600000   0.6000  -0.8896   3.6853   4.7931   0.4787   0.0000
    5.50    0.700000   0.7000  -0.5822   3.7293   4.7286   0.4787   0.0000
    5.50    0.800000   0.8000  -0.3071   3.7693   4.6716   0.4787   0.0000
    5.50    0.900000   0.9000  -0.0624   3.8001   4.6009   0.4787   0.0000
    5.50    1.086848   1.0868   0.3201   3.8509   4.5037   0.4787   0.0000
    5.50    1.186848   1.1868   0.4955   3.8849   4.5025   0.4787   0.0000
    5.50    1.286848   1.2868   0.6553   3.9195   4.5163   0.4787   0.0000
    5.50    1.386848   1.3868   0.7958   3.9511   4.5346   0.4787   0.0000
    5.50    1.486848   1.4868   0.9301   3.9806   4.5487   0.4787   0.0000
    5.50    1.586848   1.5868   1.0457   4.0068   4.5662   0.4787   0.0000
    5.50    1.643424   1.6434   1.1128   4.0203   4.5683   0.4787   0.0000
    5.50    1.700000   1.7000   1.1711   4.0337   4.5783   0.4787   0.0000
    5.50    1.756576   1.7566   1.2291   4.0453   4.5808   0.4787   0.0000
    5.50    1.900000   1.9000   1.3586   4.0741   4.6004   0.4787   0.0000
    5.50    2.000970   2.0009   1.4054   4.0804   4.6059   0.4787   0.0000
    5.50    2.050850   2.0508   1.4456   4.0877   4.6061   0.4787   0.0000
    5.50    2.102370   2.1024   1.4859   4.0951   4.6058   0.4787   0.0000
    5.50    2.155110   2.1551   1.5260   4.1023   4.6055   0.4787   0.0000
    5.50    2.209240   2.2092   1.5662   4.1096   4.6052   0.4787   0.0000
    5.50    2.264610   2.2646   1.6064   4.1169   4.6048   0.4787   0.0000
    5.50    2.321540   2.3215   1.6466   4.1241   4.6045   0.4787   0.0000
    5.50    2.379810   2.3798   1.6868   4.1315   4.6042   0.4787   0.0000
    5.50    2.439600   2.4396   1.7271   4.1387   4.6039   0.4787   0.0000
    5.50    2.500900   2.5009   1.7672   4.1460   4.6034   0.4787   0.0000
    5.50    2.565750   2.5657   1.8074   4.1537   4.6053   0.4787   0.0000
    5.50    2.632710   2.6327   1.8477   4.1615   4.6078   0.4787   0.0000
    5.50    2.701310   2.7013   1.8878   4.1694   4.6101   0.4787   0.0000
    5.50    2.771700   2.7717   1.9280   4.1773   4.6125   0.4787   0.0000
    5.50    2.843960   2.8440   1.9682   4.1851   4.6149   0.4787   0.0000
    5.50    2.918140   2.9181   2.0085   4.1929   4.6172   0.4787   0.0000
    5.50    2.994470   2.9945   2.0486   4.2007   4.6192   0.4787   0.0000
    5.50    3.074500   3.0745   2.0889   4.2074   4.6173   0.4787   0.0000
    5.50    3.157060   3.1571   2.1290   4.2138   4.6141   0.4787   0.0000
    5.50    3.241730   3.2417   2.1692   4.2202   4.6111   0.4787   0.0000
    5.50    3.328690   3.3287   2.2093   4.2266   4.6079   0.4787   0.0000
    5.50    3.418030   3.4180   2.2495   4.2330   4.6048   0.4787   0.0000
    5.50    3.509680   3.5097   2.2896   4.2393   4.6017   0.4787   0.0000
    5.50    3.603820   3.6038   2.3298   4.2457   4.5986   0.4787   0.0000
    5.50    3.700640   3.7006   2.3700   4.2521   4.5954   0.4787   0.0000
    5.50    3.799820   3.7998   2.4101   4.2585   4.5924   0.4787   0.0000
    5.50    3.901810   3.9018   2.4502   4.2649   4.5893   0.4787   0.0000
    5.50    4.007010   4.0070   2.4904   4.2713   4.5862   0.4787   0.0000
    5.50    4.118880   4.1189   2.5307   4.2775   4.5825   0.4787   0.0000
    5.50    4.233720   4.2337   2.5708   4.2835   4.5788   0.4787   0.0000
    5.50    4.351880   4.3519   2.6110   4.2897   4.5750   0.4787   0.0000
    5.50    4.473530   4.4735   2.6513   4.2959   4.5713   0.4787   0.0000
    5.50    4.598310   4.5983   2.6915   4.3019   4.5676   0.4787   0.0000
    5.50    4.726450   4.7264   2.7315   4.3081   4.5638   0.4787   0.0000
    5.50    4.858450   4.8584   2.7718   4.3142   4.5601   0.4787   0.0000
    5.50    4.994610   4.9946   2.8120   4.3203   4.5564   0.4787   0.0000
    5.50    5.140360   5.1404   2.8522   4.3264   4.5533   0.4787   0.0000
    5.50    5.291560   5.2916   2.8925   4.3326   4.5503   0.4787   0.0000
    5.50    5.447300   5.4473   2.9327   4.3388   4.5474   0.4787   0.0000
    5.50    5.607350   5.6073   2.9728   4.3450   4.5445   0.4787   0.0000
    5.50    5.772130   5.7721   3.0130   4.3512   4.5416   0.4787   0.0000
    5.50    5.941990   5.9420   3.0532   4.3573   4.5386   0.4787   0.0000
    5.50    6.116460   6.1165   3.0934   4.3634   4.5357   0.4787   0.0000
    5.50    6.296310   6.2963   3.1336   4.3697   4.5328   0.4787   0.0000
    5.50    6.481490   6.4815   3.1738   4.3758   4.5298   0.4787   0.0000
    5.50    6.671850   6.6719   3.2139   4.3819   4.5269   0.4787   0.0000
    5.50    6.867990   6.8680   3.2541   4.3882   4.5239   0.4787   0.0000
    5.50    7.072260   7.0723   3.2944   4.3943   4.5210   0.4787   0.0000
    5.50    7.286050   7.2860   3.3347   4.4004   4.5183   0.4787   0.0000
    5.50    7.505280   7.5053   3.3748   4.4066   4.5154   0.4787   0.0000
    5.50    7.730750   7.7308   3.4150   4.4126   4.5125   0.4787   0.0000
    5.50    7.963030   7.9629   3.4552   4.4187   4.5095   0.4787   0.0000
    5.50    8.202210   8.2022   3.4954   4.4248   4.5065   0.4787   0.0000
    5.50    8.448680   8.4487   3.5356   4.4309   4.5035   0.4787   0.0000
    5.50    8.702610   8.7026   3.5758   4.4370   4.5005   0.4787   0.0000
    5.50    8.964140   8.9641   3.6160   4.4431   4.4975   0.4787   0.0000
    5.50    9.242550   9.2425   3.6562   4.4488   4.4936   0.4787   0.0000
    5.50    9.530760   9.5308   3.6964   4.4546   4.4896   0.4787   0.0000
    5.50    9.827760   9.8277   3.7366   4.4602   4.4855   0.4787   0.0000
    5.50   10.134400  10.1342   3.7768   4.4660   4.4814   0.4787   0.0000
    5.50   10.450200  10.4501   3.8170   4.4716   4.4774   0.4787   0.0000
    5.50   10.775800  10.7756   3.8572   4.4773   4.4733   0.4787   0.0000
    5.50   11.111300  11.1111   3.8973   4.4830   4.4692   0.4787   0.0000
    5.50   11.457600  11.4574   3.9376   4.4887   4.4651   0.4787   0.0000
    5.50   11.814500  11.8143   3.9778   4.4945   4.4610   0.4787   0.0000
    5.50   12.191800  12.1915   4.0180   4.5001   4.4571   0.4787   0.0000
    5.50   12.589500  12.5891   4.0582   4.5057   4.4535   0.4787   0.0000
    5.50   13.000200  12.9998   4.0984   4.5114   4.4497   0.4787   0.0000
    5.50   13.425200  13.4247   4.1385   4.5170   4.4461   0.4787   0.0000
