# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.08000000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.09000000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.10000000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.11000000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.13000000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.15000001   0.1500  -2.4648   3.5356   5.1673   0.4787   0.0000
    5.50    0.20000000   0.2000  -2.1885   3.5570   5.1017   0.4787   0.0000
    5.50    0.25000000   0.2500  -2.0002   3.5686   5.0565   0.4787   0.0000
    5.50    0.30000001   0.3000  -1.8504   3.5778   5.0226   0.4787   0.0000
    5.50    0.34999999   0.3500  -1.7239   3.5858   4.9949   0.4787   0.0000
    5.50    0.40000001   0.4000  -1.5793   3.5929   4.9370   0.4787   0.0000
    5.50    0.44999999   0.4500  -1.4585   3.6018   4.9031   0.4787   0.0000
    5.50    0.50000000   0.5000  -1.3301   3.6125   4.8629   0.4787   0.0000
    5.50    0.55000001   0.5500  -1.1936   3.6245   4.8161   0.4787   0.0000
    5.50    0.60000002   0.6000  -1.0635   3.6366   4.7721   0.4787   0.0000
    5.50    0.69999999   0.7000  -0.7872   3.6686   4.6907   0.4787   0.0000
    5.50    0.82107770   0.8211  -0.4621   3.7179   4.6321   0.4787   0.0000
    5.50    0.96323311   0.9632  -0.1355   3.7629   4.5547   0.4787   0.0000
    5.50    1.37892222   1.3789   0.6284   3.8652   4.3559   0.4787   0.0000
    5.50    1.47892225   1.4789   0.7657   3.8925   4.3581   0.4787   0.0000
    5.50    1.60000002   1.6000   0.9131   3.9237   4.3699   0.4787   0.0000
    5.50    1.72107768   1.7211   1.0479   3.9519   4.3795   0.4787   0.0000
    5.50    1.83161652   1.8316   1.1524   3.9735   4.3887   0.4787   0.0000
    5.50    2.00329995   2.0032   1.2804   3.9991   4.4065   0.0000   0.0000
    5.50    2.05069995   2.0507   1.3206   4.0068   4.4073   0.0000   0.0000
    5.50    2.09999990   2.1000   1.3608   4.0143   4.4074   0.0000   0.0000
    5.50    2.15039992   2.1504   1.4010   4.0218   4.4075   0.0000   0.0000
    5.50    2.20199990   2.2020   1.4412   4.0293   4.4076   0.0000   0.0000
    5.50    2.25489998   2.2549   1.4815   4.0368   4.4077   0.0000   0.0000
    5.50    2.30900002   2.3090   1.5217   4.0443   4.4078   0.0000   0.0000
    5.50    2.36459994   2.3646   1.5619   4.0519   4.4080   0.0000   0.0000
    5.50    2.42129993   2.4213   1.6021   4.0593   4.4081   0.0000   0.0000
    5.50    2.47989988   2.4799   1.6423   4.0668   4.4082   0.0000   0.0000
    5.50    2.54010010   2.5401   1.6825   4.0742   4.4079   0.0000   0.0000
    5.50    2.60270000   2.6027   1.7227   4.0813   4.4066   0.0000   0.0000
    5.50    2.66689992   2.6669   1.7629   4.0884   4.4052   0.0000   0.0000
    5.50    2.73270011   2.7327   1.8031   4.0955   4.4039   0.0000   0.0000
    5.50    2.79990005   2.7999   1.8433   4.1026   4.4027   0.0000   0.0000
    5.50    2.86890006   2.8689   1.8835   4.1096   4.4013   0.0000   0.0000
    5.50    2.93980002   2.9398   1.9237   4.1166   4.3999   0.0000   0.0000
    5.50    3.01259995   3.0126   1.9638   4.1237   4.3985   0.0000   0.0000
    5.50    3.08820009   3.0882   2.0040   4.1305   4.3961   0.0000   0.0000
