# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.08000000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.09000000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.10000000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.11000000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.13000000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.15000001   0.1500  -2.4951   3.5243   5.1523   0.4787   0.0000
    5.50    0.20000000   0.2000  -2.2204   3.5458   5.0888   0.4787   0.0000
    5.50    0.25000000   0.2500  -2.0329   3.5574   5.0442   0.4787   0.0000
    5.50    0.30000001   0.3000  -1.8839   3.5665   5.0110   0.4787   0.0000
    5.50    0.34999999   0.3500  -1.7561   3.5749   4.9836   0.4787   0.0000
    5.50    0.40000001   0.4000  -1.6148   3.5824   4.9306   0.4787   0.0000
    5.50    0.44999999   0.4500  -1.4920   3.5914   4.8949   0.4787   0.0000
    5.50    0.50000000   0.5000  -1.3699   3.6018   4.8602   0.4787   0.0000
    5.50    0.55000001   0.5500  -1.2382   3.6133   4.8159   0.4787   0.0000
    5.50    0.60000002   0.6000  -1.1122   3.6259   4.7779   0.4787   0.0000
    5.50    0.69999999   0.7000  -0.8473   3.6556   4.6987   0.4787   0.0000
    5.50    0.87267172   0.8727  -0.4058   3.7178   4.6020   0.4787   0.0000
    5.50    1.11801529   1.1180   0.1143   3.7840   4.4542   0.4787   0.0000
    5.50    1.32732821   1.3273   0.4913   3.8326   4.3459   0.4787   0.0000
    5.50    1.42732823   1.4273   0.6377   3.8549   4.3204   0.4787   0.0000
    5.50    1.60000002   1.6000   0.8571   3.8962   4.3156   0.4787   0.0000
    5.50    1.77267170   1.7727   1.0481   3.9357   4.3272   0.4787   0.0000
    5.50    1.90900767   1.9090   1.1710   3.9611   4.3383   0.4787   0.0000
    5.50    2.00990009   2.0099   1.2441   3.9753   4.3487   0.0000   0.0000
    5.50    2.05649996   2.0565   1.2843   3.9829   4.3492   0.0000   0.0000
    5.50    2.10459995   2.1046   1.3245   3.9905   4.3494   0.0000   0.0000
    5.50    2.15409994   2.1541   1.3647   3.9980   4.3493   0.0000   0.0000
    5.50    2.20479989   2.2048   1.4049   4.0055   4.3492   0.0000   0.0000
    5.50    2.25650001   2.2565   1.4451   4.0130   4.3492   0.0000   0.0000
    5.50    2.30960011   2.3096   1.4853   4.0205   4.3490   0.0000   0.0000
    5.50    2.36389995   2.3639   1.5255   4.0280   4.3490   0.0000   0.0000
    5.50    2.41960001   2.4196   1.5657   4.0356   4.3489   0.0000   0.0000
    5.50    2.47670007   2.4767   1.6059   4.0430   4.3488   0.0000   0.0000
    5.50    2.53629994   2.5363   1.6461   4.0505   4.3487   0.0000   0.0000
    5.50    2.59750009   2.5975   1.6863   4.0579   4.3484   0.0000   0.0000
    5.50    2.66050005   2.6605   1.7265   4.0652   4.3478   0.0000   0.0000
    5.50    2.72499990   2.7250   1.7667   4.0725   4.3471   0.0000   0.0000
    5.50    2.79110003   2.7911   1.8069   4.0797   4.3464   0.0000   0.0000
    5.50    2.85870004   2.8587   1.8471   4.0870   4.3458   0.0000   0.0000
    5.50    2.92799997   2.9280   1.8873   4.0943   4.3451   0.0000   0.0000
    5.50    2.99959993   2.9996   1.9275   4.1015   4.3442   0.0000   0.0000
    5.50    3.07360005   3.0736   1.9676   4.1086   4.3431   0.0000   0.0000
