# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.150000   0.1500  -2.3907   3.5616   5.1973   0.4787   0.0000
    5.50    0.200000   0.2000  -2.0930   3.5888   5.1333   0.4787   0.0000
    5.50    0.250000   0.2500  -1.9006   3.6012   5.0872   0.4787   0.0000
    5.50    0.300000   0.3000  -1.7486   3.6110   5.0536   0.4787   0.0000
    5.50    0.350000   0.3500  -1.6234   3.6188   5.0266   0.4787   0.0000
    5.50    0.400000   0.4000  -1.4782   3.6245   4.9623   0.4787   0.0000
    5.50    0.450000   0.4500  -1.3634   3.6317   4.9276   0.4787   0.0000
    5.50    0.500000   0.5000  -1.2329   3.6407   4.8787   0.4787   0.0000
    5.50    0.550000   0.5500  -1.0898   3.6525   4.8241   0.4787   0.0000
    5.50    0.600000   0.6000  -0.9443   3.6668   4.7736   0.4787   0.0000
    5.50    0.700000   0.7000  -0.6449   3.7070   4.7020   0.4787   0.0000
    5.50    0.800000   0.8000  -0.3723   3.7481   4.6518   0.4787   0.0000
    5.50    0.900000   0.9000  -0.1326   3.7801   4.5912   0.4787   0.0000
    5.50    1.018387   1.0184   0.1239   3.8117   4.5149   0.4787   0.0000
    5.50    1.118387   1.1184   0.3192   3.8381   4.4657   0.4787   0.0000
    5.50    1.218387   1.2184   0.4923   3.8647   4.4361   0.4787   0.0000
    5.50    1.318387   1.3184   0.6478   3.8958   4.4393   0.4787   0.0000
    5.50    1.418387   1.4184   0.7892   3.9275   4.4568   0.4787   0.0000
    5.50    1.518387   1.5184   0.9144   3.9559   4.4747   0.4787   0.0000
    5.50    1.609193   1.6092   1.0245   3.9806   4.4886   0.4787   0.0000
    5.50    1.700000   1.7000   1.1242   4.0021   4.4986   0.4787   0.0000
    5.50    1.790807   1.7908   1.2157   4.0203   4.5027   0.4787   0.0000
    5.50    1.900000   1.9000   1.3140   4.0413   4.5141   0.4787   0.0000
    5.50    2.005270   2.0053   1.3773   4.0515   4.5196   0.4787   0.0000
    5.50    2.055190   2.0552   1.4174   4.0593   4.5213   0.4787   0.0000
    5.50    2.106800   2.1068   1.4575   4.0669   4.5223   0.4787   0.0000
    5.50    2.159870   2.1599   1.4978   4.0745   4.5232   0.4787   0.0000
    5.50    2.214140   2.2141   1.5380   4.0821   4.5243   0.4787   0.0000
    5.50    2.269890   2.2699   1.5782   4.0897   4.5252   0.4787   0.0000
    5.50    2.326870   2.3269   1.6184   4.0972   4.5262   0.4787   0.0000
    5.50    2.385490   2.3855   1.6587   4.1049   4.5272   0.4787   0.0000
    5.50    2.445440   2.4454   1.6988   4.1125   4.5282   0.4787   0.0000
    5.50    2.507280   2.5073   1.7391   4.1200   4.5288   0.4787   0.0000
    5.50    2.571250   2.5712   1.7792   4.1273   4.5289   0.4787   0.0000
    5.50    2.637420   2.6374   1.8195   4.1348   4.5295   0.4787   0.0000
    5.50    2.705040   2.7050   1.8596   4.1422   4.5302   0.4787   0.0000
    5.50    2.774600   2.7746   1.8998   4.1497   4.5308   0.4787   0.0000
    5.50    2.845870   2.8459   1.9401   4.1571   4.5314   0.4787   0.0000
    5.50    2.918980   2.9190   1.9802   4.1646   4.5321   0.4787   0.0000
    5.50    2.994330   2.9943   2.0205   4.1720   4.5324   0.4787   0.0000
    5.50    3.073130   3.0731   2.0607   4.1787   4.5305   0.4787   0.0000
    5.50    3.154260   3.1543   2.1009   4.1852   4.5276   0.4787   0.0000
    5.50    3.237750   3.2378   2.1411   4.1917   4.5246   0.4787   0.0000
    5.50    3.323440   3.3234   2.1813   4.1981   4.5217   0.4787   0.0000
    5.50    3.411180   3.4112   2.2215   4.2046   4.5187   0.4787   0.0000
    5.50    3.501310   3.5013   2.2616   4.2111   4.5158   0.4787   0.0000
    5.50    3.593770   3.5938   2.3018   4.2176   4.5129   0.4787   0.0000
    5.50    3.688820   3.6888   2.3420   4.2241   4.5099   0.4787   0.0000
    5.50    3.786440   3.7864   2.3822   4.2306   4.5070   0.4787   0.0000
    5.50    3.886590   3.8866   2.4225   4.2371   4.5040   0.4787   0.0000
    5.50    3.989450   3.9894   2.4626   4.2436   4.5011   0.4787   0.0000
    5.50    4.098850   4.0988   2.5029   4.2500   4.4987   0.4787   0.0000
    5.50    4.211700   4.2117   2.5430   4.2565   4.4962   0.4787   0.0000
    5.50    4.327640   4.3276   2.5831   4.2629   4.4937   0.4787   0.0000
    5.50    4.447030   4.4470   2.6234   4.2695   4.4912   0.4787   0.0000
    5.50    4.569740   4.5697   2.6636   4.2759   4.4886   0.4787   0.0000
    5.50    4.695670   4.6957   2.7038   4.2824   4.4861   0.4787   0.0000
    5.50    4.825010   4.8250   2.7440   4.2889   4.4836   0.4787   0.0000
    5.50    4.958010   4.9580   2.7842   4.2953   4.4811   0.4787   0.0000
    5.50    5.098840   5.0988   2.8244   4.3016   4.4784   0.4787   0.0000
    5.50    5.245620   5.2456   2.8646   4.3080   4.4759   0.4787   0.0000
    5.50    5.396560   5.3966   2.9048   4.3143   4.4733   0.4787   0.0000
    5.50    5.552060   5.5521   2.9450   4.3207   4.4708   0.4787   0.0000
    5.50    5.711910   5.7119   2.9852   4.3270   4.4683   0.4787   0.0000
    5.50    5.876270   5.8763   3.0253   4.3333   4.4658   0.4787   0.0000
    5.50    6.045650   6.0457   3.0656   4.3397   4.4632   0.4787   0.0000
    5.50    6.219710   6.2197   3.1058   4.3460   4.4606   0.4787   0.0000
    5.50    6.398690   6.3987   3.1459   4.3523   4.4581   0.4787   0.0000
    5.50    6.583080   6.5831   3.1861   4.3586   4.4556   0.4787   0.0000
    5.50    6.772590   6.7726   3.2263   4.3650   4.4531   0.4787   0.0000
    5.50    6.967810   6.9678   3.2666   4.3713   4.4505   0.4787   0.0000
    5.50    7.172900   7.1729   3.3068   4.3773   4.4468   0.4787   0.0000
    5.50    7.385070   7.3851   3.3470   4.3832   4.4429   0.4787   0.0000
    5.50    7.602880   7.6029   3.3872   4.3892   4.4391   0.4787   0.0000
    5.50    7.827300   7.8273   3.4274   4.3950   4.4352   0.4787   0.0000
    5.50    8.058540   8.0585   3.4676   4.4010   4.4313   0.4787   0.0000
    5.50    8.296320   8.2963   3.5078   4.4069   4.4274   0.4787   0.0000
    5.50    8.541220   8.5412   3.5480   4.4129   4.4236   0.4787   0.0000
    5.50    8.793640   8.7936   3.5882   4.4188   4.4196   0.4787   0.0000
    5.50    9.055460   9.0554   3.6284   4.4247   4.4160   0.4787   0.0000
    5.50    9.336210   9.3361   3.6686   4.4307   4.4130   0.4787   0.0000
    5.50    9.626060   9.6260   3.7088   4.4366   4.4099   0.4787   0.0000
    5.50    9.924920   9.9247   3.7490   4.4426   4.4068   0.4787   0.0000
    5.50   10.232800  10.2326   3.7892   4.4486   4.4039   0.4787   0.0000
    5.50   10.549900  10.5497   3.8294   4.4546   4.4008   0.4787   0.0000
    5.50   10.877400  10.8772   3.8696   4.4605   4.3977   0.4787   0.0000
    5.50   11.214800  11.2144   3.9098   4.4665   4.3947   0.4787   0.0000
    5.50   11.562500  11.5622   3.9500   4.4724   4.3917   0.4787   0.0000
    5.50   11.921600  11.9211   3.9902   4.4785   4.3886   0.4787   0.0000
    5.50   12.306500  12.3059   4.0304   4.4843   4.3857   0.4787   0.0000
    5.50   12.708500  12.7079   4.0706   4.4902   4.3829   0.4787   0.0000
    5.50   13.123700  13.1230   4.1108   4.4960   4.3801   0.4787   0.0000
