# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    7.695700   7.6957   3.4062   4.4009   4.4722   0.0000   0.0000
    5.50    7.924800   7.9248   3.4464   4.4069   4.4688   0.0000   0.0000
    5.50    8.160500   8.1605   3.4866   4.4129   4.4654   0.0000   0.0000
    5.50    8.403300   8.4033   3.5268   4.4189   4.4619   0.0000   0.0000
    5.50    8.653500   8.6535   3.5670   4.4248   4.4584   0.0000   0.0000
    5.50    8.911000   8.9110   3.6072   4.4309   4.4549   0.0000   0.0000
    5.50    9.184100   9.1840   3.6474   4.4368   4.4515   0.0000   0.0000
    5.50    9.469900   9.4698   3.6876   4.4426   4.4480   0.0000   0.0000
    5.50    9.764400   9.7643   3.7278   4.4485   4.4445   0.0000   0.0000
    5.50   10.068100  10.0680   3.7680   4.4543   4.4410   0.0000   0.0000
    5.50   10.381100  10.3810   3.8082   4.4602   4.4374   0.0000   0.0000
    5.50   10.703600  10.7034   3.8484   4.4660   4.4339   0.0000   0.0000
    5.50   11.036300  11.0360   3.8886   4.4719   4.4304   0.0000   0.0000
    5.50   11.379400  11.3791   3.9288   4.4777   4.4269   0.0000   0.0000
    5.50   11.733000  11.7326   3.9690   4.4836   4.4234   0.0000   0.0000
    5.50   12.102800  12.1024   4.0092   4.4893   4.4199   0.0000   0.0000
    5.50   12.498300  12.4978   4.0494   4.4952   4.4167   0.0000   0.0000
    5.50   12.906200  12.9056   4.0896   4.5009   4.4135   0.0000   0.0000
    5.50   13.327500  13.3268   4.1297   4.5066   4.4102   0.0000   0.0000
    5.50   13.762700  13.7619   4.1700   4.5124   4.4070   0.0000   0.0000
    5.50   14.212100  14.2112   4.2101   4.5182   4.4037   0.0000   0.0000
    5.50   14.676400  14.6754   4.2503   4.5239   4.4005   0.0000   0.0000
    5.50   15.162700  15.1614   4.2906   4.5297   4.3974   0.0000   0.0000
    5.50   15.681300  15.6797   4.3307   4.5353   4.3945   0.0000   0.0000
    5.50   16.218300  16.2162   4.3709   4.5410   4.3918   0.0000   0.0000
    5.50   16.775700  16.7731   4.4112   4.5468   4.3891   0.0000   0.0000
    5.50   17.351400  17.3482   4.4513   4.5525   4.3864   0.0000   0.0000
    5.50   17.948299  17.9443   4.4916   4.5582   4.3837   0.0000   0.0000
    5.50   18.564800  18.5599   4.5317   4.5639   4.3812   0.0000   0.0000
    5.50   19.203899  19.1980   4.5719   4.5697   4.3784   0.0000   0.0000
    5.50   19.864000  19.8570   4.6121   4.5753   4.3759   0.0000   0.0000
    5.50   20.586300  20.5784   4.6524   4.5807   4.3727   0.0000   0.0000
    5.50   21.344200  21.3353   4.6926   4.5861   4.3693   0.0000   0.0000
    5.50   22.128000  22.1180   4.7327   4.5913   4.3659   0.0000   0.0000
    5.50   22.943600  22.9324   4.7730   4.5966   4.3625   0.0000   0.0000
    5.50   23.785900  23.7735   4.8131   4.6019   4.3591   0.0000   0.0000
    5.50   24.660299  24.6466   4.8533   4.6072   4.3557   0.0000   0.0000
    5.50   25.622499  25.6075   4.8936   4.6123   4.3525   0.0000   0.0000
    5.50   26.658100  26.6422   4.9338   4.6172   4.3496   0.0000   0.0000
    5.50   27.735701  27.7188   4.9740   4.6223   4.3465   0.0000   0.0000
    5.50   28.857000  28.8391   5.0143   4.6273   4.3436   0.0000   0.0000
    5.50   30.024000  30.0049   5.0546   4.6323   4.3405   0.0000   0.0000
    5.50   31.232201  31.2120   5.0947   4.6373   4.3375   0.0000   0.0000
    5.50   32.489498  32.4681   5.1349   4.6423   4.3344   0.0000   0.0000
    5.50   33.797901  33.7752   5.1750   4.6473   4.3313   0.0000   0.0000
    5.50   35.159401  35.1353   5.2152   4.6523   4.3282   0.0000   0.0000
    5.50   36.576099  36.5507   5.2554   4.6572   4.3250   0.0000   0.0000
    5.50   38.050400  38.0236   5.2957   4.6622   4.3218   0.0000   0.0000
    5.50   39.584599  39.5561   5.3358   4.6671   4.3186   0.0000   0.0000
    5.50   41.338001  41.3073   5.3760   4.6715   4.3144   0.0000   0.0000
    5.50   43.231201  43.1978   5.4162   4.6755   4.3098   0.0000   0.0000
    5.50   45.208401  45.1723   5.4564   4.6795   4.3052   0.0000   0.0000
