# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.08000000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.09000000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.10000000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.11000000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.13000000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.15000001   0.1500  -2.4002   3.5584   5.1938   0.4787   0.0000
    5.50    0.20000000   0.2000  -2.0997   3.5865   5.1309   0.4787   0.0000
    5.50    0.25000000   0.2500  -1.9066   3.5991   5.0851   0.4787   0.0000
    5.50    0.30000001   0.3000  -1.7539   3.6092   5.0518   0.4787   0.0000
    5.50    0.34999999   0.3500  -1.6283   3.6171   5.0248   0.4787   0.0000
    5.50    0.40000001   0.4000  -1.4837   3.6224   4.9595   0.4787   0.0000
    5.50    0.44999999   0.4500  -1.3712   3.6294   4.9259   0.4787   0.0000
    5.50    0.50000000   0.5000  -1.2420   3.6380   4.8769   0.4787   0.0000
    5.50    0.55000001   0.5500  -1.1005   3.6491   4.8212   0.4787   0.0000
    5.50    0.60000002   0.6000  -0.9576   3.6623   4.7689   0.4787   0.0000
    5.50    0.69999999   0.7000  -0.6601   3.7016   4.6956   0.4787   0.0000
    5.50    0.80000001   0.8000  -0.3880   3.7430   4.6470   0.4787   0.0000
    5.50    0.89999998   0.9000  -0.1496   3.7752   4.5888   0.4787   0.0000
    5.50    1.00182629   1.0018   0.0765   3.8023   4.5174   0.4787   0.0000
    5.50    1.10182631   1.1018   0.2766   3.8268   4.4566   0.4787   0.0000
    5.50    1.20182633   1.2018   0.4529   3.8514   4.4164   0.4787   0.0000
    5.50    1.30182624   1.3018   0.6119   3.8824   4.4161   0.4787   0.0000
    5.50    1.40182626   1.4018   0.7551   3.9147   4.4344   0.4787   0.0000
    5.50    1.50182629   1.5018   0.8827   3.9436   4.4525   0.4787   0.0000
    5.50    1.60091317   1.6009   1.0031   3.9710   4.4693   0.4787   0.0000
    5.50    1.70000005   1.7000   1.1129   3.9944   4.4794   0.4787   0.0000
    5.50    1.79908681   1.7991   1.2125   4.0143   4.4838   0.4787   0.0000
    5.50    1.89999998   1.9000   1.3032   4.0334   4.4932   0.4787   0.0000
    5.50    2.00219989   2.0022   1.3676   4.0441   4.4990   0.0000   0.0000
    5.50    2.05250001   2.0525   1.4077   4.0518   4.5004   0.0000   0.0000
    5.50    2.10419989   2.1042   1.4479   4.0595   4.5017   0.0000   0.0000
    5.50    2.15709996   2.1571   1.4882   4.0672   4.5030   0.0000   0.0000
    5.50    2.21140003   2.2114   1.5283   4.0748   4.5043   0.0000   0.0000
    5.50    2.26710010   2.2671   1.5686   4.0825   4.5055   0.0000   0.0000
    5.50    2.32410002   2.3241   1.6088   4.0902   4.5069   0.0000   0.0000
    5.50    2.38260007   2.3826   1.6490   4.0979   4.5082   0.0000   0.0000
    5.50    2.44260001   2.4426   1.6892   4.1056   4.5094   0.0000   0.0000
    5.50    2.50419998   2.5042   1.7295   4.1131   4.5107   0.0000   0.0000
    5.50    2.56820011   2.5682   1.7696   4.1205   4.5108   0.0000   0.0000
    5.50    2.63389993   2.6339   1.8098   4.1279   4.5110   0.0000   0.0000
    5.50    2.70129991   2.7013   1.8500   4.1353   4.5112   0.0000   0.0000
    5.50    2.77049994   2.7705   1.8902   4.1426   4.5114   0.0000   0.0000
