# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.50    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.50    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.50    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.50    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.50    0.150000   0.1500  -2.3134   3.5875   5.2236   0.4787   0.0000
    5.50    0.200000   0.2000  -2.0207   3.6119   5.1535   0.4787   0.0000
    5.50    0.250000   0.2500  -1.8141   3.6243   5.0932   0.4787   0.0000
    5.50    0.300000   0.3000  -1.6732   3.6330   5.0662   0.4787   0.0000
    5.50    0.350000   0.3500  -1.5512   3.6404   5.0407   0.4787   0.0000
    5.50    0.400000   0.4000  -1.4266   3.6473   5.0017   0.4787   0.0000
    5.50    0.450000   0.4500  -1.2921   3.6557   4.9520   0.4787   0.0000
    5.50    0.500000   0.5000  -1.1605   3.6656   4.9058   0.4787   0.0000
    5.50    0.550000   0.5500  -1.0101   3.6806   4.8568   0.4787   0.0000
    5.50    0.600000   0.6000  -0.8544   3.7000   4.8164   0.4787   0.0000
    5.50    0.775647   0.7756  -0.3440   3.7695   4.6956   0.4787   0.0000
    5.50    0.875647   0.8756  -0.0919   3.8025   4.6281   0.4787   0.0000
    5.50    1.000000   1.0000   0.1826   3.8390   4.5573   0.4787   0.0000
    5.50    1.100000   1.1000   0.3744   3.8698   4.5301   0.4787   0.0000
    5.50    1.200000   1.2000   0.5474   3.9071   4.5443   0.4787   0.0000
    5.50    1.300000   1.3000   0.7027   3.9425   4.5654   0.4787   0.0000
    5.50    1.400000   1.4000   0.8415   3.9737   4.5834   0.4787   0.0000
    5.50    1.500000   1.5000   0.9683   4.0023   4.6010   0.4787   0.0000
    5.50    1.600000   1.6000   1.0852   4.0280   4.6147   0.4787   0.0000
    5.50    1.612176   1.6122   1.0996   4.0307   4.6147   0.4787   0.0000
    5.50    1.700000   1.7000   1.1920   4.0518   4.6298   0.4787   0.0000
    5.50    1.750000   1.7500   1.2432   4.0626   4.6344   0.4787   0.0000
    5.50    1.800000   1.8000   1.2906   4.0730   4.6406   0.4787   0.0000
    5.50    1.900000   1.9000   1.3836   4.0925   4.6492   0.4787   0.0000
    5.50    2.011250   2.0113   1.4438   4.1087   4.6835   0.4787   0.0000
    5.50    2.061700   2.0617   1.4842   4.1158   4.6821   0.4787   0.0000
    5.50    2.113300   2.1133   1.5242   4.1228   4.6806   0.4787   0.0000
    5.50    2.166300   2.1663   1.5644   4.1297   4.6792   0.4787   0.0000
    5.50    2.220400   2.2204   1.6046   4.1367   4.6776   0.4787   0.0000
    5.50    2.276200   2.2762   1.6447   4.1437   4.6761   0.4787   0.0000
    5.50    2.333200   2.3332   1.6849   4.1508   4.6747   0.4787   0.0000
    5.50    2.391600   2.3916   1.7253   4.1578   4.6731   0.4787   0.0000
    5.50    2.450950   2.4509   1.7653   4.1649   4.6722   0.4787   0.0000
    5.50    2.515100   2.5151   1.8055   4.1729   4.6754   0.4787   0.0000
    5.50    2.581750   2.5817   1.8459   4.1810   4.6795   0.4787   0.0000
    5.50    2.649900   2.6499   1.8859   4.1894   4.6835   0.4787   0.0000
    5.50    2.719850   2.7199   1.9261   4.1975   4.6874   0.4787   0.0000
    5.50    2.791800   2.7918   1.9663   4.2057   4.6914   0.4787   0.0000
    5.50    2.865600   2.8656   2.0067   4.2139   4.6954   0.4787   0.0000
    5.50    2.940350   2.9404   2.0468   4.2226   4.7007   0.4787   0.0000
    5.50    3.019750   3.0198   2.0870   4.2294   4.6994   0.4787   0.0000
    5.50    3.102050   3.1021   2.1272   4.2358   4.6961   0.4787   0.0000
    5.50    3.186350   3.1864   2.1673   4.2420   4.6929   0.4787   0.0000
    5.50    3.273050   3.2731   2.2074   4.2483   4.6895   0.4787   0.0000
    5.50    3.362200   3.3622   2.2476   4.2547   4.6863   0.4787   0.0000
    5.50    3.453600   3.4536   2.2876   4.2608   4.6830   0.4787   0.0000
    5.50    3.547550   3.5475   2.3279   4.2672   4.6797   0.4787   0.0000
    5.50    3.644250   3.6442   2.3680   4.2736   4.6764   0.4787   0.0000
    5.50    3.743050   3.7431   2.4081   4.2797   4.6732   0.4787   0.0000
    5.50    3.845100   3.8451   2.4481   4.2861   4.6700   0.4787   0.0000
    5.50    3.947900   3.9479   2.4883   4.2924   4.6663   0.4787   0.0000
    5.50    4.059450   4.0595   2.5287   4.2983   4.6616   0.4787   0.0000
    5.50    4.174100   4.1741   2.5687   4.3040   4.6567   0.4787   0.0000
    5.50    4.291950   4.2920   2.6089   4.3099   4.6518   0.4787   0.0000
    5.50    4.413350   4.4134   2.6493   4.3158   4.6470   0.4787   0.0000
    5.50    4.537750   4.5377   2.6893   4.3215   4.6421   0.4787   0.0000
    5.50    4.665700   4.6657   2.7294   4.3274   4.6372   0.4787   0.0000
    5.50    4.797700   4.7977   2.7698   4.3330   4.6325   0.4787   0.0000
    5.50    4.931650   4.9317   2.8100   4.3390   4.6276   0.4787   0.0000
    5.50    5.077650   5.0777   2.8502   4.3450   4.6242   0.4787   0.0000
    5.50    5.229800   5.2298   2.8903   4.3509   4.6208   0.4787   0.0000
    5.50    5.386800   5.3868   2.9305   4.3570   4.6175   0.4787   0.0000
    5.50    5.548050   5.5480   2.9708   4.3629   4.6142   0.4787   0.0000
    5.50    5.714350   5.7144   3.0110   4.3691   4.6109   0.4787   0.0000
    5.50    5.885850   5.8858   3.0512   4.3751   4.6076   0.4787   0.0000
    5.50    6.061900   6.0619   3.0914   4.3810   4.6044   0.4787   0.0000
    5.50    6.243450   6.2435   3.1316   4.3871   4.6010   0.4787   0.0000
    5.50    6.430650   6.4307   3.1718   4.3931   4.5976   0.4787   0.0000
    5.50    6.623100   6.6231   3.2118   4.3991   4.5943   0.4787   0.0000
    5.50    6.821450   6.8215   3.2520   4.4051   4.5911   0.4787   0.0000
    5.50    7.027300   7.0273   3.2924   4.4113   4.5886   0.4787   0.0000
    5.50    7.244050   7.2441   3.3325   4.4177   4.5869   0.4787   0.0000
    5.50    7.466000   7.4660   3.3728   4.4240   4.5849   0.4787   0.0000
    5.50    7.694000   7.6940   3.4130   4.4302   4.5828   0.4787   0.0000
    5.50    7.928800   7.9286   3.4530   4.4364   4.5806   0.4787   0.0000
    5.50    8.170950   8.1709   3.4931   4.4426   4.5785   0.4787   0.0000
    5.50    8.420450   8.4205   3.5333   4.4489   4.5764   0.4787   0.0000
    5.50    8.677600   8.6776   3.5735   4.4552   4.5743   0.4787   0.0000
    5.50    8.942800   8.9428   3.6137   4.4614   4.5720   0.4787   0.0000
    5.50    9.221650   9.2217   3.6540   4.4669   4.5673   0.4787   0.0000
    5.50    9.510300   9.5104   3.6941   4.4725   4.5623   0.4787   0.0000
    5.50    9.807800   9.8077   3.7343   4.4778   4.5574   0.4787   0.0000
    5.50   10.115300  10.1153   3.7745   4.4834   4.5524   0.4787   0.0000
    5.50   10.432300  10.4322   3.8148   4.4887   4.5474   0.4787   0.0000
    5.50   10.758300  10.7582   3.8549   4.4942   4.5423   0.4787   0.0000
    5.50   11.094200  11.0943   3.8950   4.4997   4.5373   0.4787   0.0000
    5.50   11.441700  11.4416   3.9353   4.5051   4.5322   0.4787   0.0000
    5.50   11.799700  11.7996   3.9756   4.5106   4.5272   0.4787   0.0000
    5.50   12.176900  12.1768   4.0158   4.5160   4.5223   0.4787   0.0000
    5.50   12.573300  12.5733   4.0560   4.5215   4.5180   0.4787   0.0000
    5.50   12.982900  12.9826   4.0961   4.5269   4.5134   0.4787   0.0000
    5.50   13.407900  13.4075   4.1364   4.5324   4.5090   0.4787   0.0000
